idx,item_id,title,family,eval_count_global,r720b_output_sid,r720b_top1_sid,r720b_hit1,r720b_hit10,r720b_hit50,r720b_top1_item_ids,r720b_top1_titles,orig_align_output_sid,orig_align_top1_sid,orig_align_hit1,orig_align_hit10,orig_align_hit50,orig_align_top1_item_ids,orig_align_top1_titles,orig_best_output_sid,orig_best_top1_sid,orig_best_hit1,orig_best_hit10,orig_best_hit50,orig_best_top1_item_ids,orig_best_top1_titles
41,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,132,<a_131><b_6><c_0>,<a_131><b_6><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
42,831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",other,7,<a_132><b_82><c_220>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_193><b_42><c_1>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_193><b_42><c_1>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
43,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,68,<a_131><b_6><c_0>,<a_131><b_6><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
44,850,"HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 3/8"" x 25' Length, 0.375"" ID, Black",connector_fitting,5,<a_165><b_191><c_235>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_79><b_169><c_0>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_79><b_169><c_0>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
45,2223,"250ml Narrow Mouth Erlenmeyer Flask with Rubber Stoppers, Karter Scientific 213G20 (Pack of 8)",other,3,<a_86><b_10><c_220>,<a_205><b_109><c_50>,0,0,0,869,"Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal",<a_94><b_195><c_193>,<a_71><b_142><c_60>,0,0,0,1652,Genie Screw & Trac Drive Garage Door Opener Replacement Limit Switch 20113R,<a_94><b_195><c_193>,<a_71><b_142><c_60>,0,0,0,1652,Genie Screw & Trac Drive Garage Door Opener Replacement Limit Switch 20113R
46,3502,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153",other,2,<a_18><b_153><c_127>,<a_50><b_235><c_31>,0,0,0,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_180><b_186><c_175>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_180><b_186><c_175>,<a_24><b_91><c_10>,0,0,0,678,"iRobot Roomba 980 Robot Vacuum with Wi-Fi Connectivity, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors"
47,3337,"Vastar ESD Anti-Static Wrist Strap Components, Blue",other,1,<a_21><b_217><c_201>,<a_91><b_47><c_8>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_23><b_38><c_36>,<a_73><b_110><c_3>,0,0,0,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_23><b_38><c_36>,<a_73><b_58><c_117>,0,0,0,2229,Uxcell a11093000ux0385 10x 8 Pin DIP IC Sockets Adaptor Solder Type Socket
48,2697,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,30,<a_58><b_78><c_18>,<a_58><b_78><c_0>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_159>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_159>,<a_223><b_80><c_0>,0,1,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)"
49,3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,11,<a_58><b_226><c_8>,<a_58><b_78><c_0>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_23>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_23>,<a_223><b_80><c_84>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS"
50,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,31,<a_58><b_78><c_0>,<a_58><b_78><c_0>,1,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_84>,<a_223><b_80><c_84>,1,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_84>,<a_223><b_80><c_101>,0,1,1,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
51,3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,11,<a_188><b_229><c_2>,<a_58><b_78><c_0>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_246><c_0>,<a_223><b_80><c_0>,0,1,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)",<a_223><b_246><c_0>,<a_223><b_80><c_101>,0,0,1,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
52,402,"Metabo Slicer Cut Off Wheel 6"" X .040"" Box 50",other,2,<a_132><b_185><c_124>,<a_50><b_235><c_31>,0,0,0,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_193><b_73><c_2>,<a_211><b_100><c_25>,0,0,0,281,SE TL10 10-Piece Test Lead Set with Alligator Clips,<a_193><b_73><c_2>,<a_211><b_168><c_186>,0,0,0,867,Uxcell -100-1250C 13 mm Thread 5mm Probe K Type Thermocouple Temperature Sensor
53,383,"EnviroCare Replacement Vacuum Bags for Panasonic Types U, U-3, U-6-9 Pack",other,1,<a_154><b_69><c_192>,<a_2><b_12><c_170>,0,0,0,465,"Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack",<a_24><b_74><c_141>,<a_193><b_253><c_154>,0,0,0,791,Stanley 21-106 8-Inch Mill Bastard File,<a_24><b_74><c_141>,<a_71><b_67><c_24>,0,0,0,1515,"Dorman Hardware 4-9771 Pliers Holders, 4-Pack"
54,2899,"Dynatex 49582 Industrial Copper Anti-Seize and Lubricating Compound Paste, 8 oz Brush Top Bottle, Dark Copper",other,4,<a_75><b_144><c_140>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_173><b_86><c_176>,<a_193><b_253><c_154>,0,0,0,791,Stanley 21-106 8-Inch Mill Bastard File,<a_173><b_86><c_176>,<a_71><b_67><c_24>,0,0,0,1515,"Dorman Hardware 4-9771 Pliers Holders, 4-Pack"
55,506,"Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)",fastener,2,<a_153><b_68><c_213>,<a_185><b_253><c_134>,0,0,0,728,"Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length",<a_224><b_195><c_115>,<a_251><b_54><c_150>,0,0,1,728,"Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length",<a_224><b_195><c_115>,<a_193><b_226><c_166>,0,0,0,239,"Cal Hawk Tools CZCW45B Metal Cut-Off Wheel (50 Pack), 4-1/2"
56,507,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",other,2,<a_153><b_68><c_226>,<a_153><b_68><c_226>,1,1,1,507,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",<a_108><b_76><c_55>,<a_224><b_17><c_207>,0,0,1,178,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",<a_108><b_76><c_55>,<a_251><b_54><c_150>,0,1,1,728,"Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length"
57,1346,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",tape,7,<a_179><b_253><c_194>,<a_59><b_48><c_6>,0,0,0,555,"3M 3920-BK Duct Tape Black, 1.88 Inches by 20 Yards",<a_202><b_232><c_168>,<a_202><b_197><c_7>,0,0,0,555,"3M 3920-BK Duct Tape Black, 1.88 Inches by 20 Yards",<a_202><b_232><c_168>,<a_202><b_197><c_5>,0,0,0,3253,"3M 3960-RD Red Duct Tape, 1.88 Inches by 60 Yards"
58,1758,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds,3d_filament,4,<a_35><b_96><c_165>,<a_5><b_117><c_80>,0,0,0,3266,2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU,<a_79><b_182><c_24>,<a_30><b_192><c_3>,0,0,0,3541,5PCS Nema 17 Stepper Motor Bipolar 2A 84oz.in 48mm 4-lead for 3D Printer/CNC,<a_79><b_182><c_24>,<a_30><b_149><c_83>,0,0,0,3415,Function Generator DIY KIT by JYE Tech FG085
59,2512,Extech TG20 Wire Tracer and Tone Generator,other,1,<a_36><b_186><c_159>,<a_59><b_183><c_212>,0,0,0,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",<a_211><b_181><c_43>,<a_42><b_112><c_143>,0,0,0,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",<a_211><b_181><c_43>,<a_202><b_52><c_97>,0,0,0,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)"
60,130,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",tape,15,<a_59><b_226><c_154>,<a_6><b_214><c_68>,0,0,1,914,"The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack",<a_202><b_52><c_171>,<a_224><b_63><c_35>,0,0,0,923,"#1 Best Quality Wood Screw Assortment Kit, 240 Pieces",<a_202><b_52><c_171>,<a_210><b_54><c_107>,0,0,1,902,"100 Poly Bag Zipper Resealable Plastic Shipping Bags 6"" x 9"
61,444,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3d_filament,8,<a_58><b_115><c_198>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_198><c_114>,<a_91><b_162><c_93>,0,0,0,2333,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",<a_223><b_198><c_114>,<a_223><b_86><c_176>,0,1,1,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm"
62,1031,ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA,adhesive_epoxy,2,<a_90><b_220><c_86>,<a_205><b_37><c_202>,0,0,0,870,"Gardner Bender GSW-111  Electrical Long Bat Handle Toggle Switch, SPST, ON-OFF, 20 A/125V AC,  Screw Terminal",<a_206><b_62><c_3>,<a_193><b_5><c_106>,0,0,0,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",<a_206><b_62><c_3>,<a_193><b_5><c_106>,0,0,0,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack"
63,895,Grizzly G8748 Hand Tapping Machine,other,1,<a_228><b_234><c_138>,<a_99><b_213><c_161>,0,0,0,2229,Uxcell a11093000ux0385 10x 8 Pin DIP IC Sockets Adaptor Solder Type Socket,<a_159><b_159><c_162>,<a_158><b_105><c_147>,0,0,0,2484,LHI XT-60 XT60 Male Female Bullet Connectors Plugs for RC Lipo Battery,<a_159><b_159><c_162>,<a_197><b_91><c_69>,0,0,0,22,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care"
64,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,132,<a_131><b_6><c_0>,<a_50><b_235><c_31>,0,1,1,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_150><b_137><c_84>,0,1,1,853,"Rubbermaid Professional Plus Heavy-Duty Spray Bottle,32 fl OZ (946ml), (FG6C13PR06)"
65,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,132,<a_131><b_6><c_0>,<a_131><b_6><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
66,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,68,<a_131><b_6><c_0>,<a_131><b_6><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
67,2703,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",3d_filament,14,<a_237><b_57><c_96>,<a_50><b_235><c_31>,0,0,0,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_223><b_126><c_0>,<a_17><b_14><c_32>,0,0,0,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",<a_223><b_126><c_0>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
68,2106,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades",other,4,<a_78><b_254><c_255>,<a_120><b_122><c_251>,0,0,0,2926,HICTOP 5 Pieces 3D Printer Extruder Hotend 1.75mm Nozzle Throat for Reprap Prusa I3,<a_193><b_113><c_174>,<a_91><b_239><c_147>,0,0,0,3607,DIKAVS 4PCS 3D Printer Precision Nickel plating M6 Nozzle 0.2mm/0.3mm/0.4mm/0.5mm For 1.75MM MK8 Makerbot Ultimaker UM2 E3D,<a_193><b_113><c_174>,<a_158><b_79><c_187>,0,0,0,2940,[REPRAPGURU] RAMPS 1.4 Controller Board for RepRap 3D Printer
69,1128,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),adhesive_epoxy,6,<a_211><b_96><c_217>,<a_58><b_115><c_134>,0,0,0,2419,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_165><b_35><c_57>,<a_223><b_66><c_168>,0,0,0,162,"USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool",<a_165><b_35><c_57>,<a_223><b_198><c_114>,0,0,0,444,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White"
70,1271,"Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)",tape,5,<a_59><b_79><c_216>,<a_214><b_21><c_46>,0,0,0,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",<a_202><b_191><c_237>,<a_210><b_156><c_39>,0,0,0,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",<a_202><b_191><c_237>,<a_210><b_156><c_39>,0,0,0,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)"
71,1432,"Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100' Length x 3/8"" Width, Grey",other,2,<a_45><b_27><c_101>,<a_121><b_21><c_209>,0,0,0,2624,"Uxcell a13060500ux0042 3 Pins Split Shaft Rotary Linear Taper Potentiometers with Knob, 10 Kohm, 10 Piece, 6 mm",<a_244><b_185><c_140>,<a_73><b_110><c_3>,0,0,0,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_244><b_185><c_140>,<a_30><b_229><c_164>,0,0,0,1602,"STMicroelectronics L7805CV 5V 1.5A Positive Voltage Regulator, 5 Pieces"
72,1385,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,other,2,<a_203><b_178><c_155>,<a_6><b_214><c_68>,0,0,0,914,"The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack",<a_24><b_227><c_199>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_24><b_227><c_199>,<a_122><b_126><c_5>,0,0,0,1568,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape"
73,1385,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,other,2,<a_203><b_178><c_155>,<a_34><b_81><c_83>,0,1,1,280,WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ,<a_24><b_227><c_199>,<a_122><b_126><c_5>,0,0,0,1568,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape",<a_24><b_227><c_199>,<a_122><b_126><c_5>,0,1,1,1568,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape"
74,3135,"Industrial & Scientific"" />",metadata_placeholder,1,<a_191><b_226><c_196>,<a_156><b_114><c_152>,0,0,0,1205,"PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length",<a_15><b_96><c_231>,<a_223><b_86><c_176>,0,0,0,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_15><b_96><c_231>,<a_223><b_184><c_28>,0,0,0,3662,"BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)"
75,962,Yobett Large Plastic 100ml Syringe +120cm (47in) handy plastic tubing,other,2,<a_38><b_41><c_8>,<a_51><b_182><c_134>,0,0,0,742,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",<a_150><b_130><c_6>,<a_108><b_114><c_7>,0,0,0,742,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",<a_150><b_130><c_6>,<a_108><b_107><c_125>,0,0,0,1768,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe"
76,1114,2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz,other,4,<a_197><b_78><c_244>,<a_170><b_218><c_1>,0,0,0,513,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",<a_150><b_110><c_152>,<a_87><b_87><c_215>,0,0,0,1201,"Forearm Forklift Lifting and Moving Straps, Pink, Model L74995P",<a_150><b_110><c_152>,<a_210><b_156><c_39>,0,0,0,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)"
