variant,l1,size,dominant_family,family_purity,brand_purity,family_counts,sample_titles
l2_multihop_ranking,<a_235>,68,gauge_meter,0.5,0.14705882352941177,gauge_meter:34; adhesive_epoxy:15; other:11; connector_fitting:5; tape:3,"HOODDEAL 50pcs Waterproof Solder Seal Heat Shrink Butt Connectors with Soldering Sleeve || Duck Brand 299006 3/4-Inch by 60 Feet Utility Vinyl Electrical Tape with Single Roll, Black, 3/4 Inch x Economy || URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS) || Vktech 280Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size (5 Color) || SummitLink Pack of 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo"
l2_multihop_ranking,<a_173>,28,other,0.75,0.10714285714285714,other:21; ventilation_fan:3; adhesive_epoxy:3; 3d_filament:1,"DuPont Teflon Non-Stick || VIVOSUN 4 inch Inline Duct Booster Fan 100 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord || DuPont Teflon Non-Stick || 3M Aqua-Pure Whole House Replacement Water Filter &ndash; Model AP810 || Ajent Citric Acid 100% Pure Food Grade Non-GMO (Approved for Organic Foods) 5 Pound"
l2_multihop_ranking,<a_99>,19,adhesive_epoxy,0.5263157894736842,0.5789473684210527,adhesive_epoxy:10; fastener:6; other:2; tape:1,"3M Dual Lock Reclosable Fastener TB3561/TB3562 400/170 Clear 1 in x 10 ft (1 Mated Strip/Bag) || Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830) || 3M Dual Lock Reclosable Fastener TB3551/TB3552 400/170 Black 1 in x 10 ft (1 Mated Strip/Bag) || 3M Company #RF6731 2PR 1x3 Re-Close Strip || 3M 08946 Clear Silicone Paste - 8 oz."
l2_multihop_ranking,<a_72>,40,other,0.65,0.15,other:26; fastener:5; gauge_meter:4; adhesive_epoxy:4; test_strip:1,"Bentonite - 8 oz. || MG Chemicals Liquid Tin, 475 ml Bottle || Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24) || Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz) || 24 Oz. Sprayer Bottles, Pack Of 3"
l2_multihop_ranking,<a_140>,81,other,0.5185185185185185,0.13580246913580246,other:42; gauge_meter:22; fastener:7; adhesive_epoxy:4; 3d_filament:4; connector_fitting:2,"Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and B || Masione Temperature Gun Non-contact Digital Laser Infrared Ir Thermometer -58&deg;f to 716&deg;f (-50 ~ 380) Instant-rea || RADEX RD1503+ w/o dosimeter: High accuracy Geiger counter, radiation detector (English) || Oral-B Deep Sweep Toothbrush || iRobot Roomba 880 Robot Vacuum"
l2_multihop_ranking,<a_226>,64,other,0.765625,0.28125,other:49; gauge_meter:13; connector_fitting:1; fastener:1,"SEOH GLASS FUNNEL Neutral glass 100 mm 100 mm stem || Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5) || 5 Ml Amber Glass Bottle W/euro Dropper. Black Cap. 12 Pack || 12, Amber,15 ml (1/2 oz) Glass Bottles, with Glass Eye Dropper by Premium Vials || 4 oz Amber Glass Boston Round Bottles With Black Ribbed Cap - 12 Pack"
l2_multihop_ranking,<a_255>,27,other,0.8518518518518519,0.18518518518518517,other:23; adhesive_epoxy:3; 3d_filament:1,"KIM41455 - WypAll X70 WorkHorse Manufactured Rags in a Pop Up Box || Polar Ice PI125200CT 125 Count Plastic Jello Shot Cups with Lids, 2-Ounce || Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply || Kimtech Science KimWipes Delicate Task Wipers 1-ply 280 count (Pack of 2) || Personalized Office Name Plate With Wall or Desk Holder - 2x8 - CUSTOMIZE"
l2_multihop_ranking,<a_14>,50,other,0.38,0.1,other:19; 3d_filament:17; adhesive_epoxy:9; gauge_meter:5,"Gorilla 7500101 07221000673 Glue Brush & Nozzle, 1-Pack, Clear || Arctic Silver 5 AS5-3.5G Thermal Paste || Racers Edge 3000 1/2-Ounce Bottle W Needle Tip || Applicator Bottle with Stainless Steel Needle - 3 Pack || 2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz"
l2_multihop_ranking,<a_209>,20,gauge_meter,0.6,0.1,gauge_meter:12; other:4; fastener:2; adhesive_epoxy:1; 3d_filament:1,"American Educational Double Burette Clamp with Rubber-Coated Rotating Jaws, 3/8"" - 1-3/8"" Holding Size || Lisle 52750 Stethoscope Kit || Dixie EMS Blood Pressure and Sprague Stethoscope Kit, Burgundy || Eagle F-15 HDPE 10"" Poly Funnel For Metal Type I Safety Cans, 4"" Height, 8"" Width, 9"" Length || 5lb co2 Tank- New Aluminum Cylinder with CGA320 Valve"
l2_multihop_ranking,<a_119>,4,other,0.75,0.25,other:3; fastener:1,"Uranium Ore || GUM Proxabrush Go-Betweens Cleaners 8 ct - Ultratight Pack of (3) || HUMCO HOLDING GROUP 303950303963 Boric Acid Powder, 6 oz. || CloSYS Trial Size Intro Kit TSA Compliant"
l2_multihop_ranking,<a_247>,15,other,0.8666666666666667,0.4,other:13; fastener:2,"PhysiciansCare by First Aid Only by First Aid Only 90293 First Aid Titanium Non Stick Bandage Shears, 7"" Bent, Blue || Skin Staple Remover Kit || Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, || Dynarex Tongue Depressor Senior, Sterile, 6 Inches, 100 Count || Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count"
l2_multihop_ranking,<a_120>,11,other,0.5454545454545454,0.18181818181818182,other:6; gauge_meter:2; connector_fitting:1; fastener:1; adhesive_epoxy:1,"Graham Conderser Kit || Omron Sprague Rappaport Stethoscope, Black || Generic 1800088 Taylor Percussion Reflex Hammer || Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds || Genie- 100% OEM Genie/WD Corp OEM: Genie 20414R Carriage for Screw Drive Operators"
l2_multihop_ranking,<a_128>,14,other,0.6428571428571429,0.2857142857142857,other:9; gauge_meter:5,"EISCO CH0688 Labs Clamp Retort, 3 PVC Coated Prongs (opens to 90mm in dia.) with Boss Head || LEE PRECISION Lead Ladle || SEOH INOCULATING LOOP 3wire w/loop 8 handle 3pk || SEOH Plastic Square Weigh Boats Medium Dish 100pk || EISCO Premium Lab Metalware Set"
l2_multihop_ranking,<a_194>,16,other,0.875,0.3125,other:14; gauge_meter:1; fastener:1,"Georgia-Pacific 53010 Automated Soap and Sanitizer Dispenser, Black (WxDxH) 5.680"" x 5.250"" x 10.750"" (1 Each) || Covidien 6818 Webcol Alcohol Prep, Sterile, Medium, 2-Ply (Pack of 200) || Covidien 5750 Curity Alcohol Prep, Sterile, Medium, 2-ply (Pack of 200) || PhysiciansCare by First Aid Only 24-101 Eye Flush Solution, 16 oz Bottle || First Aid Only 4"" X 4"" Water Jel Burn Dressing, Sterile (Pack of 3)"
l2_multihop_ranking,<a_183>,32,other,0.46875,0.125,other:15; gauge_meter:8; fastener:5; adhesive_epoxy:3; connector_fitting:1,"ZING 6063 RecycLockout Mini Lockout Station - Stocked || KNAPE & VOGT 208TI550 Hardware Brackets || Forney 70445 Wire Rope, Galvanized Aircraft Cable, 500-Feet-by-1/16-Inch || NATIONAL MFG CO #N104-349 #10SGL Box Rail Bracket Galvanized || Malin - MS20995C Stainless Steel Safety Wire / Lockwire | .032"" Dia , Can"
l2_multihop_ranking,<a_104>,11,other,0.6363636363636364,0.18181818181818182,other:7; gauge_meter:3; fastener:1,"Ultrasac Platinum ULP 013009065 &ndash; Single Kitchen Drawstring Trash Bags, 13 gal, Tall (Pack of 65) || Cyalume Military Grade Combat Light Shield Device, 6-3/4"" Length x 1"" Width, For 6"" ChemLight and 6"" SnapLight Lightstic || LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500 || Brew in a Bag Straining Bag, 24"" x 26 || Georgia-Pacific ADS200B Cormatic Automated Designer Series Towel Dispenser"
l2_multihop_ranking,<a_66>,18,other,0.3888888888888889,0.16666666666666666,other:7; tape:6; 3d_filament:2; adhesive_epoxy:2; gauge_meter:1,"kingsmart Anti Static ESD Wrist Strap Discharge Band Grounding || Angel Premium TENS/EMS Unit 40 Electrode Pads 2""x2"" in. Reusable Self Stick Gel Carbon Electrodes || Pac-Kit by First Aid Only 5-600 Sterile Stretch Gauze Bandage, 4 yds Length x 2"" Width || Gear Aid Tenacious Tape Patches || Tesa  Wire Loom Harness Tape Used By Mercedes BMW VW Audi"
l2_multihop_ranking,<a_236>,51,gauge_meter,0.37254901960784315,0.21568627450980393,gauge_meter:19; other:19; connector_fitting:9; fastener:2; adhesive_epoxy:2,"M14 x 1.0 Metric Left hand Thread Die || Century Drill and Tool 95107 Coarse Plug Hand Tap, 3/8-16 || HHIP 1012-2528 1/4-28NF H3 4 Flute HSS Taper Hand Tap || Bostitch BTFP72326 Regulator and Gauge Kit with 1/4-Inch NPT Thread || 5/16"" - 36 HSS Right hand Thread Tap with 7.3mm Drill bit"
l2_multihop_ranking,<a_160>,26,tape,0.46153846153846156,0.11538461538461539,tape:12; other:10; 3d_filament:1; adhesive_epoxy:1; gauge_meter:1; fastener:1,"Accuform MATR901VA Aluminum Safety Sign, Legend ""NO TRESPASSING VIOLATORS WILL BE PROSECUTED"", 7"" Length x 10"" Width, Re || Hy-Ko Products TSR-100 Posted Private Property Tyvek Sign Roll 11"" x 11"" Yellow, 100 Pieces || Tear-Aid Repair Type B Vinyl Kit || 3M 90128-00001, 18"" Professional Quality Non Reflective  Safety Cone, 1-Pack,3M,90128-00001"" /> || Comfitwear PT-100 Caution Barricade Tape, Yellow"
l2_multihop_ranking,<a_170>,19,other,0.42105263157894735,0.15789473684210525,other:8; fastener:7; gauge_meter:3; adhesive_epoxy:1,"General Tools 1261-4 1/2-Inch Grommet Refill with 24 Grommets || Lord & Hodge 1073A-0 1/4"" Handi Grommet KIT || 100pc 1/4"" Grommets Eyelets for Clothes, Leather, Canvas - Self-Backing || Stanley R120 Rivet Pack Assortment || The Hillman Group 58528 1/4 x 2-Inch Round Loop Wire Lock Pin, 4-Pack"
l2_multihop_ranking,<a_13>,36,fastener,0.6111111111111112,0.1111111111111111,fastener:22; other:5; gauge_meter:5; adhesive_epoxy:2; 3d_filament:1; connector_fitting:1,"National Hardware N179-804 4005BC Smooth Rods in Zinc, 1/2"" x 36 || Best Quality Plastic Self Drilling Drywall Anchors with Screws Kit, 100 Pieces All Together, Anchors Made in USA || Hillman 4277 Diameter #8 Screw Eye (1-5/8"" Overall Length | 1/2"" Eye Inner Dimension), 10-Pack || Vestil AS-383-4PK Concrete Anchor Four Bolt Kit, 3/8"" Diameter x 3"" Length || TOGGLER SnapSkru Self-Drilling Drywall Anchor, Pack of 20"
l2_multihop_ranking,<a_232>,6,other,1.0,0.16666666666666666,other:6,"Learning Resources Skeleton Model || Maasdam Pow'R Pull PP100, Post Pull'R || Frogg Toggs 647484919185 Chilly Pad Cooling Towel, 33"" Length x 13"" Width, Sand || The Texas Waffle Maker || Hy-Ko Products 848 Private Property No Trespassing Aluminum Sign 9.25"" x 14""  Orange/Black, 1 Piece"
l2_multihop_ranking,<a_32>,14,other,0.6428571428571429,0.14285714285714285,other:9; adhesive_epoxy:2; gauge_meter:1; ventilation_fan:1; fastener:1,"VACTRA OIL NO.2, 1 QUART(32OZ)EXPEDITED DELIVERY NOT AVAILABLE || Norwesco 45223 35 Gallon Horizontal Water Tank || Carter P60504 In-Line Electric Fuel Pump || BreakFree CLP-PS Precision Shooter || Eagle UI-50-FS Red Galvanized Steel Type I Gasoline Safety Can with Funnel, 5 Gallon Capacity, 13.5"" Height, 12.5"" Diame"
l2_multihop_ranking,<a_29>,46,connector_fitting,0.32608695652173914,0.6304347826086957,connector_fitting:15; other:14; gauge_meter:13; fastener:4,"Gardner Bender GSW-17  Electrical Toggle Switch, SPST, ON-OFF, 6 A/120V AC,  Screw Terminal || Gardner Bender GSW-20  Electrical Toggle Switch Covers, EDPM Rubber Cover, Moisture, Dust and Dirt Resistant, Pack of 2, || Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal || Gardner Bender GSW-111  Electrical Long Bat Handle Toggle Switch, SPST, ON-OFF, 20 A/125V AC,  Screw Terminal || uxcell AC 600V 10A Red Mushroom Emergency Stop Push Button Switch 22mm NO NC"
l2_multihop_ranking,<a_18>,66,other,0.42424242424242425,0.09090909090909091,other:28; gauge_meter:21; connector_fitting:8; fastener:5; 3d_filament:4,"Vktech 5pcs 2M Waterproof Digital Temperature Temp Sensor Probe DS18b20 || Docooler&reg; Digital Temperature Controller Thermocouple with Sensor (-58~194&deg;F) 10A 110V || Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack || Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Fre || FiiO D3 (D03K) Digital to Analog Audio Converter With Micca 6ft Optical Toslink Cable - 192kHz/24bit Optical and Coaxial"
l2_multihop_ranking,<a_172>,74,other,0.6216216216216216,0.1891891891891892,other:46; gauge_meter:15; adhesive_epoxy:6; connector_fitting:4; fastener:2; 3d_filament:1,"TEKTRUM EXTERNALLY POWERED SOLDERLESS 1660 TIE-POINTS EXPERIMENT PLUG-IN BREADBOARD WITH ALUMINUM BACK PLATE AND JUMPER  || E-Projects EPC-102 43 Value Resistor Kit, 1 Ohm - 10M Ohm (Pack of 1075) || Uxcell a13081500ux0353 20 Piece 50-100K Ohm Photoresistor Photo Resistors Light-Dependent Resistance || Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits || microtivity IM414 Double-sided Prototyping Board (4x6cm, Pack of 5)"
l2_multihop_ranking,<a_24>,18,adhesive_epoxy,0.6666666666666666,0.3888888888888889,adhesive_epoxy:12; other:5; 3d_filament:1,"IIT 90690 Super Glue, 3 Grams Each, 5-Pack || BSI Bob Smith 152 Insta Set Accelerator, 8 oz. || Bob Smith Industries BSI-109 Insta-Cure Gap Filling, 8 oz. || Insta-cure gap filling 2oz Bob Smith Ind. || Bob Smith Industries BSI-135H Maxi-Cure Extra Thick Super Glue, 1 oz."
l2_multihop_ranking,<a_117>,16,other,0.4375,0.125,other:7; gauge_meter:3; ventilation_fan:3; fastener:2; adhesive_epoxy:1,"Pro Series 1400750340 6"" Caster || Noga MC1700 Mini-Cool KIT (1) || Pentek 151122 OR-100 Buna-N O-ring for Big Blue Housings || Vacuum Pump - 12V || Pentek 150578 MC-1A Bracket for 3/4"" 3G Filter Housings"
l2_multihop_ranking,<a_51>,16,other,0.6875,0.125,other:11; 3d_filament:1; adhesive_epoxy:1; gauge_meter:1; tape:1; fastener:1,"Uriah Products UV001970 17-1/2"", Vinyl Battery Carrier Strap || Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box || Tach-It SWTH Stretch Wrap Cups with Tension Control || Hammond 1551KBK Black ABS Plastic Project Box -- Inches (3.15"" x 1.58"" x 0.79"") mm (80mm x 40mm x 20mm) || Uxcell a15032300ux0532 Potentiometer Volume Control Knob Cap with 100 Piece, Knurled Shaft 6 mm Diameter"
l2_multihop_ranking,<a_53>,3,fastener,0.3333333333333333,0.3333333333333333,fastener:1; other:1; gauge_meter:1,"Tradespro 836357 Fiber Washer Assortment, 600-Piece || IIT 82965 Rubber Grommet Assortment || Xuron 2193 Wire Shear"
l2_multihop_ranking,<a_187>,3,other,1.0,0.3333333333333333,other:3,"SIMMONS MFG 1350 Torque Arrestor || Enkay 140-R  1-Pound Red Rouge, Carded || Delta 561T-DST Compel Single Lever Handle Bathroom Faucet with Touch2O. Technology, Chrome"
