variant,l1,l2,size,dominant_family,family_purity,brand_purity,family_counts,sample_titles
original,<a_202>,<b_62>,6,tape,1.0,0.8333333333333334,tape:6,"Rescue Tape RT1000201202USCO || ProTapes Pro Duct 100 PE-Coated Cloth Economy Duct Tape, 60 yds Length x 2"" Width, Silver (Pack of 1) || ProTapes Pro Duct 100 PE-Coated Cloth Economy Duct Tape, 60 yds Length x 2"" Width, Black (Pack of 1) || ProTapes Pro Duct 110 PE-Coated Cloth General Purpose Duct Tape, 60 yds Length x 2"" Width, Silver (Pack of 1) || ProTapes Pro Duct 110 PE-Coated Cloth General Purpose Duct Tape, 60 yds Length x 2"" Width, Brown (Pack of 1)"
original,<a_165>,<b_107>,5,tape,0.8,1.0,tape:4; adhesive_epoxy:1,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown || Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown || Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown || Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4) || Gorilla Heavy Duty Construction Adhesive, 9 ounce Cartridge, White"
original,<a_104>,<b_118>,1,gauge_meter,1.0,1.0,gauge_meter:1,Grizzly G9849 Magnetic Base/Dial Indicator Combo - President's Special
original,<a_210>,<b_156>,4,other,1.0,1.0,other:4,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRA || Rubbermaid Commercial Products FG263100GRAY Rubbermaid Commercial Round Brute Container Lid, Gray, 32G || Rubbermaid Commercial Products 1779699 BRUTE Heavy-Duty Round Trash/Garbage Can, 10-Gallon, Blue || Rubbermaid Commercial Vented BRUTE Trash&nbsp; Can Lid, 10 Gallon, Gray"
original,<a_229>,<b_99>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Vintage Shop PW-COIA-QACH Hydrometer 12"" Test Jar with Removable Base"
original,<a_107>,<b_26>,3,gauge_meter,1.0,0.6666666666666666,gauge_meter:3,Magnum Media DUAL SCALE 0-32% Brix and 1.000-1.130SG Wort Refractometer RSG-100ATC Beer Home Brew || Automatic Temperature Compensation 0-32% Brix Refractometer Beer Wine CNC Fruit by Ade Advanced Optics || Ade Advanced Optics Beer Wort and Wine Refractometer Double Scale 1.000-1.120 S.G + Brix 0-32%
original,<a_173>,<b_7>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Rust Bullet MB24SP Metal Blast Rust Treatment and Rust Remover, 24 oz. Spray Bottle, Clear Liquid"
original,<a_173>,<b_194>,2,adhesive_epoxy,1.0,1.0,adhesive_epoxy:2,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads || Red Devil Available 3332 Steel Wool Multi-Grade Pack"
original,<a_52>,<b_196>,1,other,1.0,1.0,other:1,"Enkay 150 Carded Polishing Compound Kit, 4 Piece"
original,<a_202>,<b_52>,8,tape,1.0,1.0,tape:8,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black || Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1) || Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1) || Gorilla Tape, Black Tough & Wide Duct Tape, 2.88"" x 30 yd, Black, (Pack of 1) || Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)"
original,<a_251>,<b_7>,1,other,1.0,1.0,other:1,"Applied Magnets 2-pc, 1.5"" Strong NdFeB Neodymium Cup Magnet with Countersunk Hole."
original,<a_202>,<b_158>,1,tape,1.0,1.0,tape:1,"Morris 60202 Black Commercial Grade Vinyl Electrical Tape, 8.5 mil, 66' Length, 2"" Width"
original,<a_87>,<b_74>,3,other,0.6666666666666666,0.3333333333333333,other:2; gauge_meter:1,"MegaDeal AC201710300001 12 Pack 2"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty || Reliable Hardware Company RH-9005-SET-A Casters Swivel Top Plate 2-Inch Wheel Diameter Zinc, Set of 4 || Online Best Service 3"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty , Pack of 4"
original,<a_224>,<b_153>,5,fastener,1.0,0.6,fastener:5,"Hilitchi 260pcs M3/4/5/6/8 Allen Head Socket Hex Grub Screw Set Assortment Kit with Plastic Box 12.9 Class Black Alloy S || Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8 || Hilitchi 420pcs M2 M3 Stainless Steel Hex Socket Head Cap Screws Nuts Assortment Kit with Box (304 Stainless Steel) || Hilitchi 210pcs M3 Stainless Steel Hex Socket Head Cap Screws Nuts Assortment Kit with Box (M3) || CO RODE M4 M5 M6 Stainless Steel Hex Head Bolts Nuts Washers Screws Assortment Kit - 304 Stainless Steel"
original,<a_17>,<b_217>,4,gauge_meter,0.5,0.5,gauge_meter:2; other:2,"110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length || Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG || Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG || 360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.1875"" Diameter, 72"" Length"
original,<a_251>,<b_221>,2,other,1.0,1.0,other:2,"110 Copper Rectangular Bar, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 1/4"" Thickness, 2"" Width, 36"" Length || 110 Copper Sheet, Unpolished (Mill) Finish, ASTM B152, 0.032"" Thickness, 12"" Width, 24"" Length"
original,<a_79>,<b_9>,3,tape,0.6666666666666666,0.3333333333333333,tape:2; adhesive_epoxy:1,"3M High Temperature Flue Tape, 15-Foot Roll || Heatshield Products 340410 Thermaflect Tape 4"" Wide x 10' Heat Shield Tape || MEECO'S RED DEVIL 110 Gasket Cement and Stove Sealer"
original,<a_67>,<b_199>,3,adhesive_epoxy,1.0,0.6666666666666666,adhesive_epoxy:3,HOODDEAL 50pcs Waterproof Solder Seal Heat Shrink Butt Connectors with Soldering Sleeve || Ancor Heat Shrink Ring Terminals || Ancor Heat Shrink Ring Terminals
original,<a_228>,<b_36>,1,connector_fitting,1.0,1.0,connector_fitting:1,"LDR Industries 516 B1210 Nylon Tubing, 1/2"" x 10', Clear"
original,<a_24>,<b_2>,4,other,1.0,0.5,other:4,"Stanley Wet/Dry Vacuum with Wall Mount, 1 Gallon, 1.5 Horsepower || Stanley Wet/Dry Vacuum, 1 Gallon, 1.5 Horsepower || Craftsman 12004 6 Gallon 3 Peak HP Wet/Dry Vac || PORTER-CABLE Wet/Dry Vacuum, 6 Gallon, 4 Horsepower"
original,<a_224>,<b_150>,1,fastener,1.0,1.0,fastener:1,"Swordfish 31930 Stainless Steel Screw Assortment, 420 Piece"
original,<a_180>,<b_55>,1,gauge_meter,1.0,1.0,gauge_meter:1,Fantronics 7mm Android Endoscope OTG Micro USB Endoscope Waterproof Borescopes Inspection Camera with 6 LED and 3.5M Cab
original,<a_197>,<b_204>,2,other,1.0,1.0,other:2,DuPont Teflon Non-Stick || DuPont Teflon Non-Stick
original,<a_173>,<b_201>,1,other,1.0,1.0,other:1,DuPont Teflon Silicone Lubricant
original,<a_173>,<b_23>,2,other,1.0,1.0,other:2,Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol || Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce)
original,<a_206>,<b_209>,1,tape,1.0,1.0,tape:1,High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft
original,<a_122>,<b_225>,1,tape,1.0,1.0,tape:1,"GT-5000 (3 strips) Grip Tape for guns, cell phones, cameras, knives, tools - makes anything""Grippy""."
original,<a_68>,<b_32>,5,adhesive_epoxy,0.6,0.6,adhesive_epoxy:3; fastener:2,"3M Dual Lock Reclosable Fastener TB3561/TB3562 400/170 Clear 1 in x 10 ft (1 Mated Strip/Bag) || 3M Dual Lock Reclosable Fastener TB3551/TB3552 400/170 Black 1 in x 10 ft (1 Mated Strip/Bag) || 3M Dual Lock Reclosable Fastener TB3550 250/250 Black, 1 in x 10 ft (1 Mated Strip/Bag) || 3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1/2 in x 6 Ft by 3M || 3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1 in x 6 Ft"
original,<a_17>,<b_14>,3,other,1.0,0.3333333333333333,other:3,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelr || iFixit Pro ESD Tweezer Set with precision extra fine, blunt, and grooved tips Model: IF145-060-2 || Zoostliss 11 in 1 Professional Network Computer Maintenance Repair Tools Rj45 Rj11 Cat5 LAN Network Tool Kit"
original,<a_44>,<b_165>,1,other,1.0,1.0,other:1,Dynarex 2201 Medical Surgical Face Masks (Pack of 50)
original,<a_150>,<b_240>,1,fastener,1.0,1.0,fastener:1,Bentonite - 8 oz.
original,<a_94>,<b_35>,1,other,1.0,1.0,other:1,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100"
original,<a_206>,<b_57>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,Syrtenty TENS Unit Electrodes Pads 2x2 20 Pcs Replacement Pads Electrode Patches For Electrotherapy
original,<a_66>,<b_78>,1,other,1.0,1.0,other:1,Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)
original,<a_68>,<b_98>,1,tape,1.0,1.0,tape:1,"Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)"
original,<a_228>,<b_113>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter"
original,<a_87>,<b_245>,1,other,1.0,1.0,other:1,"Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack"
original,<a_202>,<b_160>,7,tape,1.0,0.5714285714285714,tape:7,"3M Multi-Use Duct Tape, 2930-C, 1.88 Inches by 30 Yards || 3M Contractor Grade Pro Strength Duct Tape 3979 Silver, 1.88 in x 60 yd 8.0 mil, Individually Wrapped, Conveniently Pack || 3M Heavy Duty Duct Tape 3939 Silver, 48 mm x 54.8 m 9.0 mil, Conveniently Packaged (Pack of 3) || 3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1) || 3M Duct Tape Black, 3920-BK, 1.88 Inches by 20 Yards"
original,<a_202>,<b_249>,1,tape,1.0,1.0,tape:1,"JVCC EL7566-AW Synthetic Rubber Electrical Tape, 3 in. x 66 ft. (72mm x 20m), Black"
original,<a_67>,<b_23>,8,gauge_meter,0.875,0.625,gauge_meter:7; connector_fitting:1,Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade || Ginsco 110pcs Female Yellow 12-10 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Termin || Yueton 100pcs Red 22/18- Gauge Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal || Ginsco 110pcs Male Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal || Yueton&reg; 100pcs Yellow 12/10-Gauge Economy Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Termi
original,<a_224>,<b_222>,4,fastener,1.0,0.75,fastener:4,"Stainless Steel Phillips Flat Machine Screw Kit #K18MPF || Stainless Steel Phillips Pan Sheet Metal Screw Assortment Kit || Ansen Tools AN 101 Self Tapping Hex Washer Head Screw Assortment, 200-Piece || Stainless Steel Phillips Pan Machine Screw Assortment Kit"
original,<a_107>,<b_90>,2,gauge_meter,1.0,1.0,gauge_meter:2,"Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and B || Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Bla"
original,<a_79>,<b_87>,2,tape,0.5,0.5,tape:1; other:1,"LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White || Durable Heavy Duty Aluminum Foil Roll, 18 Width x 1000' Length"
original,<a_73>,<b_249>,1,other,1.0,1.0,other:1,"SA180 Adhesive Standoffs, 24 Pack, 0.180"" Height, Offset 0.6x0.6"" Base, Fits 0.125"" PCB Hole"
original,<a_223>,<b_66>,4,3d_filament,1.0,0.5,3d_filament:4,"USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool || SainSmart 3D ABS-1KG-1.75-WHT ABS 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White || SainSmart PLA-151 PLA Filament (Red) || BuMat PLA 1.75mm, 1kg, 2.2lb Translucent Clear Natural Filament Printing Material Supply Spool for 3D Printer PLACR"
original,<a_210>,<b_192>,1,other,1.0,1.0,other:1,"Pratt PRA0017 100% Recycled Corrugated Cardboard Box, 8"" Length x 6"" Width x 6"" Height, Kraft"
original,<a_223>,<b_20>,5,3d_filament,1.0,0.6,3d_filament:5,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green || XYZprinting PLA Filament Cartridge, 1.75 mm Diameter, 600g, Nature || HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White || HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple || Filamex - PLA Filament (1kg\2.2lbs) 1.75mm for 3D printer, White"
original,<a_202>,<b_209>,1,tape,1.0,1.0,tape:1,"Duck Brand 299006 3/4-Inch by 60 Feet Utility Vinyl Electrical Tape with Single Roll, Black, 3/4 Inch x Economy"
original,<a_224>,<b_84>,2,fastener,1.0,0.5,fastener:2,"ARROW 160455 Drywall Drill Bit, Screw and Anchor Kit || 1-1/8"" Blk Coarse Thread Drywall Screw W/ Bugle Head 1# Box"
original,<a_244>,<b_214>,2,adhesive_epoxy,1.0,0.5,adhesive_epoxy:2,"Loctite 2-In-1 All Purpose Adhesive Caulk, 10 Ounce Cartridge, Clear (1936462) || Loctite 1515861 Polyseamseal Tub and Tile Adhesive Caulk, 5.5-Ounce Tube, White"
original,<a_202>,<b_147>,2,tape,1.0,0.5,tape:2,"Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft || Scotch Super 33+ Vinyl Electrical Tape, .75-Inch x 66-Foot x 0.007-Inch, Pack of 10"
original,<a_42>,<b_53>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Wall Control ASM-SH-1606 R Deep Pegboard Shelf Assembly for Wall Control Pegboard Only, 6"", Red"
original,<a_228>,<b_45>,7,gauge_meter,1.0,0.8571428571428571,gauge_meter:7,URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS) || SummitLink Pack of 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo || SummitLink 410 Pcs Assorted Heat Shrink Tubing Wrap Sleeve Set Combo Tube 5 Colors 10 Sizes || SummitLink 218 Pcs Black Assorted Heat Shrink Tube 8 Sizes Tubing Wrap Sleeve Set Combo || SummitLink 306 Pcs Red Black Assorted Heat Shrink Tube 8 Sizes Tubing Wrap Sleeve Set Combo
original,<a_159>,<b_203>,1,fastener,1.0,1.0,fastener:1,Bulldog 131525 Multi-Screwdriver Holder Peg Hook
original,<a_165>,<b_52>,2,adhesive_epoxy,1.0,1.0,adhesive_epoxy:2,"Gorilla Super Glue Gel, 15 Gram, Clear || Gorilla Super Glue, Two 3 Gram Tubes, Clear"
original,<a_224>,<b_63>,4,fastener,1.0,0.75,fastener:4,"Storehouse 67543 220 Piece Wall Anchor Assortment || Best Quality Plastic Self Drilling Drywall Anchors with Screws Kit, 100 Pieces All Together, Anchors Made in USA || #1 Best Quality Wood Screw Assortment Kit, 240 Pieces || Qualihome Drywall and Hollow-wall Anchor Assortment Kit, Anchors, Screws, Wall Anchor Hooks, and Hollow-door Toggle, 112"
original,<a_17>,<b_187>,3,other,0.6666666666666666,0.3333333333333333,other:2; tape:1,"Heat Shrink Tape Black 180 foot || SOLOOP 381 Pcs Heat Shrink Tubing, 2:1 Shrink Ratio Assortment Wire Wrap Electrical Cable Tubing Sleeving (Black) || ABN Assorted Heat Shrink Tubing, Wire Wrap, Cable Sleeve Kit &ndash; To Protect and Reinforce Any Wire Connection - 127-"
original,<a_17>,<b_80>,1,other,1.0,1.0,other:1,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size
original,<a_107>,<b_42>,5,gauge_meter,1.0,0.8,gauge_meter:5,"Masione Temperature Gun Non-contact Digital Laser Infrared Ir Thermometer -58&deg;f to 716&deg;f (-50 ~ 380) Instant-rea || Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer || Nubee Temperature Gun Non-contact Infrared Thermometer MAX Display & EMS Adjustable || Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer || Nubee Dual Laser Optical Focus Temperature Gun Non Contact Infrared IR Thermometer Range -58 to 1076&deg;F, 16:1 D:S, In"
original,<a_224>,<b_17>,3,other,1.0,0.6666666666666666,other:3,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes || 5/16"" - 36 HSS Right hand Thread Tap with 7.3mm Drill bit || Neiko 10189A Titanium Step Drill Bit, High Speed Steel | 7/16"" to 1-1/8"" | Total 12 Step Sizes."
original,<a_202>,<b_202>,3,tape,1.0,0.3333333333333333,tape:3,"Nashua Stretch & Seal Self-Fusing Silicone Tape || Emergency Repair Tape, Self-Fusing Silicone Tape, 12' x 1"", Red || Times Microwave Professional Weatherproof Self-Bonding Silicone Sealing Tape for Coax Connectors / Antennas (1.5"" x 15')"
original,<a_94>,<b_156>,2,gauge_meter,0.5,0.5,gauge_meter:1; other:1,Plastic Transfer Pipettes 3ml Graduated Pack of 100 || G2PLUS 100PCS 3ml Disposable Plastic Essential Oils Graduated Transfer Pipettes
original,<a_107>,<b_93>,2,gauge_meter,1.0,1.0,gauge_meter:2,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
original,<a_94>,<b_93>,2,other,1.0,0.5,other:2,"SEOH GLASS FUNNEL Neutral glass 100 mm 100 mm stem || 13cm Dia. (5.1"") Filter Funnel, Buchner Style - 2 Parts, Polypropylene, Designed for 11-12.5cm Filter Paper"
original,<a_173>,<b_187>,1,other,1.0,1.0,other:1,"3-IN-ONE  Multi-Purpose PTFE Lubricant, 4 OZ"
original,<a_210>,<b_7>,1,other,1.0,1.0,other:1,KIM41455 - WypAll X70 WorkHorse Manufactured Rags in a Pop Up Box
original,<a_153>,<b_62>,1,gauge_meter,1.0,1.0,gauge_meter:1,"RADEX RD1503+ w/o dosimeter: High accuracy Geiger counter, radiation detector (English)"
original,<a_71>,<b_162>,2,other,1.0,0.5,other:2,"South Main Hardware 810180, 12'/1"""", Silver Lashing Strap (2 Pack) || Tie Down Engineering 81201 Bow Marine Safety Chain"
original,<a_224>,<b_22>,4,gauge_meter,1.0,0.25,gauge_meter:4,Woodstock D4158 4-84 Screw Pitch-Gauge || Innovative Components AH-COM Thread Detective / Thread Identifier Inch. and Metric Combo Set with Ruler Attached || Uxcell Metric Whitworth Screw Pitch Gauge Measuring Tool || Stainlesstown Nut Bolt Thread Gauge (Green)
original,<a_165>,<b_170>,3,adhesive_epoxy,1.0,0.3333333333333333,adhesive_epoxy:3,"BSI BSI-202 Quick-Cure 5Min Epoxy Bob Smith Ind, 9 oz. || Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined) || K & R S-320 E-Z Bond Thick Big Gap Filling Instant Glue, 2 oz Bottle"
original,<a_150>,<b_109>,4,other,0.5,0.25,other:2; gauge_meter:1; fastener:1,"Science Purchase Disposable Luer-Slip Tip 3mL Syringe, Sterile without Needle, 100 Count || 5 Pack - 10ml Sterile Syringe with Blunt Tip Needle and Storage Cap for Refilling Cartridges, E-Liquids, E-cigs, E-juice || EXELint 60 ml Disposable Syringe, Sterile Single Pack, 50 ml to 60 ml Medical Grade Catheter Tip || 100ml Syringe + 80cm handy plastic tubing by Aketek"
original,<a_99>,<b_241>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS"
original,<a_210>,<b_41>,2,other,1.0,1.0,other:2,"Rubbermaid Commercial Sanded Wood Handle with TapeRed Tip, 60-Inch Length, Natural (FG636200NAT) || Rubbermaid Commercial FG636400LAC Lacquered-Wood Handle with Threaded Metal Tip, Natural"
original,<a_24>,<b_141>,1,other,1.0,1.0,other:1,Oral-B Deep Sweep Toothbrush
original,<a_15>,<b_9>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Industrial & Scientific"" />"
original,<a_108>,<b_49>,5,connector_fitting,0.6,0.6,connector_fitting:3; gauge_meter:2,"Spears 1407 Series PVC Tube Fitting, 90 Degree Elbow, Schedule 40, Gray, 1-1/4"" Barbed x NPT Female || Thogus Polyethylene Tube Fitting, 90 Degree Elbow, Black, 3/8"" Barbed (Pack of 10) || Thogus Polyethylene Tube Fitting, Coupler, Black, 3/16"" Barbed (Pack of 10) || Spears 1406 Series PVC Tube Fitting, 90 Degree Elbow, Schedule 40, Gray, 1/2"" Barbed || Thogus Polypropylene Tube Fitting, Tee, Black, 3/4"" x 3/4"" x 1/2"" Barbed (Pack of 10)"
original,<a_233>,<b_98>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"RH Adhesives HH-66 Industrial Strength Vinyl Cement Glue with Brush, 8 oz, Clear"
original,<a_233>,<b_241>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"RH Adhesives Br, HH-66 PVC 4 oz Vinyl Cement Glue with Brush"
original,<a_165>,<b_197>,2,adhesive_epoxy,0.5,0.5,adhesive_epoxy:1; tape:1,"J-B Weld 50133 Plastic Bonder Structural Adhesive Syringe - Dries Tan - 25 ml || Gorilla White Glue, Waterproof, 2 ounce Bottle, White, (Pack of 1)"
original,<a_206>,<b_9>,1,tape,1.0,1.0,tape:1,"3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds"
original,<a_67>,<b_185>,1,gauge_meter,1.0,1.0,gauge_meter:1,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D"
original,<a_165>,<b_15>,2,adhesive_epoxy,1.0,1.0,adhesive_epoxy:2,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882) || Loctite Extra Time Control Super Glue  4-Gram (1503241)
original,<a_99>,<b_52>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Gorilla 7500101 07221000673 Glue Brush & Nozzle, 1-Pack, Clear"
original,<a_197>,<b_32>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Gorilla Glue Adhesive, 2-Ounces #50001"
original,<a_36>,<b_4>,1,connector_fitting,1.0,1.0,connector_fitting:1,Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester
original,<a_24>,<b_91>,6,other,1.0,1.0,other:6,"iRobot Roomba 880 Robot Vacuum || iRobot Roomba 980 Robot Vacuum with Wi-Fi Connectivity, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors || iRobot Roomba 860 Robot Vacuum || iRobot Roomba 614 Robot Vacuum Cleaner, Self-Charging, Good for Pet Hair, Carpets, & Hard Floor Surfaces || iRobot Roomba 770 Robotic Vacuum Cleaner"
original,<a_244>,<b_225>,2,adhesive_epoxy,1.0,1.0,adhesive_epoxy:2,"Oatey 30246 PVC Regular Cement and 4-Ounce NSF Purple Primer Handy Pack, 4 oz || Oatey 30821 Cement, 8-Ounce, Milky-Clear"
original,<a_202>,<b_201>,1,tape,1.0,1.0,tape:1,"Duck Brand 442055 Wrap-Fix Repair Tape, 1-Inch by 10 Feet, Single Roll, Black"
original,<a_108>,<b_5>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Hydro Flow 747058 Premium Barbed Ball Valve, 1/2-Inch"
original,<a_206>,<b_178>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Spears 497 Series PVC Pipe Fitting, Union with EPDM O-Ring, Schedule 40, 1"" Socket"
original,<a_244>,<b_129>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Rutland Products 76C 500-Degree RTV High Heat Silicone Seal, 10.3-Ounce Cartridge, Clear"
original,<a_122>,<b_156>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Shoreline Marine GOOP, 3.7-Ounce, Clear"
original,<a_67>,<b_156>,1,connector_fitting,1.0,1.0,connector_fitting:1,520 Piece Electrical Terminal Assortment with Storage Box
original,<a_228>,<b_40>,5,gauge_meter,1.0,1.0,gauge_meter:5,"ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 3/8"" ID x 1/2"" OD, 100 feet Length || ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length || ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/2"" ID x 5/8"" OD, 100 feet Length || ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/8"" ID x 1/4"" OD, 100 feet Length || ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 3/16"" ID x 5/16"" OD, 100 feet Length"
