item_id,item_title,family,target_sid,target_l1,target_l2,eval_count,hit1_rate,hit10_rate,mean_rank,top1_same_family,top1_history_repeat,l1_bucket_size,l2_bucket_size
2933,"FlashForge Finder 3D Printers with Cloud, Wi-Fi, USB cable and Flash drive connectivity",3d_filament,<a_197><b_170><c_216>,<a_197>,<a_197><b_170>,5,0.0,0.0,999.0,0.6,0.2,60,1
3113,Inland 1.75mm Silver PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,<a_158><b_72><c_139>,<a_158>,<a_158><b_72>,5,0.0,0.0,418.8,1.0,0.2,109,19
3115,"eSUN 1.75mm Gray PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Gray",3d_filament,<a_223><b_144><c_17>,<a_223>,<a_223><b_144>,5,0.0,0.0,999.0,1.0,0.4,247,12
3331,3DDPLUS 1.75mm PLA 3D Printer Filament Black- 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm (Plain Black),3d_filament,<a_223><b_105><c_244>,<a_223>,<a_223><b_105>,5,0.0,0.0,999.0,0.8,0.2,247,3
3367,Mercurry GT2 Timing Belt Torsion Spring For 3D Printer 6mm Width Belt Pack of 10,3d_filament,<a_23><b_158><c_111>,<a_23>,<a_23><b_158>,5,0.0,0.0,999.0,0.6,0.2,50,1
3405,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,<a_223><b_72><c_209>,<a_223>,<a_223><b_72>,5,0.0,0.0,409.2,1.0,0.2,247,10
3432,"3D Solutech PETG175YLW 3D Printer Filament, Yellow, 1.75mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_187><c_54>,<a_223>,<a_223><b_187>,5,0.0,0.0,607.6,0.8,0.4,247,4
68,"MLCS 9080 Billy Pedal Foot Switch, Deadman Style",other,<a_236><b_116><c_203>,<a_236>,<a_236><b_116>,4,0.0,0.0,999.0,0.75,0.75,84,2
93,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",connector_fitting,<a_228><b_158><c_82>,<a_228>,<a_228><b_158>,4,0.0,0.0,999.0,0.5,0.5,96,2
128,"MegaDeal AC201710300001 12 Pack 2"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty",other,<a_87><b_74><c_149>,<a_87>,<a_87><b_74>,4,0.0,0.0,999.0,0.75,0.75,71,3
141,Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol,other,<a_173><b_23><c_3>,<a_173>,<a_173><b_23>,4,0.0,0.0,510.0,0.75,0.5,64,2
162,"USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool",3d_filament,<a_223><b_66><c_168>,<a_223>,<a_223><b_66>,4,0.0,0.0,999.0,0.75,0.25,247,4
232,"Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)",other,<a_94><b_163><c_50>,<a_94>,<a_94><b_163>,4,0.0,0.0,758.0,0.5,0.25,111,1
257,"Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown",3d_filament,<a_165><b_107><c_20>,<a_165>,<a_165><b_107>,4,0.0,0.0,753.5,0.0,0.75,72,5
270,"Gorilla Carts GOR6PS Heavy-Duty Poly Yard Dump Cart with 2-In-1 Convertible Handle, 1,200-Pound Capacity, Black",other,<a_87><b_135><c_129>,<a_87>,<a_87><b_135>,4,0.0,0.0,999.0,0.75,0.75,71,1
310,"SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps",other,<a_42><b_225><c_133>,<a_42>,<a_42><b_225>,4,0.0,0.0,999.0,0.25,0.25,100,1
331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",fastener,<a_42><b_112><c_143>,<a_42>,<a_42><b_112>,4,0.0,0.0,755.5,0.75,0.5,100,1
340,Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce),other,<a_173><b_23><c_0>,<a_173>,<a_173><b_23>,4,0.0,0.0,999.0,0.5,0.5,64,2
410,"Century Drill and Tool 95107 Coarse Plug Hand Tap, 3/8-16",other,<a_224><b_88><c_0>,<a_224>,<a_224><b_88>,4,0.0,0.0,999.0,0.5,0.75,191,3
450,"X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36', Triangular, Black",tape,<a_202><b_198><c_80>,<a_202>,<a_202><b_198>,4,0.0,0.0,999.0,0.25,0.0,117,10
451,"Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)",adhesive_epoxy,<a_202><b_52><c_151>,<a_202>,<a_202><b_52>,4,0.0,0.0,756.25,0.0,0.25,117,8
499,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length",other,<a_79><b_114><c_225>,<a_79>,<a_79><b_114>,4,0.0,0.0,999.0,0.5,0.25,60,4
568,"Strenco 1"" Self Adhesive Black Hook and Loop 5 yards Sticky Back Tape Fastener 15 feet - Light Weight",adhesive_epoxy,<a_206><b_0><c_144>,<a_206>,<a_206><b_0>,4,0.0,0.0,755.25,0.25,0.0,60,3
631,"Dap 18001 Kwik Seal Caulk with 5.5-Ounce Tube, White",adhesive_epoxy,<a_244><b_197><c_136>,<a_244>,<a_244><b_197>,4,0.0,0.0,999.0,0.0,0.0,72,1
724,"Duck Brand EZ Start Packing Tape With Dispenser, 1.88 Inch x 22.2 Yard, Clear, 1 Roll (393185)",adhesive_epoxy,<a_202><b_55><c_251>,<a_202>,<a_202><b_55>,4,0.0,0.0,999.0,0.25,0.5,117,2
726,5 Gallon Plastic Hedpack with cap,connector_fitting,<a_14><b_137><c_79>,<a_14>,<a_14><b_137>,4,0.0,0.0,999.0,0.5,1.0,39,1
742,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",tape,<a_108><b_114><c_7>,<a_108>,<a_108><b_114>,4,0.0,0.0,999.0,0.0,0.5,143,2
785,"Enerlites HET06A-White 1-5-10-15-20-30 Minutes Preset In-Wall Countdown Timer Switch, w Decorator Wall Plate, White",ventilation_fan,<a_236><b_6><c_219>,<a_236>,<a_236><b_6>,4,0.0,0.0,999.0,0.0,0.5,84,1
839,CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass,other,<a_14><b_75><c_236>,<a_14>,<a_14><b_75>,4,0.0,0.0,999.0,0.75,0.75,39,1
944,"General Hydroponics PH Test Kit, 1-Ounce",other,<a_94><b_166><c_170>,<a_94>,<a_94><b_166>,4,0.0,0.0,999.0,0.5,0.5,111,5
1086,"Gems Sensors A2012-S150 Solenoid Valve, 24 V, 60 Hz AC, 125 PSI",other,<a_236><b_21><c_16>,<a_236>,<a_236><b_21>,4,0.0,0.0,999.0,0.5,0.75,84,1
1114,2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz,other,<a_150><b_110><c_152>,<a_150>,<a_150><b_110>,4,0.0,0.0,999.0,0.75,0.25,116,3
1123,Smooth-On XTC-3D High Performance 3D Print Coating - 24oz. Unit,other,<a_223><b_197><c_42>,<a_223>,<a_223><b_197>,4,0.0,0.0,999.0,0.0,0.0,247,1
1138,Insta-cure gap filling 2oz Bob Smith Ind.,adhesive_epoxy,<a_99><b_219><c_2>,<a_99>,<a_99><b_219>,4,0.0,0.0,999.0,0.0,0.5,32,2
1177,"Anderson Metals 56110 Brass Pipe Fitting, Hex Bushing, 1/2"" NPT Male Pipe x 3/8"" NPT Female Pipe",tape,<a_108><b_133><c_2>,<a_108>,<a_108><b_133>,4,0.0,0.0,999.0,0.25,0.5,143,3
1184,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",other,<a_71><b_93><c_169>,<a_71>,<a_71><b_93>,4,0.0,0.0,505.75,0.25,0.25,118,3
1239,Uxcell A13122300UX0934 LED Light Mounting Holders Panel (Pack of 50),other,<a_23><b_223><c_190>,<a_23>,<a_23><b_223>,4,0.0,0.0,999.0,0.25,0.25,50,1
1245,"Keeper Foot x 1 Inch 02606 10' x 1"" Lift Sling, 1 Ply",other,<a_71><b_93><c_255>,<a_71>,<a_71><b_93>,4,0.0,0.0,999.0,0.0,0.75,118,3
1320,"ACM Economy Wash Bottle, LDPE, Squeeze Bottle Medical Label Tattoo (500ml / 16oz / 1 Bottle)",3d_filament,<a_150><b_136><c_216>,<a_150>,<a_150><b_136>,4,0.0,0.0,999.0,0.0,0.5,116,1
1345,POWERTEC 17000 Workbench Caster Kit (Pack of 4),other,<a_87><b_238><c_111>,<a_87>,<a_87><b_238>,4,0.0,0.0,999.0,0.5,0.5,71,1
1406,"Yonisun Sound Dampening Door Bumpers, 1/2"" Diameter, Sheet of 100",other,<a_17><b_33><c_172>,<a_17>,<a_17><b_33>,4,0.0,0.0,999.0,0.25,0.5,99,1
1418,"NoTrax 109 Brush Step Entrance Mat, for Lobbies and Indoor Entranceways, 3' Width x 10' Length x 3/8"" Thickness, Red/Black",fastener,<a_68><b_34><c_0>,<a_68>,<a_68><b_34>,4,0.0,0.0,999.0,0.0,0.75,67,2
1513,Thermal Grizzly Conductonaut Thermal Grease Paste - 1.0 Gram,other,<a_79><b_232><c_126>,<a_79>,<a_79><b_232>,4,0.0,0.0,999.0,0.25,0.25,60,1
1522,Yosoo GM328 Lcd Display Transistor Tester ESR Meter Cymometer Square Wave Generator,other,<a_36><b_200><c_165>,<a_36>,<a_36><b_200>,4,0.0,0.0,999.0,0.75,0.25,54,1
1527,"XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape",adhesive_epoxy,<a_202><b_232><c_177>,<a_202>,<a_202><b_232>,4,0.0,0.0,999.0,0.0,0.25,117,2
1533,"Dealmed Brand Nitrile Medical Grade Exam Gloves, Disposable, Latex-Free, 200 Count, Size Large",other,<a_206><b_243><c_53>,<a_206>,<a_206><b_243>,4,0.0,0.0,999.0,0.5,0.25,60,1
1545,Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits,other,<a_73><b_183><c_142>,<a_73>,<a_73><b_183>,4,0.0,0.0,759.75,0.5,0.5,114,3
1643,"2 PACK- Milrose 70885 Blue Monster 1/2"" x 1429' Blue Teflon Tape",tape,<a_170><b_221><c_60>,<a_170>,<a_170><b_221>,4,0.0,0.0,999.0,0.0,0.25,25,1
1684,3M VHB Tape RP32 0.5 in width x 5 yd length (1 Roll),tape,<a_202><b_227><c_88>,<a_202>,<a_202><b_227>,4,0.0,0.0,999.0,0.25,0.75,117,2
1695,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,<a_223><b_121><c_15>,<a_223>,<a_223><b_121>,4,0.0,0.0,274.5,1.0,0.25,247,1
1758,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds,3d_filament,<a_79><b_182><c_24>,<a_79>,<a_79><b_182>,4,0.0,0.0,999.0,0.75,0.75,60,2
1836,"VIVOSUN 6 inch Inline Duct Booster Fan 240 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord",ventilation_fan,<a_158><b_198><c_158>,<a_158>,<a_158><b_198>,4,0.0,0.0,999.0,0.0,0.5,109,2
1927,"3M Silver Foil Tape 3340, 2-1/2"" x 50 yd, 4.0 mil",adhesive_epoxy,<a_202><b_10><c_240>,<a_202>,<a_202><b_10>,4,0.0,0.0,999.0,0.0,0.5,117,4
1953,"Funnel, Regular stem, glass, 50 OD x 50mm stem",other,<a_94><b_221><c_88>,<a_94>,<a_94><b_221>,4,0.0,0.0,512.5,0.5,0.75,111,1
1999,Ginsco 120 Pcs/60 Pairs Quick Splice Wire Terminals T-Tap Self-stripping with Nylon Fully Insulated Male Quick Disconnects Kit,connector_fitting,<a_67><b_31><c_121>,<a_67>,<a_67><b_31>,4,0.0,0.0,999.0,0.0,0.75,119,1
2036,"3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack",other,<a_73><b_223><c_251>,<a_73>,<a_73><b_223>,4,0.0,0.0,999.0,0.75,0.5,114,2
2070,"CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle",adhesive_epoxy,<a_66><b_16><c_196>,<a_66>,<a_66><b_16>,4,0.0,0.0,999.0,0.25,1.0,40,1
2084,"Eagle 1610MB Blue High Density Polyethylene Lab Pack Drum with Metal Lever-lock Lid, 14 gallon Capacity, 26.5"" Height, 15"" Diameter",other,<a_206><b_120><c_108>,<a_206>,<a_206><b_120>,4,0.0,0.0,999.0,0.25,0.75,60,3
2106,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades",other,<a_193><b_113><c_174>,<a_193>,<a_193><b_113>,4,0.0,0.0,999.0,0.75,0.5,133,5
2215,J-B Weld 50172 MarineWeld Marine Adhesive Epoxy Syringe - Dries White - 25ml,adhesive_epoxy,<a_165><b_174><c_33>,<a_165>,<a_165><b_174>,4,0.0,0.0,999.0,0.25,0.75,72,1
2330,"SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool (Orange)",3d_filament,<a_223><b_220><c_22>,<a_223>,<a_223><b_220>,4,0.0,0.0,999.0,1.0,0.0,247,4
2356,Inkbird Dual Stage 12V(DC) Digital Temperature Controller Fahrenheit Thermostat,gauge_meter,<a_107><b_35><c_141>,<a_107>,<a_107><b_35>,4,0.0,0.0,999.0,0.25,0.25,66,7
2357,Diymall Bme280 Pressure Temperature Sensor Module with IIC I2c for Arduino,other,<a_211><b_112><c_224>,<a_211>,<a_211><b_112>,4,0.0,0.0,999.0,0.25,0.75,45,1
2419,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",3d_filament,<a_223><b_198><c_3>,<a_223>,<a_223><b_198>,4,0.0,0.0,756.25,0.5,0.75,247,47
2513,2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,3d_filament,<a_158><b_138><c_227>,<a_158>,<a_158><b_138>,4,0.0,0.0,753.25,0.75,0.0,109,1
2679,"eSUN 1.75mm Yellow ABS 3D Printer filament 1kg Spool (2.2lbs), Yellow",3d_filament,<a_223><b_217><c_1>,<a_223>,<a_223><b_217>,4,0.0,0.0,999.0,0.75,0.5,247,6
2689,"Loctite 22221 Purple 222MS Low Strength Thread Locker, 10 mL Bottle",adhesive_epoxy,<a_165><b_151><c_102>,<a_165>,<a_165><b_151>,4,0.0,0.0,999.0,0.0,0.25,72,3
2737,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White",3d_filament,<a_223><b_72><c_114>,<a_223>,<a_223><b_72>,4,0.0,0.0,999.0,1.0,0.0,247,10
2820,American Educational Clear Borosilicate Glass 1000mL Bomex Filtering Flask,other,<a_94><b_242><c_43>,<a_94>,<a_94><b_242>,4,0.0,0.0,508.0,0.5,0.25,111,1
2845,Telescoping LED Lighted Flexible Inspection Mirror 360 Swivel for Extra Viewing,other,<a_180><b_238><c_237>,<a_180>,<a_180><b_238>,4,0.0,0.0,999.0,0.5,1.0,81,2
2870,"Hanson 1903ZR Tap 1/4""-18Npt Taper, for Tap Die Extraction",tape,<a_224><b_3><c_251>,<a_224>,<a_224><b_3>,4,0.0,0.0,999.0,0.0,0.75,191,1
2899,"Dynatex 49582 Industrial Copper Anti-Seize and Lubricating Compound Paste, 8 oz Brush Top Bottle, Dark Copper",connector_fitting,<a_173><b_86><c_176>,<a_173>,<a_173><b_86>,4,0.0,0.0,999.0,0.25,0.5,64,1
2917,Genuine E3D V6 Extra Nozzle - 1.75mm x 0.40mm (V6-NOZZLE-175-400),3d_filament,<a_91><b_86><c_74>,<a_91>,<a_91><b_86>,4,0.0,0.0,999.0,1.0,0.25,72,1
2920,BuildTak BT30185 Spatula,other,<a_91><b_127><c_177>,<a_91>,<a_91><b_127>,4,0.0,0.0,999.0,0.0,0.25,72,1
2924,"Hilitchi 635 Pcs 40 Pin 2.54mm Pitch Single Row Pin Headers,Dupont Connector Housing Female,Dupont Male/Female Pin Connector Kit",connector_fitting,<a_73><b_244><c_79>,<a_73>,<a_73><b_244>,4,0.0,0.0,999.0,0.0,0.25,114,1
3049,Stronghero3d 1.75mm PLA 3D Printer Filament Metal GREY- 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,<a_223><b_96><c_193>,<a_223>,<a_223><b_96>,4,0.0,0.0,999.0,1.0,0.5,247,8
3088,6PCS x Custom Machined All Metal Heatbreak for V6 RepRap 3D Printer Hotend 1.75mm and Clones,3d_filament,<a_91><b_129><c_159>,<a_91>,<a_91><b_129>,4,0.0,0.0,999.0,1.0,0.25,72,2
3123,"Gorilla Tape, Silver Duct Tape, 1.88"" x 35 yd, Silver, (Pack of 1)",adhesive_epoxy,<a_202><b_52><c_146>,<a_202>,<a_202><b_52>,4,0.0,0.0,999.0,0.5,0.25,117,8
3137,"3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1 in x 6 Ft",adhesive_epoxy,<a_68><b_32><c_134>,<a_68>,<a_68><b_32>,4,0.0,0.0,999.0,0.25,0.25,67,5
3172,BIQU Aluminum Heater Block Specialized for MK7 MK8 3D Printer Extruder(Pack of 5pcs),3d_filament,<a_23><b_93><c_170>,<a_23>,<a_23><b_93>,4,0.0,0.0,999.0,0.5,0.25,50,4
3287,Pomona 1296 BNC (M) Binding Posts,other,<a_170><b_226><c_111>,<a_170>,<a_170><b_226>,4,0.0,0.0,999.0,0.75,0.75,25,1
3304,URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs,fastener,<a_236><b_33><c_2>,<a_236>,<a_236><b_33>,4,0.0,0.0,999.0,0.0,0.5,84,2
3469,"3D Solutech Real Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_9>,<a_223>,<a_223><b_80>,4,0.0,0.0,758.25,1.0,0.0,247,24
3474,3D Solutech See Through Red 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3d_filament,<a_223><b_187><c_125>,<a_223>,<a_223><b_187>,4,0.0,0.0,999.0,0.75,0.25,247,4
3599,"3D Solutech Aqua Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_2>,<a_223>,<a_223><b_80>,4,0.0,0.0,508.5,1.0,0.5,247,24
3655,"eSUN 1.75mm Brown PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Brown",3d_filament,<a_223><b_144><c_9>,<a_223>,<a_223><b_144>,4,0.0,0.0,999.0,1.0,0.25,247,12
3683,"3D Solutech Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_155>,<a_223>,<a_223><b_80>,4,0.0,0.0,272.25,1.0,0.5,247,24
45,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz",adhesive_epoxy,<a_244><b_4><c_183>,<a_244>,<a_244><b_4>,3,0.0,0.0,999.0,0.3333333333333333,0.0,72,1
63,WEN 73002 500-Pound Capacity Service Cart,other,<a_210><b_90><c_53>,<a_210>,<a_210><b_90>,3,0.0,0.0,999.0,0.0,0.3333333333333333,95,2
75,"Jumbo 51pc Drum Sanding Kit - Fits Dremel - Includes Rubber Drum Mandrels - 1/2, 3/8 & 1/4",other,<a_159><b_63><c_34>,<a_159>,<a_159><b_63>,3,0.0,0.0,999.0,0.3333333333333333,0.3333333333333333,52,1
87,Wixey WR510 Digital Planer Readout with Fractions,gauge_meter,<a_197><b_220><c_95>,<a_197>,<a_197><b_220>,3,0.0,0.0,999.0,0.0,0.6666666666666666,60,2
105,Mist Coolant Lubrication Spray System For 8mm Air Pipe CNC Lathe Milling Drill,connector_fitting,<a_79><b_154><c_105>,<a_79>,<a_79><b_154>,3,0.0,0.0,999.0,0.0,1.0,60,1
129,Hilitchi 260pcs M3/4/5/6/8 Allen Head Socket Hex Grub Screw Set Assortment Kit with Plastic Box 12.9 Class Black Alloy Steel,fastener,<a_224><b_153><c_243>,<a_224>,<a_224><b_153>,3,0.0,0.0,999.0,0.0,0.3333333333333333,191,5
133,"3M High Temperature Flue Tape, 15-Foot Roll",tape,<a_79><b_9><c_126>,<a_79>,<a_79><b_9>,3,0.0,0.0,999.0,0.0,1.0,60,3
156,"3M Contractor Grade Pro Strength Duct Tape 3979 Silver, 1.88 in x 60 yd 8.0 mil, Individually Wrapped, Conveniently Packaged",adhesive_epoxy,<a_202><b_160><c_168>,<a_202>,<a_202><b_160>,3,0.0,0.0,999.0,0.0,0.6666666666666666,117,7
165,"Duck Brand 299006 3/4-Inch by 60 Feet Utility Vinyl Electrical Tape with Single Roll, Black, 3/4 Inch x Economy",tape,<a_202><b_209><c_236>,<a_202>,<a_202><b_209>,3,0.0,0.0,999.0,0.3333333333333333,0.6666666666666666,117,1
192,"3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS",adhesive_epoxy,<a_99><b_241><c_165>,<a_99>,<a_99><b_241>,3,0.0,0.0,999.0,0.0,1.0,32,1
203,"Gorilla 7500101 07221000673 Glue Brush & Nozzle, 1-Pack, Clear",3d_filament,<a_99><b_52><c_240>,<a_99>,<a_99><b_52>,3,0.0,0.0,678.3333333333334,0.0,0.6666666666666666,32,1
206,Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester,other,<a_36><b_4><c_7>,<a_36>,<a_36><b_4>,3,0.0,0.0,999.0,0.0,0.6666666666666666,54,1
216,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,other,<a_17><b_217><c_0>,<a_17>,<a_17><b_217>,3,0.0,0.0,999.0,0.3333333333333333,0.0,99,4
259,"GE Silicone 2+ Window & Door Caulk, 10.1 Oz. Tube, Clear, GE5000",adhesive_epoxy,<a_244><b_218><c_141>,<a_244>,<a_244><b_218>,3,0.0,0.0,999.0,0.0,1.0,72,1
272,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown",3d_filament,<a_165><b_107><c_21>,<a_165>,<a_165><b_107>,3,0.0,0.0,670.6666666666666,0.0,0.3333333333333333,72,5
333,DEWALT DW4930 4-Inch by 5/8-Inch-11 Full Cable Twist Wire Wheel/Carbon Steel .020-Inch,other,<a_193><b_58><c_166>,<a_193>,<a_193><b_58>,3,0.0,0.0,999.0,0.3333333333333333,0.3333333333333333,133,2
353,"Scotch Aluminum Foil Tape 3311 Silver, 2 in x 10 yd 3.6 mil (Pack of 1)",adhesive_epoxy,<a_202><b_10><c_78>,<a_202>,<a_202><b_10>,3,0.0,0.0,672.6666666666666,0.0,0.6666666666666666,117,4
459,"50 Pack - 4.5""x.040""x7/8"" Quality Thin Cut Off Wheels Metal & Stainless Steel",other,<a_193><b_106><c_86>,<a_193>,<a_193><b_106>,3,0.0,0.0,999.0,0.6666666666666666,0.3333333333333333,133,1
487,"VIVOSUN 4 inch Inline Duct Booster Fan 100 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord",ventilation_fan,<a_158><b_198><c_79>,<a_158>,<a_158><b_198>,3,0.0,0.0,999.0,0.0,0.3333333333333333,109,2
511,"Nicholson 06706N Axe File, 8-Inch",other,<a_193><b_240><c_215>,<a_193>,<a_193><b_240>,3,0.0,0.0,999.0,0.3333333333333333,0.0,133,3
525,"WD-40 Specialist&nbsp; Spray and Stay Gel Lubricant No-Drip Formula with SMART STRAW&nbsp;SPRAYS 2 WAYS, 10 OZ",other,<a_173><b_98><c_193>,<a_173>,<a_173><b_98>,3,0.0,0.0,999.0,0.3333333333333333,1.0,64,1
561,GREAT STUFF Gaps & Cracks 20 oz Insulating Foam Sealant,adhesive_epoxy,<a_244><b_55><c_46>,<a_244>,<a_244><b_55>,3,0.0,0.0,999.0,0.0,1.0,72,1
605,Loctite Clear Silicone Waterproof Sealant 2.7-Ounce Tube (908570),adhesive_epoxy,<a_165><b_190><c_62>,<a_165>,<a_165><b_190>,3,0.0,0.0,999.0,0.0,1.0,72,1
626,"XFasten Double Sided Tape Carpet Tape, Removable, 2 Inches x 20 Yards",tape,<a_206><b_187><c_180>,<a_206>,<a_206><b_187>,3,0.0,0.0,999.0,0.3333333333333333,0.6666666666666666,60,3
643,Craftsman 100 Piece drilling and driving kit,fastener,<a_159><b_33><c_241>,<a_159>,<a_159><b_33>,3,0.0,0.0,999.0,0.0,0.6666666666666666,52,1
658,Stanley R120 Rivet Pack Assortment,fastener,<a_224><b_76><c_250>,<a_224>,<a_224><b_76>,3,0.0,0.0,999.0,0.3333333333333333,0.3333333333333333,191,1
695,"MABIS Stainless Steel Tweezers, Thumb Dressing Forceps, Serrated Forceps, Silver",other,<a_42><b_97><c_72>,<a_42>,<a_42><b_97>,3,0.0,0.0,999.0,0.6666666666666666,0.3333333333333333,100,3
703,"Duck Brand 240200 Double-Sided Duct Tape, 1.4-Inch by 12-Yards, Single Roll",adhesive_epoxy,<a_202><b_69><c_11>,<a_202>,<a_202><b_69>,3,0.0,0.0,999.0,0.0,0.3333333333333333,117,1
725,"Bissell Zing Bagged Canister Vacuum, Maroon, 4122 - Corded",3d_filament,<a_197><b_33><c_216>,<a_197>,<a_197><b_33>,3,0.0,0.0,999.0,0.0,0.3333333333333333,60,1
731,"ARROW 160376 1-1/4"" Cup Hooks (Pack of 18), Rubbed Bronze",other,<a_71><b_174><c_31>,<a_71>,<a_71><b_174>,3,0.0,0.0,999.0,0.0,0.3333333333333333,118,2
771,LOW ODOR DMSO Glass 8 oz Bottle 99.995% Pharma Grade Dimethyl Sulfoxide,other,<a_150><b_188><c_0>,<a_150>,<a_150><b_188>,3,0.0,0.0,999.0,0.3333333333333333,0.6666666666666666,116,1
789,"Everflow 811-5 PTFE Thread Seal Tape for Plumbers, White 1/2 Inch x 520 Inch (Pack of 5 Rolls)",adhesive_epoxy,<a_79><b_61><c_4>,<a_79>,<a_79><b_61>,3,0.0,0.0,999.0,0.0,0.6666666666666666,60,2
812,ShipGuard 600 Ziplock Bags 6 Assorted Sizes Clear 2MIL baggies1.5x2 2x2 2x3 3x3 3x4 3x5,other,<a_210><b_239><c_121>,<a_210>,<a_210><b_239>,3,0.0,0.0,999.0,0.3333333333333333,1.0,95,1
828,Liquid Nails LN903 10-Ounce Heavy-Duty Liquid Nails Construction Adhesive,adhesive_epoxy,<a_165><b_244><c_4>,<a_165>,<a_165><b_244>,3,0.0,0.0,999.0,0.0,0.6666666666666666,72,3
833,WallPeg 43 Pc. Peg Board Storage System - Pegboard Hook Assortment Organizer Bins Y/B # AM 302- 2,other,<a_42><b_87><c_11>,<a_42>,<a_42><b_87>,3,0.0,0.0,999.0,0.0,0.6666666666666666,100,3
849,Neiko 53100A 4-Inch Pegboard Hooks and Organizer Assortment | 50-Piece Value Pack,other,<a_71><b_2><c_237>,<a_71>,<a_71><b_2>,3,0.0,0.0,999.0,0.3333333333333333,0.3333333333333333,118,2
858,AST Labs Test Lead Alligator Clip Heavy Duty to Alligator Clip Heavy Duty 39,other,<a_211><b_84><c_116>,<a_211>,<a_211><b_84>,3,0.0,0.0,999.0,0.3333333333333333,0.3333333333333333,45,1
