case_type,idx,family,item_id,target_title,original_rank,r693_rank,r693_failure_type,r693_top1_history_repeat,r693_top10_history_repeat_count,original_top5,r693_top5
r693_lost_vs_original_at10,2576,gauge_meter,1411,"DEWALT DCS16250 2-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)",5.0,,leaf_or_rank_miss_after_L2_hit,0,0,"<a_42><b_33><c_21> :: ids=[447] :: fam=gauge_meter :: DEWALT DCS16200 2-Inch by 16 Gauge Finish Nail (2,500 per Box)
<a_42><b_67><c_20> :: ids=[354] :: fam=gauge_meter :: DEWALT DBN18150 Heavy Duty 18-Gauge1-1/2-Inch Brad Nail (5000-Pack)
<a_42><b_33><c_28> :: ids=[230] :: fam=gauge_meter :: DEWALT DBN18125 Heavy Duty 18 Gauge, 1-1/4-Inch Brad Nail (5000-Pack)
<a_42><b_33><c_191> :: ids=[446] :: fam=gauge_meter :: DEWALT DCS16150 1-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)
<a_42><b_33><c_16> :: ids=[1411] :: fam=gauge_meter :: DEWALT DCS16250 2-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)","<a_69><b_246><c_141> :: ids=[363] :: fam=gauge_meter :: BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated
<a_118><b_138><c_12> :: ids=[2029] :: fam=other :: EATON 604-SP 660-Watt 250-volt Medium Base Ceiling Receptacle Lamp Holder, Porcelain, White
<a_69><b_237><c_104> :: ids=[447] :: fam=gauge_meter :: DEWALT DCS16200 2-Inch by 16 Gauge Finish Nail (2,500 per Box)
<a_69><b_237><c_152> :: ids=[1450] :: fam=gauge_meter :: DEWALT DCS16125 1-1/4-Inch by 16 Gauge Finish Nail (2,500 per Box)
<a_197><b_173><c_161> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion"
r693_lost_vs_original_at10,3170,gauge_meter,809,"Loos Cableware AN100-C4 Stainless Steel Thimble for 3/32"" and 1/8"" Diameter Wire Rope (10 Piece)",2.0,11.0,leaf_or_rank_miss_after_L2_hit,0,1,"<a_67><b_249><c_16> :: ids=[1521] :: fam=gauge_meter :: Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)
<a_67><b_108><c_20> :: ids=[809] :: fam=gauge_meter :: Loos Cableware AN100-C4 Stainless Steel Thimble for 3/32"" and 1/8"" Diameter Wire Rope (10 Piece)
<a_67><b_108><c_30> :: ids=[808] :: fam=gauge_meter :: Loos Cableware SL1-2 Aluminum Duplex Oval Crimping Sleeve Set for 1/16"" Diameter Wire Rope (50 Piece)
<a_71><b_106><c_76> :: ids=[245] :: fam=other :: Master Lock Strap, 12 ft. Long Lashing Strap, 3060DAT (Pack of 2)
<a_71><b_201><c_34> :: ids=[1286] :: fam=other :: Accessbuy 180-Piece Rubber Grommet Shop Assortment","<a_32><b_193><c_205> :: ids=[3301] :: fam=gauge_meter :: Aluminum Crimping Loop Sleeve for 3/16"" Diameter Wire Rope and Cable, (Pack of 25)
<a_32><b_193><c_134> :: ids=[1521] :: fam=gauge_meter :: Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)
<a_32><b_152><c_219> :: ids=[1193] :: fam=other :: Forney 70451 Wire Rope, Vinyl Coated Aircraft Cable, 250-Feet-by 3/32-Inch thru 3/16-Inch
<a_106><b_130><c_111> :: ids=[1220] :: fam=other :: Uxcell a11052800ux0091 PG7 Black Plastic Waterproof Cable Wire Glands Joints (Pack of 10)
<a_134><b_215><c_252> :: ids=[649] :: fam=other :: BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5"
r693_lost_vs_original_at10,3356,gauge_meter,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",7.0,,L1_miss,0,1,"<a_202><b_170><c_66> :: ids=[1174] :: fam=tape :: Nashua 2280 Polyethylene Coated Cloth Multi-Purpose Duct Tape, 55m Length x 48mm Width, Tan
<a_244><b_136><c_142> :: ids=[609] :: fam=other :: Dap 7079812343 Drydex 5.5 Oz 6Pk Raw Building Material, 5.5-Ounce, Pink/White
<a_202><b_52><c_171> :: ids=[130] :: fam=tape :: Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)
<a_202><b_172><c_180> :: ids=[288] :: fam=tape :: Scotch Fingerprint Lifting Tape 8004 Clear, 2 in x 10 yd, Conveniently Packaged (Pack of 6)
<a_202><b_198><c_218> :: ids=[950] :: fam=tape :: X-Treme Tape TPE-XZLCLR Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Clear","<a_78><b_228><c_74> :: ids=[172] :: fam=adhesive_epoxy :: Gorilla Super Glue Gel, 15 Gram, Clear
<a_78><b_165><c_1> :: ids=[202] :: fam=adhesive_epoxy :: Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)
<a_31><b_208><c_41> :: ids=[125] :: fam=tape :: Gorilla 6100101 Tape Handy Roll, 1-Pack, Black
<a_31><b_89><c_252> :: ids=[130] :: fam=tape :: Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)
<a_78><b_171><c_172> :: ids=[114] :: fam=adhesive_epoxy :: Super Glue 15187 Super Glue, 12-Pack"
r693_lost_vs_original_at10,3475,gauge_meter,356,"PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)",1.0,31.0,leaf_or_rank_miss_after_L2_hit,0,0,"<a_42><b_226><c_0> :: ids=[356] :: fam=gauge_meter :: PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)
<a_42><b_226><c_185> :: ids=[20] :: fam=gauge_meter :: PORTER-CABLE (PBN18075-1) 18 Gauge Brad Nails, 3/4-Inch, 1000-Pack
<a_42><b_9><c_185> :: ids=[346] :: fam=gauge_meter :: BOSTITCH BT1300B 5/8-Inch 18-Gauge Brad Nails, 3000 per Box
<a_42><b_226><c_3> :: ids=[358] :: fam=gauge_meter :: PORTER-CABLE PNS18100-1 1-Inch 18 Gauge Narrow Crown Staple, 1000-Pack
<a_42><b_226><c_233> :: ids=[897] :: fam=gauge_meter :: PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes","<a_69><b_94><c_27> :: ids=[897] :: fam=gauge_meter :: PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes
<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_235><b_8><c_102> :: ids=[359] :: fam=fastener :: Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes
<a_209><b_33><c_25> :: ids=[577] :: fam=other :: Neiko 50458A Snap Ring Shop Assortment, 300 Count | 18 Sizes (1/8"" - 1-1/4"") | Hardened Steel
<a_7><b_141><c_102> :: ids=[1395] :: fam=fastener :: KREG Tools SSW Kreg Screw Selector Wheel. Woodworking"
r693_lost_vs_original_at10,3477,gauge_meter,355,"PORTER-CABLE PBN18100-1 1-Inch 18 Gauge Brad Nails, 1000-Pack",7.0,,L2_miss_after_L1_hit,0,1,"<a_42><b_226><c_3> :: ids=[358] :: fam=gauge_meter :: PORTER-CABLE PNS18100-1 1-Inch 18 Gauge Narrow Crown Staple, 1000-Pack
<a_42><b_226><c_0> :: ids=[356] :: fam=gauge_meter :: PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)
<a_42><b_9><c_185> :: ids=[346] :: fam=gauge_meter :: BOSTITCH BT1300B 5/8-Inch 18-Gauge Brad Nails, 3000 per Box
<a_42><b_133><c_0> :: ids=[710] :: fam=other :: PORTER-CABLE PBN18200-1 2-Inch, 18 ga. brad nails (1000-Pack)
<a_42><b_226><c_233> :: ids=[897] :: fam=gauge_meter :: PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes","<a_69><b_94><c_27> :: ids=[897] :: fam=gauge_meter :: PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes
<a_69><b_94><c_1> :: ids=[358] :: fam=gauge_meter :: PORTER-CABLE PNS18100-1 1-Inch 18 Gauge Narrow Crown Staple, 1000-Pack
<a_235><b_8><c_102> :: ids=[359] :: fam=fastener :: Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes
<a_69><b_94><c_91> :: ids=[356] :: fam=gauge_meter :: PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)
<a_7><b_141><c_102> :: ids=[1395] :: fam=fastener :: KREG Tools SSW Kreg Screw Selector Wheel. Woodworking"
r693_lost_vs_original_at10,56,other,507,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",2.0,,L1_miss,1,2,"<a_251><b_54><c_150> :: ids=[728] :: fam=other :: Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length
<a_108><b_76><c_55> :: ids=[507] :: fam=other :: Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.
<a_193><b_76><c_133> :: ids=[822] :: fam=other :: Anytime Tools 24 pc Wire Brush Wheel & Cup - Brass & Stainless Steel 1/8"" Shank for Rotary Tools
<a_193><b_226><c_166> :: ids=[239] :: fam=other :: Cal Hawk Tools CZCW45B Metal Cut-Off Wheel (50 Pack), 4-1/2
<a_224><b_76><c_250> :: ids=[658] :: fam=other :: Stanley R120 Rivet Pack Assortment","<a_162><b_155><c_123> :: ids=[728] :: fam=other :: Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length
<a_235><b_239><c_31> :: ids=[506] :: fam=fastener :: Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)
<a_109><b_114><c_135> :: ids=[176] :: fam=other :: URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size
<a_31><b_155><c_192> :: ids=[168] :: fam=tape :: Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft
<a_231><b_198><c_94> :: ids=[800] :: fam=connector_fitting :: Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe"
r693_lost_vs_original_at10,483,other,281,SE TL10 10-Piece Test Lead Set with Alligator Clips,7.0,,L1_miss,1,3,"<a_108><b_154><c_173> :: ids=[2266] :: fam=other :: Supco BPV31 Bullet Piercing Valve
<a_79><b_101><c_91> :: ids=[3363] :: fam=other :: Rotometals Kilo Bismuth Metal 99.99% Premium Grade
<a_15><b_155><c_49> :: ids=[98] :: fam=metadata_placeholder :: Industrial & Scientific"" />
<a_104><b_60><c_152> :: ids=[266] :: fam=gauge_meter :: iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy
<a_71><b_242><c_21> :: ids=[42] :: fam=connector_fitting :: Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)","<a_197><b_176><c_141> :: ids=[62] :: fam=gauge_meter :: Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM
<a_231><b_198><c_94> :: ids=[800] :: fam=connector_fitting :: Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe
<a_209><b_196><c_135> :: ids=[42] :: fam=connector_fitting :: Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)
<a_197><b_173><c_161> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_80><b_233><c_186> :: ids=[87] :: fam=other :: Wixey WR510 Digital Planer Readout with Fractions"
r693_lost_vs_original_at10,767,other,178,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",7.0,20.0,L1_miss,1,1,"<a_228><b_158><c_11> :: ids=[94] :: fam=other :: White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length
<a_94><b_195><c_193> :: ids=[2223] :: fam=other :: 250ml Narrow Mouth Erlenmeyer Flask with Rubber Stoppers, Karter Scientific 213G20 (Pack of 8)
<a_228><b_113><c_68> :: ids=[152] :: fam=connector_fitting :: Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)
<a_94><b_35><c_31> :: ids=[148] :: fam=other :: Plastic Transfer Pipettes 3ml, Graduated, Pack of 100
<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer","<a_0><b_41><c_40> :: ids=[93] :: fam=other :: White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length
<a_190><b_64><c_29> :: ids=[819] :: fam=3d_filament :: Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)
<a_209><b_196><c_135> :: ids=[42] :: fam=connector_fitting :: Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)
<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_231><b_198><c_94> :: ids=[800] :: fam=connector_fitting :: Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe"
r693_lost_vs_original_at10,1386,other,33,Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only),6.0,12.0,L1_miss,1,2,"<a_15><b_206><c_230> :: ids=[54] :: fam=metadata_placeholder :: Industrial & Scientific"" />
<a_193><b_64><c_16> :: ids=[1042] :: fam=other :: uxcell Mandrel Mounted White Conical Felt Point Polishing Tool
<a_193><b_76><c_133> :: ids=[822] :: fam=other :: Anytime Tools 24 pc Wire Brush Wheel & Cup - Brass & Stainless Steel 1/8"" Shank for Rotary Tools
<a_150><b_61><c_87> :: ids=[284] :: fam=other :: Silica Gel Desiccants 2-1/4 x 1 1/2 Inches - 25 Silica Gel Packets of 10 Grams Each by Dry-Packs
<a_173><b_93><c_124> :: ids=[40] :: fam=other :: Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon","<a_129><b_68><c_172> :: ids=[54] :: fam=metadata_placeholder :: Industrial & Scientific"" />
<a_92><b_110><c_254> :: ids=[1042] :: fam=other :: uxcell Mandrel Mounted White Conical Felt Point Polishing Tool
<a_129><b_163><c_0> :: ids=[431, 1006] :: fam=metadata_placeholder :: Industrial & Scientific"" /> / Industrial & Scientific"" />
<a_154><b_254><c_212> :: ids=[98] :: fam=metadata_placeholder :: Industrial & Scientific"" />
<a_185><b_83><c_203> :: ids=[457] :: fam=other :: CRC 03400 16oz Truetap Cutting Fluid Heavy Duty Bottle"
r693_lost_vs_original_at10,1619,other,140,DuPont Teflon Silicone Lubricant,2.0,27.0,L2_miss_after_L1_hit,1,2,"<a_165><b_59><c_69> :: ids=[675] :: fam=adhesive_epoxy :: J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.
<a_173><b_201><c_145> :: ids=[140] :: fam=other :: DuPont Teflon Silicone Lubricant
<a_244><b_1><c_199> :: ids=[919] :: fam=other :: Flex Seal Spray Rubber Sealant Coating, 14-oz, Clear
<a_165><b_59><c_20> :: ids=[326] :: fam=adhesive_epoxy :: J-B Weld 8276 KwikWeld Quick Setting Steel Reinforced Epoxy - 2 oz.
<a_197><b_204><c_0> :: ids=[139, 774] :: fam=other :: DuPont Teflon Non-Stick / DuPont Teflon Non-Stick","<a_77><b_45><c_0> :: ids=[139, 774] :: fam=other :: DuPont Teflon Non-Stick / DuPont Teflon Non-Stick
<a_65><b_145><c_139> :: ids=[2237] :: fam=adhesive_epoxy :: Flex Shot Rubber Adhesive Sealant Caulk, 8-oz, Clear (2 Pack)
<a_65><b_145><c_246> :: ids=[682] :: fam=other :: Pro Flex Super Flexible Elastomeric Sealant Acrylic Clear Paintable 10 Oz
<a_78><b_165><c_1> :: ids=[202] :: fam=adhesive_epoxy :: Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)
<a_124><b_153><c_37> :: ids=[675] :: fam=adhesive_epoxy :: J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz."
r693_lost_vs_original_at10,1643,other,1559,"Hakko CHP 7-SA Stainless Steel Non-Magnetic Precision Tweezers with Very-Fine Point Curved Tips, 4-1/2"" Length",6.0,44.0,leaf_or_rank_miss_after_L2_hit,1,3,"<a_211><b_100><c_25> :: ids=[281] :: fam=other :: SE TL10 10-Piece Test Lead Set with Alligator Clips
<a_15><b_155><c_49> :: ids=[98] :: fam=metadata_placeholder :: Industrial & Scientific"" />
<a_73><b_8><c_168> :: ids=[285] :: fam=other :: Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs
<a_104><b_186><c_66> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_73><b_231><c_56> :: ids=[734] :: fam=other :: microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)","<a_118><b_59><c_100> :: ids=[281] :: fam=other :: SE TL10 10-Piece Test Lead Set with Alligator Clips
<a_197><b_173><c_161> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_59><b_232><c_37> :: ids=[2754] :: fam=other :: Hakko CHP 3-SA Stainless Steel Non-Magnetic Precision Tweezers with Very Fine Point Tips for Microelectronics Applications, 4-3/4"" Length
<a_92><b_200><c_192> :: ids=[341] :: fam=other :: Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack
<a_134><b_254><c_47> :: ids=[145] :: fam=other :: Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing"
r693_lost_vs_original_at10,1660,other,821,"Apera Instruments AI209 PH20 Value Waterproof pH Pocket Tester, &plusmn;0.1 pH Accuracy, 0-14.0 pH Range, Complete Kit",9.0,30.0,L1_miss,1,1,"<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_107><b_90><c_50> :: ids=[338] :: fam=gauge_meter :: Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black
<a_107><b_133><c_57> :: ids=[620] :: fam=gauge_meter :: Nubee Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58 &deg;F - 1022&deg;F(-50&deg;C - 550&deg;C) MAX Display, EMS Adjustable Function, Orange
<a_109><b_74><c_57> :: ids=[218] :: fam=ventilation_fan :: Phresh Duct Silencer 8 in x 24 in
<a_107><b_90><c_68> :: ids=[159] :: fam=gauge_meter :: Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black","<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_190><b_185><c_201> :: ids=[159] :: fam=gauge_meter :: Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black
<a_190><b_173><c_203> :: ids=[338] :: fam=gauge_meter :: Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black
<a_190><b_237><c_54> :: ids=[1070] :: fam=other :: Fluke VT04 Infrared Imager with Soft Carrying Case
<a_190><b_64><c_29> :: ids=[819] :: fam=3d_filament :: Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)"
r693_lost_vs_original_at10,1704,other,1376,"Century Drill and Tool 97205 Plug Hand Pipe Tap, 3/4-14 NPT",6.0,31.0,L1_miss,1,2,"<a_71><b_36><c_171> :: ids=[1663] :: fam=ventilation_fan :: Prime-Line Products P 7645 Screen Retainer Spline, .250-in, 25-ft, Gray
<a_71><b_242><c_21> :: ids=[42] :: fam=connector_fitting :: Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)
<a_71><b_8><c_31> :: ids=[2885] :: fam=connector_fitting :: Ansen Tools AN 112 Hose Clamp Assortment, 40 Piece
<a_104><b_186><c_66> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_71><b_93><c_169> :: ids=[1184] :: fam=other :: Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling","<a_197><b_173><c_161> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_31><b_51><c_218> :: ids=[856] :: fam=tape :: Tesa  Wire Loom Harness Tape Used By Mercedes BMW VW Audi
<a_209><b_33><c_25> :: ids=[577] :: fam=other :: Neiko 50458A Snap Ring Shop Assortment, 300 Count | 18 Sizes (1/8"" - 1-1/4"") | Hardened Steel
<a_31><b_155><c_192> :: ids=[168] :: fam=tape :: Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft
<a_80><b_233><c_186> :: ids=[87] :: fam=other :: Wixey WR510 Digital Planer Readout with Fractions"
r693_lost_vs_original_at10,2335,other,699,"POWERTEC 15501 1/2"" Arbor 60-Grit Silicon Carbide Grinding Wheel, 6"" by 3/4",4.0,,L2_miss_after_L1_hit,1,1,"<a_193><b_177><c_105> :: ids=[1115] :: fam=other :: TEKTON 8-Inch Swivel Bench Vise | 54008
<a_193><b_177><c_45> :: ids=[2093] :: fam=other :: Shop Fox D3249 Bench Vise with Swivel Base, 5-Inch
<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_193><b_177><c_173> :: ids=[699] :: fam=other :: POWERTEC 15501 1/2"" Arbor 60-Grit Silicon Carbide Grinding Wheel, 6"" by 3/4
<a_193><b_157><c_133> :: ids=[425] :: fam=other :: FREUD 10 In. Calibration &","<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_190><b_185><c_201> :: ids=[159] :: fam=gauge_meter :: Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black
<a_190><b_173><c_203> :: ids=[338] :: fam=gauge_meter :: Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black
<a_190><b_64><c_29> :: ids=[819] :: fam=3d_filament :: Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)
<a_190><b_173><c_201> :: ids=[1853] :: fam=gauge_meter :: Fluke 62 MAX Infrared Thermometer, AA Battery, -20 to +932 Degree F Range with a NIST-Traceable Calibration Certificate with Data"
r693_lost_vs_original_at10,2457,other,2869,"13cm Dia. (5.1"") Filter Funnel, Buchner Style - 2 Parts, Polypropylene, Designed for 11-12.5cm Filter Paper",2.0,,L2_miss_after_L1_hit,1,1,"<a_94><b_93><c_171> :: ids=[183] :: fam=other :: SEOH GLASS FUNNEL Neutral glass 100 mm 100 mm stem
<a_94><b_93><c_57> :: ids=[2869] :: fam=other :: 13cm Dia. (5.1"") Filter Funnel, Buchner Style - 2 Parts, Polypropylene, Designed for 11-12.5cm Filter Paper
<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_94><b_26><c_15> :: ids=[1956] :: fam=other :: Karter Scientific Glass Flask 5 Piece Set, Narrow Mouth Erlenmeyer, Borosilicate 3.3 Glass - 50ml, 150ml, 250ml, 500ml, 1L, 213B2
<a_94><b_181><c_22> :: ids=[3199] :: fam=gauge_meter :: cnsdistributing 6809 Proof and Tralle or% Alcohol Hydrometer Alcoholmeter Spiritometer for Moonshine Still, Spirits, Distilled","<a_138><b_9><c_137> :: ids=[395] :: fam=other :: Arctic Silver 5 AS5-3.5G Thermal Paste
<a_190><b_185><c_201> :: ids=[159] :: fam=gauge_meter :: Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black
<a_219><b_130><c_190> :: ids=[2597] :: fam=other :: Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)
<a_81><b_167><c_6> :: ids=[148] :: fam=other :: Plastic Transfer Pipettes 3ml, Graduated, Pack of 100
<a_190><b_64><c_29> :: ids=[819] :: fam=3d_filament :: Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)"
