variant,idx,user_id,item_id,family,item_title,target_sid,target_l1,target_l2,rank,rank_found,hit1,hit3,hit5,hit10,hit20,hit50,ndcg10,ndcg50,top1_sid,top1_l1,top1_l2,top1_item_ids,top1_item_titles,top1_families,top1_same_l1,top1_same_l2,top1_same_family,top1_history_repeat,top10_history_repeat_count,top50_history_repeat_count,top10_has_target_l1,top10_has_target_l2,top50_has_target_l1,top50_has_target_l2,history_len,target_l1_in_history,target_l2_in_history,failure_type_at10
r693a,53,A2287,383,other,"EnviroCare Replacement Vacuum Bags for Panasonic Types U, U-3, U-6-9 Pack",<a_35><b_220><c_93>,<a_35>,<a_35><b_220>,999,,0,0,0,0,0,0,0.0,0.0,<a_209><b_74><c_141>,<a_209>,<a_209><b_74>,1515,"Dorman Hardware 4-9771 Pliers Holders, 4-Pack",other,0,0,1,1,1,1,0,0,0,0,2,0,0,l1_routing_miss
r693a,54,A2287,2899,other,"Dynatex 49582 Industrial Copper Anti-Seize and Lubricating Compound Paste, 8 oz Brush Top Bottle, Dark Copper",<a_9><b_247><c_201>,<a_9>,<a_9><b_247>,999,,0,0,0,0,0,0,0.0,0.0,<a_92><b_110><c_254>,<a_92>,<a_92><b_110>,1042,uxcell Mandrel Mounted White Conical Felt Point Polishing Tool,other,0,0,1,0,1,2,0,0,0,0,3,0,0,l1_routing_miss
r693a,55,A2976,506,fastener,"Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)",<a_235><b_239><c_31>,<a_235>,<a_235><b_239>,999,,0,0,0,0,0,0,0.0,0.0,<a_162><b_155><c_123>,<a_162>,<a_162><b_155>,728,"Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length",other,0,0,0,1,1,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,56,A2976,507,other,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",<a_68><b_85><c_69>,<a_68>,<a_68><b_85>,999,,0,0,0,0,0,0,0.0,0.0,<a_162><b_155><c_123>,<a_162>,<a_162><b_155>,728,"Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length",other,0,0,1,1,2,2,0,0,0,0,5,0,0,l1_routing_miss
r693a,57,A4203,1346,tape,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",<a_31><b_13><c_22>,<a_31>,<a_31><b_13>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_135><c_79>,<a_31>,<a_31><b_135>,154,"3M Multi-Use Duct Tape, 2930-C, 1.88 Inches by 30 Yards",tape,1,0,1,0,1,2,1,0,1,0,7,1,0,l2_routing_miss_after_l1_hit
r693a,58,A559,1758,3d_filament,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds,<a_157><b_221><c_43>,<a_157>,<a_157><b_221>,999,,0,0,0,0,0,0,0.0,0.0,<a_63><b_201><c_247>,<a_63>,<a_63><b_201>,3541,5PCS Nema 17 Stepper Motor Bipolar 2A 84oz.in 48mm 4-lead for 3D Printer/CNC,3d_filament,0,0,1,0,1,1,0,0,0,0,10,0,0,l1_routing_miss
r693a,59,A2104,2512,other,Extech TG20 Wire Tracer and Tone Generator,<a_69><b_91><c_169>,<a_69>,<a_69><b_91>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_208><c_41>,<a_31>,<a_31><b_208>,125,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",tape,0,0,0,0,2,2,0,0,0,0,5,0,0,l1_routing_miss
r693a,60,A2915,130,tape,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",<a_31><b_89><c_252>,<a_31>,<a_31><b_89>,26,26.0,0,0,0,0,0,1,0.0,0.2103099178571525,<a_31><b_28><c_220>,<a_31>,<a_31><b_28>,711,3M Scotch #35 Electrical Tape Value Pack (10457NA),tape,1,0,1,0,0,1,1,0,1,1,4,1,0,l2_routing_miss_after_l1_hit
r693a,61,A3266,444,3d_filament,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_178><b_154><c_50>,<a_178>,<a_178><b_154>,4,4.0,0,0,1,1,1,1,0.43067655807339306,0.43067655807339306,<a_178><b_150><c_117>,<a_178>,<a_178><b_150>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,1,0,1,0,3,4,1,1,1,1,6,1,1,hit_at_10
r693a,62,A4554,1031,adhesive_epoxy,ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA,<a_60><b_110><c_155>,<a_60>,<a_60><b_110>,999,,0,0,0,0,0,0,0.0,0.0,<a_92><b_200><c_192>,<a_92>,<a_92><b_200>,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",other,0,0,0,1,2,2,0,0,0,0,5,0,0,l1_routing_miss
r693a,63,A4765,895,other,Grizzly G8748 Hand Tapping Machine,<a_59><b_232><c_164>,<a_59>,<a_59><b_232>,999,,0,0,0,0,0,0,0.0,0.0,<a_134><b_254><c_47>,<a_134>,<a_134><b_254>,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,0,0,1,0,0,3,0,0,1,0,7,1,0,l1_routing_miss
r693a,64,A4912,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,0,2,2,1,1,1,1,2,0,0,hit_at_10
r693a,65,A4912,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,3,3,1,1,1,1,3,1,1,hit_at_10
r693a,66,A4912,182,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,1,2,1,1,1,1,4,1,1,hit_at_10
r693a,67,A5327,2703,3d_filament,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",<a_178><b_156><c_59>,<a_178>,<a_178><b_156>,999,,0,0,0,0,0,0,0.0,0.0,<a_134><b_242><c_131>,<a_134>,<a_134><b_242>,3085,JOYSA 5PCS 0.4mm Drill Bits for 3D MakerBot Printer Nozzle Cleaning Kit BY JOYSA US Registered Brand,other,0,0,0,1,2,3,0,0,1,0,5,0,0,l1_routing_miss
r693a,68,A5833,2106,other,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades",<a_154><b_243><c_104>,<a_154>,<a_154><b_243>,999,,0,0,0,0,0,0,0.0,0.0,<a_212><b_5><c_128>,<a_212>,<a_212><b_5>,3134,"RepRapDiscount, Hexagon Full Metal Hot End, Hotend, 1.75mm, .4mm nozzle",other,0,0,1,0,1,4,0,0,0,0,7,0,0,l1_routing_miss
r693a,69,A6217,1128,adhesive_epoxy,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),<a_124><b_92><c_242>,<a_124>,<a_124><b_92>,999,,0,0,0,0,0,0,0.0,0.0,<a_82><b_178><c_48>,<a_82>,<a_82><b_178>,1130,"[Open Resin] XYZprinting Nobel 1.0 SLA 3D Printer (Included FREE Resin, FREE Printing Platform & Tank)",3d_filament,0,0,0,0,0,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,70,A861,1271,tape,"Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)",<a_31><b_135><c_0>,<a_31>,<a_31><b_135>,999,,0,0,0,0,0,0,0.0,0.0,<a_90><b_109><c_185>,<a_90>,<a_90><b_109>,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",other,0,0,0,1,2,3,0,0,1,0,4,0,0,l1_routing_miss
r693a,71,A1646,1432,other,"Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100' Length x 3/8"" Width, Grey",<a_65><b_39><c_200>,<a_65>,<a_65><b_39>,999,,0,0,0,0,0,0,0.0,0.0,<a_75><b_169><c_59>,<a_75>,<a_75><b_169>,2983,"E-Projects EPC-105 16 Value Resistor Kit, 10 Ohm - 1M Ohm, 1/2 Watt (Pack of 400)",other,0,0,1,0,1,4,0,0,0,0,10,0,0,l1_routing_miss
r693a,72,A2206,1385,other,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,<a_89><b_238><c_216>,<a_89>,<a_89><b_238>,999,,0,0,0,0,0,0,0.0,0.0,<a_124><b_153><c_37>,<a_124>,<a_124><b_153>,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,adhesive_epoxy,0,0,0,1,1,1,0,0,0,0,4,0,0,l1_routing_miss
r693a,73,A2206,1385,other,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,<a_89><b_238><c_216>,<a_89>,<a_89><b_238>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_89><b_238><c_216>,<a_89>,<a_89><b_238>,1385,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,other,1,1,1,1,2,3,1,1,1,1,5,1,1,hit_at_10
r693a,74,A2407,3135,metadata_placeholder,"Industrial & Scientific"" />",<a_37><b_148><c_222>,<a_37>,<a_37><b_148>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_64><c_29>,<a_190>,<a_190><b_64>,819,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)",3d_filament,0,0,0,0,1,4,0,0,0,0,5,0,0,l1_routing_miss
r693a,75,A2577,962,other,Yobett Large Plastic 100ml Syringe +120cm (47in) handy plastic tubing,<a_137><b_210><c_15>,<a_137>,<a_137><b_210>,999,,0,0,0,0,0,0,0.0,0.0,<a_181><b_246><c_255>,<a_181>,<a_181><b_246>,1772,"Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male",connector_fitting,0,0,0,0,3,6,0,0,0,0,8,0,0,l1_routing_miss
r693a,76,A2656,1114,other,2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz,<a_137><b_240><c_43>,<a_137>,<a_137><b_240>,999,,0,0,0,0,0,0,0.0,0.0,<a_211><b_154><c_68>,<a_211>,<a_211><b_154>,513,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",other,0,0,1,0,1,2,0,0,0,0,10,0,0,l1_routing_miss
r693a,77,A3198,3466,3d_filament,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",<a_178><b_14><c_150>,<a_178>,<a_178><b_14>,33,33.0,0,0,0,0,0,1,0.0,0.1965616322328226,<a_178><b_165><c_148>,<a_178>,<a_178><b_165>,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",3d_filament,1,0,1,0,0,1,1,1,1,1,5,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,78,A3198,2697,3d_filament,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_178><b_14><c_75>,<a_178>,<a_178><b_14>,26,26.0,0,0,0,0,0,1,0.0,0.2103099178571525,<a_178><b_165><c_148>,<a_178>,<a_178><b_165>,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",3d_filament,1,0,1,0,1,2,1,1,1,1,6,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,79,A3198,3016,3d_filament,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",<a_178><b_230><c_5>,<a_178>,<a_178><b_230>,8,8.0,0,0,0,1,1,1,0.31546487678572877,0.31546487678572877,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,1,0,1,0,2,3,1,1,1,1,7,1,0,hit_at_10
r693a,80,A3198,2640,connector_fitting,Uxcell a13052700ux0257 6mm to 8mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,<a_106><b_158><c_149>,<a_106>,<a_106><b_158>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_165><c_148>,<a_178>,<a_178><b_165>,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",3d_filament,0,0,0,0,2,4,0,0,0,0,8,0,0,l1_routing_miss
r693a,81,A3617,332,other,DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel,<a_238><b_214><c_25>,<a_238>,<a_238><b_214>,43,43.0,0,0,0,0,0,1,0.0,0.18316925091363362,<a_238><b_232><c_129>,<a_238>,<a_238><b_232>,335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",other,1,0,1,0,0,2,1,0,1,1,5,1,0,l2_routing_miss_after_l1_hit
r693a,82,A4909,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,0,1,1,1,1,1,1,1,1,0,hit_at_10
r693a,83,A4909,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,2,2,1,1,1,1,2,1,1,hit_at_10
r693a,84,A4909,959,other,"American Weigh Scales Calibration Weight Kit WGHTKIT, Class M2",<a_72><b_24><c_141>,<a_72>,<a_72><b_24>,8,8.0,0,0,0,1,1,1,0.31546487678572877,0.31546487678572877,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,1,2,2,1,1,1,1,3,0,0,hit_at_10
r693a,85,A4909,182,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,3,3,1,1,1,1,4,1,1,hit_at_10
r693a,86,A4910,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,4,4.0,0,0,1,1,1,1,0.43067655807339306,0.43067655807339306,<a_211><b_113><c_216>,<a_211>,<a_211><b_113>,680,O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),other,0,0,0,1,1,1,1,1,1,1,2,0,0,hit_at_10
r693a,87,A4910,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,2,2,1,1,1,1,3,1,1,hit_at_10
r693a,88,A4910,182,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,1,2,1,1,1,1,4,1,1,hit_at_10
r693a,89,A4911,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,2,2.0,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_32><b_152><c_219>,<a_32>,<a_32><b_152>,1193,"Forney 70451 Wire Rope, Vinyl Coated Aircraft Cable, 250-Feet-by 3/32-Inch thru 3/16-Inch",other,0,0,0,0,0,1,1,1,1,1,2,0,0,hit_at_10
r693a,90,A4911,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,1,2,1,1,1,1,3,1,1,hit_at_10
r693a,91,A5957,2151,3d_filament,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_167><b_69><c_233>,<a_167>,<a_167><b_69>,999,,0,0,0,0,0,0,0.0,0.0,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,0,0,1,0,2,3,0,0,0,0,5,0,0,l1_routing_miss
r693a,92,A6610,360,gauge_meter,Carrera Precision CP9806-TF Titanium 0-Inch to 6-Inch Electronic Fractional & Decimal Digital Caliper,<a_197><b_163><c_143>,<a_197>,<a_197><b_163>,999,,0,0,0,0,0,0,0.0,0.0,<a_130><b_96><c_149>,<a_130>,<a_130><b_96>,706,"Shepherd Hardware 9174 2-Inch Cast Iron Swivel Plate Caster, 125-lb Load Capacity",other,0,0,0,0,2,3,0,0,1,0,6,0,0,l1_routing_miss
r693a,93,A7602,3335,other,50pcs x Superbright 10mm Round LED Light Lamp Ultra Bright 10mm White led 30000MCD,<a_75><b_253><c_210>,<a_75>,<a_75><b_253>,999,,0,0,0,0,0,0,0.0,0.0,<a_209><b_91><c_149>,<a_209>,<a_209><b_91>,2221,Uxcell a14042900ux0626 Hardware Toolbox Drawer Stainless Steel Toggle Latch 10 Set (Pack of 10),other,0,0,1,0,1,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,94,A349,568,tape,"Strenco 1"" Self Adhesive Black Hook and Loop 5 yards Sticky Back Tape Fastener 15 feet - Light Weight",<a_109><b_35><c_254>,<a_109>,<a_109><b_35>,999,,0,0,0,0,0,0,0.0,0.0,<a_78><b_165><c_1>,<a_78>,<a_78><b_165>,202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),adhesive_epoxy,0,0,0,1,2,3,0,0,1,0,3,0,0,l1_routing_miss
r693a,95,A1347,84,gauge_meter,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_197><b_173><c_161>,<a_197>,<a_197><b_173>,999,,0,0,0,0,0,0,0.0,0.0,<a_212><b_17><c_91>,<a_212>,<a_212><b_17>,2926,HICTOP 5 Pieces 3D Printer Extruder Hotend 1.75mm Nozzle Throat for Reprap Prusa I3,3d_filament,0,0,0,0,1,2,0,0,0,0,10,0,0,l1_routing_miss
r693a,96,A1491,2201,other,"TRM Manufacturing 610B Weatherall 6 Mil Black Poly Plastic Sheet, 1 Box of 100 Feet Long by 10 Feet Wide",<a_157><b_49><c_222>,<a_157>,<a_157><b_49>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,0,1,1,0,0,0,0,2,0,0,l1_routing_miss
r693a,97,A1491,1734,other,SOLOOP 328Pcs 8 Sizes Assortment 2:1 Heat Shrink Tube Tubing Sleeve Wrap Wire Kit Set,<a_115><b_116><c_48>,<a_115>,<a_115><b_116>,999,,0,0,0,0,0,0,0.0,0.0,<a_157><b_49><c_222>,<a_157>,<a_157><b_49>,2201,"TRM Manufacturing 610B Weatherall 6 Mil Black Poly Plastic Sheet, 1 Box of 100 Feet Long by 10 Feet Wide",other,0,0,1,1,2,2,0,0,1,0,3,0,0,l1_routing_miss
r693a,98,A2321,1522,gauge_meter,Yosoo GM328 Lcd Display Transistor Tester ESR Meter Cymometer Square Wave Generator,<a_105><b_100><c_25>,<a_105>,<a_105><b_100>,999,,0,0,0,0,0,0,0.0,0.0,<a_75><b_169><c_59>,<a_75>,<a_75><b_169>,2983,"E-Projects EPC-105 16 Value Resistor Kit, 10 Ohm - 1M Ohm, 1/2 Watt (Pack of 400)",other,0,0,0,1,2,3,0,0,0,0,5,0,0,l1_routing_miss
r693a,99,A2335,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,36,36.0,0,0,0,0,0,1,0.0,0.19195872000656014,<a_180><b_43><c_250>,<a_180>,<a_180><b_43>,3259,"System Three 1-Quart SculpWood Moldable Epoxy Putty, 90301",adhesive_epoxy,0,0,0,1,2,2,0,0,1,1,5,0,0,l1_routing_miss
r693a,100,A2335,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,4,4.0,0,0,1,1,1,1,0.43067655807339306,0.43067655807339306,<a_180><b_43><c_250>,<a_180>,<a_180><b_43>,3259,"System Three 1-Quart SculpWood Moldable Epoxy Putty, 90301",adhesive_epoxy,0,0,0,1,3,3,1,1,1,1,6,1,1,hit_at_10
r693a,101,A2335,182,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,3,3,1,1,1,1,7,1,1,hit_at_10
r693a,102,A2858,2907,other,RotoMetals GA100 Gallium 100 Grams,<a_225><b_46><c_1>,<a_225>,<a_225><b_46>,9,9.0,0,0,0,1,1,1,0.3010299956639812,0.3010299956639812,<a_102><b_136><c_47>,<a_102>,<a_102><b_136>,475,Learning Resources Skeleton Model,other,0,0,1,1,2,3,1,1,1,1,6,1,0,hit_at_10
r693a,103,A2961,746,other,Applicator Bottle with Stainless Steel Needle - 3 Pack,<a_137><b_247><c_199>,<a_137>,<a_137><b_247>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_208><c_41>,<a_31>,<a_31><b_208>,125,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",tape,0,0,0,0,4,5,0,0,0,0,6,0,0,l1_routing_miss
r693a,104,A3717,1210,tape,"Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)",<a_31><b_235><c_13>,<a_31>,<a_31><b_235>,999,,0,0,0,0,0,0,0.0,0.0,<a_193><b_130><c_174>,<a_193>,<a_193><b_130>,926,"Dap 00272 Original Contact Cement Qt Raw Building Material, Tan",other,0,0,0,1,2,3,1,0,1,0,4,0,0,l2_routing_miss_after_l1_hit
r693a,105,A4280,3219,other,"MedPride Powder-Free Nitrile Exam Gloves, Large, Box/100",<a_9><b_251><c_249>,<a_9>,<a_9><b_251>,999,,0,0,0,0,0,0,0.0,0.0,<a_90><b_91><c_157>,<a_90>,<a_90><b_91>,1135,"Durham 385-95 Gray Cold Rolled Steel 6 Sections Aerosol Can Caddy, 21-1/2"" Width x 5-1/4"" Height x 3-1/8"" Depth",other,0,0,1,1,2,3,0,0,0,0,3,0,0,l1_routing_miss
