item_id,family_keyword,brand,title,original_sid,qcr_sid,original_l1,qcr_l1,original_l2_prefix,qcr_l2_prefix,original_l1_bucket_size,qcr_l1_bucket_size,delta_l1_bucket_size,original_l2_bucket_size,qcr_l2_bucket_size,delta_l2_bucket_size,original_full_bucket_size,qcr_full_bucket_size,delta_full_bucket_size,original_l1_same_family_frac,qcr_l1_same_family_frac,delta_l1_same_family_frac,original_l2_same_family_frac,qcr_l2_same_family_frac,delta_l2_same_family_frac,original_l1_same_brand_frac,qcr_l1_same_brand_frac,delta_l1_same_brand_frac,original_l2_same_brand_frac,qcr_l2_same_brand_frac,delta_l2_same_brand_frac,original_l1_avg_cos_to_bucket,qcr_l1_avg_cos_to_bucket,delta_l1_avg_cos_to_bucket,original_l2_avg_cos_to_bucket,qcr_l2_avg_cos_to_bucket,delta_l2_avg_cos_to_bucket
52,3d_filament,HATCHBOX,"HATCHBOX Glow in the Dark PLA 3D Printer Filament, Dimension Accuracy +/-0.03 mm, 1 kg Spool, 1.75 mm - Blue",<a_223><b_198><c_244>,<a_191><b_36><c_74>,<a_223>,<a_191>,<a_223><b_198>,<a_191><b_36>,247,214,-33,47,29,-18,1,1,0,0.9433198380566802,0.9953271028037384,0.05200726474705819,1.0,1.0,0.0,0.2631578947368421,0.2897196261682243,0.026561731431382185,1.0,0.896551724137931,-0.10344827586206895,0.9326944738868775,0.9438195743471244,0.01112510046024684,0.9667920651643173,0.973550660269601,0.00675859510528376
53,other,TRLEN,"T&uuml;rlen Precision TEST DIAL INDICATOR 7 JEWELS .0005"" 0-15-0",<a_104><b_78><c_115>,<a_38><b_176><c_63>,<a_104>,<a_38>,<a_104><b_78>,<a_38><b_176>,60,46,-14,1,1,0,1,1,0,0.7333333333333333,0.7391304347826086,0.005797101449275366,1.0,1.0,0.0,0.05,0.06521739130434782,0.015217391304347822,1.0,1.0,0.0,0.8787531448622882,0.8904123942057292,0.01165924934344098,,,
54,other,Dykem,"Industrial & Scientific"" />",<a_15><b_206><c_230>,<a_74><b_143><c_140>,<a_15>,<a_74>,<a_15><b_206>,<a_74><b_143>,31,39,8,1,1,0,1,1,0,0.967741935483871,0.8205128205128205,-0.1472291149710505,1.0,1.0,0.0,0.03225806451612903,0.02564102564102564,-0.006617038875103391,1.0,1.0,0.0,0.8968919118245443,0.8810750057822779,-0.015816906042266377,,,
55,other,CRC,CRC 5037 White Lithium Grease - 10 Wt Oz.,<a_173><b_209><c_251>,<a_36><b_148><c_220>,<a_173>,<a_36>,<a_173><b_209>,<a_36><b_148>,64,21,-43,1,1,0,1,1,0,0.765625,0.6666666666666666,-0.09895833333333337,1.0,1.0,0.0,0.09375,0.23809523809523808,0.14434523809523808,1.0,1.0,0.0,0.8465627034505209,0.8701356887817383,0.023572985331217433,,,
56,bearing_mechanical,RhinoGear,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",<a_87><b_242><c_131>,<a_245><b_135><c_3>,<a_87>,<a_245>,<a_87><b_242>,<a_245><b_135>,71,49,-22,3,2,-1,1,1,0,0.028169014084507043,0.04081632653061224,0.012647312446105199,0.6666666666666666,0.5,-0.16666666666666663,0.028169014084507043,0.04081632653061224,0.012647312446105199,0.6666666666666666,0.5,-0.16666666666666663,0.8375471932547432,0.8416651884714762,0.00411799521673295,0.9327760934829712,0.8439507484436035,-0.08882534503936768
57,adhesive_glue,Gorilla,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",<a_165><b_247><c_68>,<a_241><b_238><c_89>,<a_165>,<a_241>,<a_165><b_247>,<a_241><b_238>,72,42,-30,1,1,0,1,1,0,0.7638888888888888,0.9047619047619048,0.14087301587301593,1.0,1.0,0.0,0.1388888888888889,0.23809523809523808,0.09920634920634919,1.0,1.0,0.0,0.8924116752517055,0.895134530416349,0.002722855164643545,,,
58,connector_terminal,American Terminal,American Terminal E-FFR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects,<a_67><b_56><c_17>,<a_34><b_235><c_2>,<a_67>,<a_34>,<a_67><b_56>,<a_34><b_235>,119,77,-42,8,6,-2,1,1,0,0.31932773109243695,0.37662337662337664,0.05729564553093969,1.0,1.0,0.0,0.07563025210084033,0.11688311688311688,0.04125286478227655,1.0,1.0,0.0,0.8691088143041579,0.8801495401482833,0.01104072584412541,0.9790552003043038,0.9882930755615235,0.009237875257219641
59,adhesive_glue,Loctite,Loctite Ultra Gel Control Super Glue 4-Gram (1363589),<a_165><b_214><c_30>,<a_241><b_133><c_101>,<a_165>,<a_241>,<a_165><b_214>,<a_241><b_133>,72,42,-30,2,2,0,1,1,0,0.7638888888888888,0.9047619047619048,0.14087301587301593,1.0,1.0,0.0,0.2361111111111111,0.3333333333333333,0.09722222222222221,0.5,1.0,0.5,0.8994530691227443,0.9201382892887767,0.02068522016603247,0.9465034008026123,0.9818803071975708,0.035376906394958496
60,other,Shop-Vac,"Shop-Vac 2030100 1.5-Gallon 2.0 Peak HP Wet Dry Vacuum, Small, Red/Black",<a_24><b_188><c_225>,<a_237><b_58><c_110>,<a_24>,<a_237>,<a_24><b_188>,<a_237><b_58>,119,53,-66,1,1,0,1,1,0,0.6890756302521008,0.660377358490566,-0.028698271761534833,1.0,1.0,0.0,0.10084033613445378,0.2641509433962264,0.16331060726177263,1.0,1.0,0.0,0.8243040311134467,0.9070870326115534,0.08278300149810669,,,
61,3d_filament,B&K Precision,B&K Precision 879B Dual Display Handheld Deluxe Universal LCR Meter with Backlit Display,<a_36><b_235><c_160>,<a_112><b_115><c_1>,<a_36>,<a_112>,<a_36><b_235>,<a_112><b_115>,54,39,-15,2,1,-1,1,1,0,0.1111111111111111,0.20512820512820512,0.09401709401709402,0.5,1.0,0.5,0.018518518518518517,0.02564102564102564,0.007122507122507123,0.5,1.0,0.5,0.8595696935113871,0.8493983620091489,-0.010171331502238257,0.9354633092880249,,
62,other,Anytime Tools,"Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM",<a_104><b_17><c_70>,<a_38><b_71><c_28>,<a_104>,<a_38>,<a_104><b_17>,<a_38><b_71>,60,46,-14,3,1,-2,1,1,0,0.7333333333333333,0.7391304347826086,0.005797101449275366,0.6666666666666666,1.0,0.33333333333333337,0.03333333333333333,0.06521739130434782,0.03188405797101449,0.3333333333333333,1.0,0.6666666666666667,0.8500295089463056,0.8662300957573785,0.016200586811072948,0.9332785606384277,,
63,other,WEN,WEN 73002 500-Pound Capacity Service Cart,<a_210><b_90><c_53>,<a_245><b_86><c_236>,<a_210>,<a_245>,<a_210><b_90>,<a_245><b_86>,95,49,-46,2,2,0,1,1,0,0.6,0.7346938775510204,0.13469387755102047,1.0,1.0,0.0,0.021052631578947368,0.04081632653061224,0.019763694951664874,1.0,0.5,-0.5,0.8326122202771775,0.8525191942850748,0.019906974007897316,0.9800206422805786,0.902674674987793,-0.07734596729278564
64,other,Shop-Vac,Shop-Vac 9068400 2.5-Inch by 40-Inch Extension Wands,<a_24><b_173><c_1>,<a_237><b_215><c_171>,<a_24>,<a_237>,<a_24><b_173>,<a_237><b_215>,119,53,-66,5,3,-2,1,1,0,0.6890756302521008,0.660377358490566,-0.028698271761534833,1.0,1.0,0.0,0.10084033613445378,0.2641509433962264,0.16331060726177263,1.0,1.0,0.0,0.7897128735558462,0.8715082315298227,0.08179535797397652,0.9501532316207886,0.9677954912185669,0.01764225959777832
65,other,Shop-Vac,Shop-Vac 9197000 2.5-Inch Gutter Cleaning Kit,<a_24><b_85><c_144>,<a_237><b_215><c_243>,<a_24>,<a_237>,<a_24><b_85>,<a_237><b_215>,119,53,-66,1,3,2,1,1,0,0.6890756302521008,0.660377358490566,-0.028698271761534833,1.0,1.0,0.0,0.10084033613445378,0.2641509433962264,0.16331060726177263,1.0,1.0,0.0,0.8048722218658965,0.8852459834172175,0.08037376155132103,,0.9609295129776001,
66,other,TESA Brown & Sharpe,Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide,<a_104><b_185><c_92>,<a_251><b_41><c_28>,<a_104>,<a_251>,<a_104><b_185>,<a_251><b_41>,60,48,-12,1,1,0,1,1,0,0.7333333333333333,0.3541666666666667,-0.3791666666666666,1.0,1.0,0.0,0.03333333333333333,0.020833333333333332,-0.0125,1.0,1.0,0.0,0.8641275955458819,0.8712799396920712,0.00715234414618926,,,
67,pipe_fitting,Small Parts,"W1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, 0.0625"" Diameter, 36"" Length",<a_17><b_36><c_247>,<a_114><b_122><c_130>,<a_17>,<a_114>,<a_17><b_36>,<a_114><b_122>,99,67,-32,1,1,0,1,1,0,0.24242424242424243,0.3283582089552239,0.08593396653098145,1.0,1.0,0.0,0.24242424242424243,0.19402985074626866,-0.04839439167797377,1.0,1.0,0.0,0.8329307400450414,0.8922836997292258,0.059352959684184414,,,
68,battery_electrical,MLCS,"MLCS 9080 Billy Pedal Foot Switch, Deadman Style",<a_236><b_116><c_203>,<a_160><b_1><c_130>,<a_236>,<a_160>,<a_236><b_116>,<a_160><b_1>,84,15,-69,2,1,-1,1,1,0,0.6547619047619048,0.2,-0.45476190476190476,1.0,1.0,0.0,0.023809523809523808,0.06666666666666667,0.04285714285714286,1.0,1.0,0.0,0.8168110675122364,0.8027425493512835,-0.014068518160952892,0.9723892211914062,,
69,other,Vestil,"Vestil FWD-1824-3R Fiberwood Dolly with 3"" Rubber Casters, 800 lbs Capacity, 23-3/4"" Length x 17-7/8"" Width x 4-11/16"" Height Deck",<a_87><b_196><c_123>,<a_245><b_86><c_208>,<a_87>,<a_245>,<a_87><b_196>,<a_245><b_86>,71,49,-22,1,2,1,1,1,0,0.5915492957746479,0.7346938775510204,0.14314458177637257,1.0,1.0,0.0,0.028169014084507043,0.04081632653061224,0.012647312446105199,1.0,0.5,-0.5,0.8638638632638114,0.8508179982503256,-0.013045865013485813,,0.9026745557785034,
70,other,Parker,Spectra 360 Electrode Gel - Parker Laboratories - 60g (2oz) Tube - (Pack of 3),<a_44><b_4><c_0>,<a_203><b_183><c_37>,<a_44>,<a_203>,<a_44><b_4>,<a_203><b_183>,65,16,-49,4,2,-2,1,1,0,0.8769230769230769,0.9375,0.060576923076923084,1.0,1.0,0.0,0.015384615384615385,0.0625,0.047115384615384615,0.25,0.5,0.25,0.7919851541519165,0.7952988942464193,0.003313740094502804,0.9708615938822428,0.9742215871810913,0.003359993298848507
71,other,Metronic,Metronic 12 inch Impulse Bag Sealer Poly Bag Sealing Machine Heat Seal Closer with Repair Kit(12 inch),<a_17><b_91><c_227>,<a_5><b_199><c_155>,<a_17>,<a_5>,<a_17><b_91>,<a_5><b_199>,99,59,-40,3,1,-2,1,1,0,0.36363636363636365,0.4067796610169492,0.04314329738058553,0.6666666666666666,1.0,0.33333333333333337,0.010101010101010102,0.01694915254237288,0.006848142441362779,0.3333333333333333,1.0,0.6666666666666667,0.8783161396882972,0.9032023199673357,0.02488618027903844,0.9130799770355225,,
72,other,Eagle,"Eagle 1654 Yellow Blow-Molded HDPE Salvage Drum with Metal Ring Lever-Lock Lid, 20 gallon Capacity, 21"" Height, 21"" Diameter",<a_206><b_120><c_196>,<a_114><b_126><c_6>,<a_206>,<a_114>,<a_206><b_120>,<a_114><b_126>,60,67,7,3,4,1,1,1,0,0.5333333333333333,0.43283582089552236,-0.10049751243781097,1.0,0.75,-0.25,0.05,0.04477611940298507,-0.005223880597014931,1.0,0.75,-0.25,0.8530414387331171,0.9007210009025804,0.04767956216946334,0.9784137010574341,0.9628734588623047,-0.015540242195129395
73,other,HHIP,HHIP 6 X 3-1/8 X 3-1/2 INCH CAST IRON V BLOCK SET (3402-1006),<a_193><b_51><c_129>,<a_251><b_187><c_13>,<a_193>,<a_251>,<a_193><b_51>,<a_251><b_187>,133,48,-85,1,1,0,1,1,0,0.48120300751879697,0.3541666666666667,-0.12703634085213028,1.0,1.0,0.0,0.022556390977443608,0.041666666666666664,0.019110275689223057,1.0,1.0,0.0,0.8287198615796638,0.8378430630298371,0.009123201450173313,,,
74,other,Hot Max,"Hot Max 27050 Tap Magic Cutting Fluid, 4 oz.",<a_173><b_93><c_136>,<a_184><b_218><c_224>,<a_173>,<a_184>,<a_173><b_93>,<a_184><b_218>,64,10,-54,2,1,-1,1,1,0,0.765625,0.9,0.13437500000000002,1.0,1.0,0.0,0.015625,0.1,0.084375,0.5,1.0,0.5,0.8405776250930059,0.871628655327691,0.03105103023468503,0.930715799331665,,
75,other,IIT,"Jumbo 51pc Drum Sanding Kit - Fits Dremel - Includes Rubber Drum Mandrels - 1/2, 3/8 & 1/4",<a_159><b_63><c_34>,<a_13><b_225><c_234>,<a_159>,<a_13>,<a_159><b_63>,<a_13><b_225>,52,28,-24,1,1,0,1,1,0,0.5576923076923077,0.6428571428571429,0.0851648351648352,1.0,1.0,0.0,0.038461538461538464,0.07142857142857142,0.03296703296703296,1.0,1.0,0.0,0.8041867274864047,0.8157608597366898,0.01157413225028503,,,
76,other,Generic,10pcs Mini Cabinet Drawer Butt Hinge,<a_42><b_135><c_116>,<a_117><b_153><c_14>,<a_42>,<a_117>,<a_42><b_135>,<a_117><b_153>,100,46,-54,3,2,-1,1,1,0,0.53,0.782608695652174,0.2526086956521739,1.0,1.0,0.0,0.02,0.06521739130434782,0.04521739130434782,0.6666666666666666,1.0,0.33333333333333337,0.7943643897470801,0.8281833224826389,0.033818932735558804,0.9488599300384521,0.9683687686920166,0.019508838653564453
77,tape,Scotch,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)",<a_202><b_162><c_47>,<a_247><b_15><c_86>,<a_202>,<a_247>,<a_202><b_162>,<a_247><b_15>,117,64,-53,1,3,2,1,1,0,0.9743589743589743,0.96875,-0.005608974358974339,1.0,1.0,0.0,0.11965811965811966,0.125,0.005341880341880337,1.0,0.3333333333333333,-0.6666666666666667,0.8824018281081627,0.8930240207248263,0.01062219261666364,,0.9035463333129883,
78,other,PSI Woodworking,PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center,<a_159><b_172><c_75>,<a_251><b_108><c_105>,<a_159>,<a_251>,<a_159><b_172>,<a_251><b_108>,52,48,-4,1,1,0,1,1,0,0.5576923076923077,0.3541666666666667,-0.20352564102564102,1.0,1.0,0.0,0.019230769230769232,0.020833333333333332,0.0016025641025641003,1.0,1.0,0.0,0.8176466997931985,0.8243905737044963,0.006743873911297826,,,
79,3d_filament,Small Parts,"Brass Wood Screw, Plain Finish, Flat Head, Slotted Drive, 3/8"" Length, #6 Threads (Pack of 100)",<a_224><b_146><c_16>,<a_170><b_250><c_120>,<a_224>,<a_170>,<a_224><b_146>,<a_170><b_250>,191,59,-132,8,2,-6,1,1,0,0.17277486910994763,0.13559322033898305,-0.03718164877096458,1.0,1.0,0.0,0.08900523560209424,0.13559322033898305,0.04658798473688881,1.0,1.0,0.0,0.8634397807874178,0.8764134111075566,0.012973630320138763,0.9358200345720563,0.9879138469696045,0.05209381239754818
80,tape,RapidFix,"RapidFix Dual Adhesive System, 25 mL,Boss Products USA,RFX7121100,RFX7121101"" />",<a_206><b_32><c_182>,<a_58><b_88><c_145>,<a_206>,<a_58>,<a_206><b_32>,<a_58><b_88>,60,29,-31,1,1,0,1,1,0,0.21666666666666667,0.1724137931034483,-0.04425287356321839,1.0,1.0,0.0,0.016666666666666666,0.06896551724137931,0.052298850574712646,1.0,1.0,0.0,0.8585830300541247,0.8914914812360492,0.032908451181924425,,,
81,label_tag,Packard,"Packard C230B 2 Pole 30 Amp Contactor, 120 Voltage Coil",<a_236><b_82><c_221>,<a_93><b_127><c_214>,<a_236>,<a_93>,<a_236><b_82>,<a_93><b_127>,84,28,-56,2,1,-1,1,1,0,0.023809523809523808,0.07142857142857142,0.047619047619047616,1.0,1.0,0.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,1.0,1.0,0.0,0.8480630897613893,0.834228515625,-0.013834574136389333,0.9544990062713623,,
82,fastener_screw,Dsmile,"25-Pack 7/64"" Stainless Steel Screw Eye Rings",<a_159><b_64><c_238>,<a_13><b_42><c_228>,<a_159>,<a_13>,<a_159><b_64>,<a_13><b_42>,52,28,-24,2,1,-1,1,1,0,0.1346153846153846,0.17857142857142858,0.043956043956043966,0.5,1.0,0.5,0.019230769230769232,0.03571428571428571,0.01648351648351648,0.5,1.0,0.5,0.8118642171223959,0.8366252757884838,0.02476105866608791,0.9539437294006348,,
83,other,Wixey,Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip;,<a_17><b_20><c_23>,<a_85><b_183><c_108>,<a_17>,<a_85>,<a_17><b_20>,<a_85><b_183>,99,42,-57,1,1,0,1,1,0,0.36363636363636365,0.4523809523809524,0.08874458874458874,1.0,1.0,0.0,0.010101010101010102,0.023809523809523808,0.013708513708513706,1.0,1.0,0.0,0.8881406200175382,0.9234554011647295,0.03531478114719122,,,
84,other,Neiko,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_104><b_186><c_66>,<a_38><b_34><c_88>,<a_104>,<a_38>,<a_104><b_186>,<a_38><b_34>,60,46,-14,2,3,1,1,1,0,0.7333333333333333,0.7391304347826086,0.005797101449275366,0.5,0.6666666666666666,0.16666666666666663,0.05,0.043478260869565216,-0.006521739130434787,0.5,0.3333333333333333,-0.16666666666666669,0.8807819172487421,0.8939476860894098,0.013165768840667669,0.9618866443634033,0.9416995048522949,-0.0201871395111084
85,other,TEKTON,TEKTON 7169 0-1-Inch Dial Indicator,<a_104><b_73><c_34>,<a_38><b_188><c_40>,<a_104>,<a_38>,<a_104><b_73>,<a_38><b_188>,60,46,-14,1,1,0,1,1,0,0.7333333333333333,0.7391304347826086,0.005797101449275366,1.0,1.0,0.0,0.03333333333333333,0.043478260869565216,0.010144927536231883,1.0,1.0,0.0,0.8786767216052039,0.8862233479817708,0.0075466263765668895,,,
86,pipe_fitting,Science Purchase,"Science Purchase 0604CAL6$ Stainless Steel Electronic LCD Digital Vernier Caliper Gauge Micrometer with Carrying Case, 6"", Silver",<a_104><b_97><c_177>,<a_38><b_139><c_214>,<a_104>,<a_38>,<a_104><b_97>,<a_38><b_139>,60,46,-14,1,1,0,1,1,0,0.06666666666666667,0.08695652173913043,0.020289855072463767,1.0,1.0,0.0,0.016666666666666666,0.021739130434782608,0.005072463768115942,1.0,1.0,0.0,0.8878282450013242,0.9007231818305121,0.012894936829187964,,,
87,3d_filament,Wixey,Wixey WR510 Digital Planer Readout with Fractions,<a_197><b_220><c_95>,<a_114><b_61><c_86>,<a_197>,<a_114>,<a_197><b_220>,<a_114><b_61>,60,67,7,2,3,1,1,1,0,0.2,0.11940298507462686,-0.08059701492537315,0.5,0.3333333333333333,-0.16666666666666669,0.016666666666666666,0.014925373134328358,-0.0017412935323383085,0.5,0.3333333333333333,-0.16666666666666669,0.8841439586574749,0.9039474256110914,0.019803466953616566,0.9283883571624756,0.9075930118560791,-0.020795345306396484
88,other,Safe-Touch,"SafeTouch Nitrile Exam Gloves, Non Latex, Powder Free, Small, 100/Box",<a_44><b_9><c_244>,<a_1><b_73><c_14>,<a_44>,<a_1>,<a_44><b_9>,<a_1><b_73>,65,31,-34,5,2,-3,1,1,0,0.8769230769230769,0.9354838709677419,0.058560794044664966,1.0,1.0,0.0,0.03076923076923077,0.06451612903225806,0.03374689826302729,0.2,0.5,0.3,0.84520423412323,0.9020673751831054,0.056863141059875444,0.9647029638290405,0.9608148336410522,-0.0038881301879882812
89,other,Gorilla Gripper,Gorilla Gripper 44010 Panel Carrier,<a_206><b_94><c_233>,<a_58><b_136><c_152>,<a_206>,<a_58>,<a_206><b_94>,<a_58><b_136>,60,29,-31,1,1,0,1,1,0,0.5333333333333333,0.5862068965517241,0.05287356321839076,1.0,1.0,0.0,0.016666666666666666,0.034482758620689655,0.017816091954022988,1.0,1.0,0.0,0.8380406913110765,0.8844971656799316,0.04645647436885514,,,
90,abrasive_sandpaper,Woodstock,Woodstock W1038 4-Inch Quick Connect and Disconnect,<a_108><b_92><c_217>,<a_193><b_187><c_37>,<a_108>,<a_193>,<a_108><b_92>,<a_193><b_187>,143,24,-119,2,1,-1,1,1,0,0.006993006993006993,0.041666666666666664,0.03467365967365967,0.5,1.0,0.5,0.006993006993006993,0.041666666666666664,0.03467365967365967,0.5,1.0,0.5,0.8344441803408341,0.8518034064251444,0.017359226084310286,0.8486897945404053,,
91,other,BOSTITCH,"BOSTITCH BT1309B 1-Inch 18-Gauge Brads, 3000 per Box",<a_42><b_244><c_89>,<a_2><b_81><c_8>,<a_42>,<a_2>,<a_42><b_244>,<a_2><b_81>,100,59,-41,4,1,-3,1,1,0,0.53,0.3728813559322034,-0.15711864406779663,1.0,1.0,0.0,0.1,0.1694915254237288,0.0694915254237288,1.0,1.0,0.0,0.8580580432005603,0.8781210800697064,0.02006303686914601,0.9455456733703613,,
92,other,Grex Power Tools,"GREX P6/MP-3 23 Gauge Multi-Pack Headless Pins (3,000 per box)",<a_42><b_117><c_237>,<a_19><b_42><c_169>,<a_42>,<a_19>,<a_42><b_117>,<a_19><b_42>,100,29,-71,4,4,0,1,1,0,0.53,0.41379310344827586,-0.11620689655172417,1.0,1.0,0.0,0.04,0.13793103448275862,0.09793103448275861,1.0,1.0,0.0,0.8379411023072522,0.8413125446864537,0.003371442379201506,0.9719119071960449,0.9719119071960449,0.0
93,adhesive_glue,Small Parts,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",<a_228><b_158><c_82>,<a_254><b_249><c_5>,<a_228>,<a_254>,<a_228><b_158>,<a_254><b_249>,96,53,-43,2,2,0,1,1,0,0.125,0.05660377358490566,-0.06839622641509434,1.0,1.0,0.0,0.125,0.6226415094339622,0.49764150943396224,1.0,1.0,0.0,0.8674935591848273,0.8705833141620343,0.003089754977206982,0.9939589500427246,0.9939589500427246,0.0
94,adhesive_glue,Small Parts,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",<a_228><b_158><c_11>,<a_254><b_249><c_25>,<a_228>,<a_254>,<a_228><b_158>,<a_254><b_249>,96,53,-43,2,2,0,1,1,0,0.125,0.05660377358490566,-0.06839622641509434,1.0,1.0,0.0,0.125,0.6226415094339622,0.49764150943396224,1.0,1.0,0.0,0.8704117624383224,0.8719872694749099,0.0015755070365874868,0.9939593076705933,0.9939593076705933,0.0
95,connector_terminal,uxcell,uxcell 5 Pcs Dual Row 4 Position Covered Screw Terminal Strip 600V 25A,<a_73><b_87><c_191>,<a_223><b_95><c_235>,<a_73>,<a_223>,<a_73><b_87>,<a_223><b_95>,114,40,-74,5,1,-4,1,1,0,0.14035087719298245,0.525,0.3846491228070176,0.8,1.0,0.19999999999999996,0.32456140350877194,0.7,0.375438596491228,1.0,1.0,0.0,0.8170762863834348,0.8777547983022836,0.060678511918848876,0.9768753051757812,,
96,other,Monster Brew Home Brewing Supplies,1 X Hydrometer - Triple Scale,<a_94><b_95><c_39>,<a_163><b_160><c_105>,<a_94>,<a_163>,<a_94><b_95>,<a_163><b_160>,111,34,-77,2,1,-1,1,1,0,0.7297297297297297,0.6470588235294118,-0.08267090620031792,1.0,1.0,0.0,0.009009009009009009,0.029411764705882353,0.020402755696873345,0.5,1.0,0.5,0.7870187932794744,0.8189936551180753,0.031974861838600876,0.9123897552490234,,
97,3d_filament,Small Parts,"18-8 Stainless Steel Flat Washer, Plain Finish, #10 Hole Size, 13/64"" ID, 7/16"" OD, 0.03"" Nominal Thickness (Pack of 100)",<a_224><b_209><c_220>,<a_104><b_60><c_214>,<a_224>,<a_104>,<a_224><b_209>,<a_104><b_60>,191,36,-155,10,3,-7,1,1,0,0.17277486910994763,0.16666666666666666,-0.0061082024432809745,0.3,0.6666666666666666,0.36666666666666664,0.08900523560209424,0.19444444444444445,0.10543920884235021,0.3,1.0,0.7,0.8474077726665296,0.8988553728376116,0.051447600171082075,0.9516775343153212,0.9793236255645752,0.02764609124925399
98,other,iGaging,"Industrial & Scientific"" />",<a_15><b_155><c_49>,<a_74><b_128><c_78>,<a_15>,<a_74>,<a_15><b_155>,<a_74><b_128>,31,39,8,1,1,0,1,1,0,0.967741935483871,0.8205128205128205,-0.1472291149710505,1.0,1.0,0.0,0.06451612903225806,0.05128205128205128,-0.013234077750206782,1.0,1.0,0.0,0.9024511973063151,0.8875578830116674,-0.014893314294647686,,,
99,pipe_fitting,Small Parts,"Stainless Steel 304L Welded Round Tubing, 2"" OD, 1.93"" ID, 0.035"" Wall, 36"" Length",<a_251><b_54><c_2>,<a_254><b_196><c_15>,<a_251>,<a_254>,<a_251><b_54>,<a_254><b_196>,92,53,-39,3,2,-1,1,1,0,0.03260869565217391,0.11320754716981132,0.0805988515176374,1.0,1.0,0.0,0.2826086956521739,0.6226415094339622,0.34003281378178835,1.0,1.0,0.0,0.8114447122091776,0.8689201061542218,0.057475393945044195,0.9774227142333984,0.9940364360809326,0.01661372184753418
100,pipe_fitting,Dixon Valve & Coupling,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",<a_108><b_140><c_163>,<a_140><b_151><c_201>,<a_108>,<a_140>,<a_108><b_140>,<a_140><b_151>,143,63,-80,3,1,-2,1,1,0,0.7272727272727273,0.873015873015873,0.14574314574314573,0.6666666666666666,1.0,0.33333333333333337,0.06293706293706294,0.1111111111111111,0.04817404817404816,0.3333333333333333,1.0,0.6666666666666667,0.8610682957608935,0.8913000783612651,0.030231782600371626,0.8803322315216064,,
101,pipe_fitting,Merit Brass,"Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Welded, 4"" X 6"" NPT Male by Merit Brass",<a_108><b_42><c_9>,<a_140><b_204><c_7>,<a_108>,<a_140>,<a_108><b_42>,<a_140><b_204>,143,63,-80,7,8,1,1,1,0,0.7272727272727273,0.873015873015873,0.14574314574314573,1.0,1.0,0.0,0.1258741258741259,0.2857142857142857,0.1598401598401598,1.0,1.0,0.0,0.8774633810553752,0.9154190555695565,0.03795567451418125,0.9744915167490641,0.9744189126150948,-7.260413396925625e-05
102,pipe_fitting,guntap,"Stainless Steel Tumbling Media Pins - 0.047"" Diameter, 0.255"" Length (5 lb Pack)",<a_17><b_144><c_241>,<a_5><b_144><c_163>,<a_17>,<a_5>,<a_17><b_144>,<a_5><b_144>,99,59,-40,2,2,0,1,1,0,0.24242424242424243,0.0847457627118644,-0.15767847971237803,1.0,1.0,0.0,0.020202020202020204,0.03389830508474576,0.013696284882725559,1.0,1.0,0.0,0.8929009729502152,0.9107612083698141,0.017860235419598913,0.9994075298309326,0.9994075298309326,0.0
