variant,level,bucket,size,top_family,top_family_frac,top_brand,top_brand_frac,family_counts_top6,brand_counts_top6,example_items
qcr,2,<a_191><b_227>,11,3d_filament,1.0,eSUN,0.8181818181818182,3d_filament:11,eSUN:9; SIENOC:2,"2330:SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2  || 3529:SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2  || 3632:eSUN 1.75mm Blue PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Blue || 3655:eSUN 1.75mm Brown PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Brown || 3465:eSUN 1.75mm Cool White PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Cool White || 3115:eSUN 1.75mm Gray PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Gray"
qcr,2,<a_191><b_166>,10,3d_filament,1.0,HATCHBOX,0.4,3d_filament:10,HATCHBOX:4; XYZprinting:2; USAFilament:1; Monoprice:1; Design Shop:1; BuMat:1,"2716:3D printer Filament 1.75 ABS Red 1kg 2.2lb 100% USA || 3035:BuMat PLA 1.75mm, 1kg, 2.2lb Translucent Clear Natural Filament Printing Material Supply S || 1695:HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R || 164:HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, G || 1849:HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, P || 1847:HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, W"
qcr,2,<a_191><b_183>,10,3d_filament,1.0,Filament Outlet,0.5,3d_filament:10,Filament Outlet:5; MeltInk3D:2; Verbatim:1; SainSmart:1; ProMolt 3D:1,"892:Filament Outlet Black PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA || 1845:Filament Outlet Blue PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA || 891:Filament Outlet Green PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA || 3451:Filament Outlet Orange PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA || 1844:Filament Outlet Red PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA || 3490:MeltInk3D PLA- 1K175BLK05 Black PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), MAD"
qcr,2,<a_172><b_167>,10,tape,1.0,X-Treme Tape,1.0,tape:10,X-Treme Tape:10,"450:X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36', Triangular, Black || 1859:X-Treme Tape TPE-X36ZLR Silicone Rubber Self Fusing Tape, 1"" x 36', Triangualr, Iron Oxide || 2045:X-Treme Tape TPE-XR1510ZLB Silicone Rubber Self Fusing Tape, 1.5"" x 10', Rectangular, Blac || 975:X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Black || 1996:X-Treme Tape TPE-XZLBLU Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Blue || 1373:X-Treme Tape TPE-XZLBRD Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Bright Red"
qcr,2,<a_254><b_66>,9,other,1.0,Small Parts,1.0,other:9,Small Parts:9,"1155:6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 0.5"" || 1156:6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1-5/ || 1158:6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/2"" || 2454:6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/2"" || 2453:6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/4"" || 1154:6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/4"""
qcr,2,<a_191><b_184>,9,3d_filament,1.0,SainSmart,0.5555555555555556,3d_filament:9,SainSmart:5; Zen Toolworks:1; RioRand:1; Design Shop:1; Octave:1,"3429:3D Printer Filament 1.75mm Black ABS - 1kg (2.2 lbs) 100% USA || 3635:Octave 4 Color Red-Green-Blue-Yellow ABS Filament for 3D Printers - 1.75mm 1.3Kg Spool || 3042:RioRand 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot Replicator 2, Afini || 3540:SainSmart 1.75 Aluminum Metal 1.75 mm Filament for 3D Printing, 0.5 kg/1.1 lb. || 3485:SainSmart 1.75 mm ABS Filament 1 kg/2.2 lb. for 3D Printers (Silver) || 3520:SainSmart 1.75mm PVA Dissolvable 3D Printers Filament -0.5kg/1.1lbs (Natural)"
qcr,2,<a_140><b_204>,8,pipe_fitting,1.0,Merit Brass,1.0,pipe_fitting:8,Merit Brass:8,"2248:Stainless Steel 304 Cast Pipe Fitting, 90 Degree Elbow, MSS SP-114, 1"" NPT Female || 1775:Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Seamless, 1"" X 5-1/2"" NPT Male || 101:Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Welded, 4"" X 6"" NPT Male by Mer || 2085:Stainless Steel 316 Cast Pipe Fitting, 90 Degree Street Elbow, Class 150, 1"" NPT Male X Fe || 2100:Stainless Steel 316 Cast Pipe Fitting, Coupling, Class 150, 1/2""NPT Female || 322:Stainless Steel 316 Cast Pipe Fitting, Union, Class 150, 1/8"" NPT Female"
qcr,2,<a_228><b_62>,8,heat_shrink,1.0,SummitLink,0.75,heat_shrink:8,SummitLink:6; URBEST:1; Vktech:1,1146:SummitLink 218 Pcs Black Assorted Heat Shrink Tube 8 Sizes Tubing Wrap Sleeve Set Combo || 1290:SummitLink 306 Pcs Red Black Assorted Heat Shrink Tube 8 Sizes Tubing Wrap Sleeve Set Comb || 547:SummitLink 410 Pcs Assorted Heat Shrink Tubing Wrap Sleeve Set Combo Tube 5 Colors 10 Size || 1681:SummitLink 415 Pcs Black Assorted Heat Shrink Tube 10 Sizes Tubing Wrap Sleeve Set Combo || 2097:SummitLink 428 Pcs Red Black Assorted Heat Shrink Tube 10 Sizes Tubing Wrap Sleeve Set Com || 392:SummitLink Pack of 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve S
qcr,2,<a_186><b_148>,8,other,0.625,Philips Sonicare,1.0,other:5; 3d_filament:3,Philips Sonicare:8,"3176:Philips Sonicare 2 Series plaque control rechargeable electric toothbrush, HX6211/04 || 1300:Philips Sonicare 3 Series gum health rechargeable electric toothbrush, HX6631 || 3132:Philips Sonicare Diamond Clean Rechargeable Toothbrush w/Deep Clean Mode with Adaptive Cle || 820:Philips Sonicare Flexcare Platinum Connected Rechargeable Toothbrush || 1987:Philips Sonicare HX6212/05 2 Series Plaque Control Rechargeable Toothbrush, Special pack || 592:Philips Sonicare HX6732/74 Healthywhite Electric Rechargeable Toothbrush 2-pack"
qcr,2,<a_191><b_74>,8,3d_filament,1.0,Gizmo Dorks,1.0,3d_filament:8,Gizmo Dorks:8,"3554:Gizmo Dorks 1.75mm ABS Filament 1kg / 2.2lb for 3D Printers, White || 2894:Gizmo Dorks 1.75mm HIPS Filament 1kg / 2.2lb for 3D Printers, White || 2282:Gizmo Dorks 1.75mm Metal Copper Fill Filament, 1 kg for 3D Printers || 1790:Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Black || 3514:Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Grey || 1791:Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Translucent Green"
qcr,2,<a_170><b_156>,7,wire_cable,1.0,PORTER-CABLE,1.0,wire_cable:7,PORTER-CABLE:7,"20:PORTER-CABLE (PBN18075-1) 18 Gauge Brad Nails, 3/4-Inch, 1000-Pack || 2071:PORTER-CABLE BN18PP 18 Gauge Brad Nail Project Pack,PORTER-CABLE,BN18PP"" /> || 355:PORTER-CABLE PBN18100-1 1-Inch 18 Gauge Brad Nails, 1000-Pack || 2520:PORTER-CABLE PBN18125 18 Gauge 1-1/4-Inch Brad Nail (5000-Pack) || 710:PORTER-CABLE PBN18200-1 2-Inch, 18 ga. brad nails (1000-Pack) || 356:PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)"
qcr,2,<a_191><b_63>,7,3d_filament,1.0,eSUN,0.8571428571428571,3d_filament:7,eSUN:6; MadeSolid:1,"3193:MadeSolid PET+ Filament, 1.75 mm diameter, 1 lb. Spool, Green || 2703:eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opa || 2158:eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent || 1203:eSUN 3D 1.75mm PETG Natural Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transpare || 3648:eSUN 3D 1.75mm PETG Orange Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparen || 3510:eSUN 3D 1.75mm PETG Red Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaqu"
qcr,2,<a_227><b_144>,7,3d_filament,1.0,AMZ3D,0.2857142857142857,3d_filament:7,AMZ3D:2; eSUN:1; HICTOP:1; Mercurry 3D accessaries:1; LabelPros:1; MeltInk3D:1,"2739:1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03 || 2742:1.75mm Dark Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/-  || 3555:3D PLA 1.75MM BLUE Plastic 3D Printer Printing Filament, Dimensional Accuracy +/- 0.04 mm, || 2284:HICTOP 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy + || 3580:MeltInk3D PLA-1K175PRP05 Purple PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), Mad || 2722:Mercurry 5PCS M6 3D Printer 0.2mm 0.3mm 0.4mm 0.5mm 0.8mm Extruder Brass Nozzle Print Head"
qcr,2,<a_65><b_146>,7,other,1.0,SEOH,1.0,other:7,SEOH:7,2875:SEOH 3 Pack Glass Borosilicate Graduated Beakers 50ml 100ml and 250ml || 1955:SEOH 5 Pack Glass Borosilicate Graduated Beakers 50 100 250 600 and 1000ml || 3038:SEOH 5 Pack Glass Borosilicate Graduated Beakers 50 100 250 600 and 1000ml || 3496:SEOH Beaker Borosilicate Glass Low Form Graduated 1000ml Each || 3618:SEOH Beaker Borosilicate Glass Low Form Graduated 2000ml Each || 3214:SEOH Beaker Borosilicate Glass Low Form Graduated 250ml Each
qcr,2,<a_211><b_163>,7,3d_filament,1.0,Plymor,1.0,3d_filament:7,Plymor:7,"2308:Plymor 13"" x 18"", 4 Mil (Pack of 100) Heavy Duty Plastic Reclosable Zipper Bags || 2220:Plymor 2"" x 3"", 2 Mil (Case of 1000) Zipper Reclosable Plastic Bags w/White Block || 2585:Plymor 3"" x 4"", 4 Mil (Pack of 500) Heavy Duty Plastic Reclosable Zipper Bags || 2584:Plymor 4"" x 4"", 4 Mil (Pack of 500) Heavy Duty Plastic Reclosable Zipper Bags || 2813:Plymor 5"" x 8"", 4 Mil (Pack of 100) Heavy Duty Plastic Reclosable Zipper Bags || 1983:Plymor 6"" x 9"", 4 Mil (Case of 1000) Heavy Duty Plastic Reclosable Zipper Bags"
qcr,2,<a_228><b_142>,7,adhesive_glue,1.0,Temco,1.0,adhesive_glue:7,Temco:7,"2313:TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK || 2312:TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED || 2103:TEMCo 1/2"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED || 3312:TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK || 2311:TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED || 3232:TEMCo 3/8"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK"
qcr,2,<a_237><b_154>,6,wire_cable,0.8333333333333334,Eureka,0.3333333333333333,wire_cable:5; other:1,Eureka:2; SharkNinja:1; Bissell:1; Anker:1; Hoover:1,"1951:Anker HomeVac Duo 2-in-1 Cordless Vacuum Cleaner, Rechargeable Bagless Stick and Handheld  || 570:Bissell 9595A CleanView Bagless Vacuum with OnePass || 3145:Dirt Devil Vacuum Cleaner Pro Power Bagless Corded Upright Vacuum UD70172 || 2550:Eureka AirSpeed ONE, Bagless Upright Vacuum AS2013A - Corded || 2184:Eureka As1095A Professional Bagless Upright Vacuum Cleaner with High Flow Air Channels-Cor || 38:SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux"
qcr,2,<a_34><b_235>,6,connector_terminal,1.0,American Terminal,1.0,connector_terminal:6,American Terminal:6,417:American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Dis || 58:American Terminal E-FFR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Female Quick Dis || 1377:American Terminal E-FFY250N-100 12/10-Gauge Economy Nylon Fully-Insulated Female Quick Dis || 418:American Terminal E-FMB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Male Quick Disco || 1452:American Terminal E-FMR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Male Quick Disco || 1697:American Terminal E-FMY250N-100 12/10-Gauge Economy Nylon Fully-Insulated Male Quick Disco
qcr,2,<a_247><b_68>,6,tape,1.0,Gorilla,1.0,tape:6,Gorilla:6,"1873:Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 5 yd, Clear, (Pack of 1) || 175:Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1) || 622:Gorilla Tape, Black Duct Tape, 1.88"" x 12 yd, Black, (Pack of 1) || 130:Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1) || 377:Gorilla Tape, Black Tough & Wide Duct Tape, 2.88"" x 30 yd, Black, (Pack of 1) || 451:Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)"
qcr,2,<a_239><b_222>,6,other,0.5,Nubee,0.8333333333333334,other:3; 3d_filament:2; battery_electrical:1,Nubee:5; Masione:1,177:Masione Temperature Gun Non-contact Digital Laser Infrared Ir Thermometer -58&deg;f to 716 || 1550:Nubee Dual Laser Optical Focus Temperature Gun Non Contact Infrared IR Thermometer Range - || 620:Nubee Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58 &deg;F - 1022&deg || 219:Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer || 769:Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer || 591:Nubee Temperature Gun Non-contact Infrared Thermometer MAX Display & EMS Adjustable
qcr,2,<a_186><b_129>,6,other,1.0,iRobot,1.0,other:6,iRobot:6,"2264:iRobot Roomba 614 Robot Vacuum Cleaner, Self-Charging, Good for Pet Hair, Carpets, & Hard  || 2351:iRobot Roomba 770 Robotic Vacuum Cleaner || 2179:iRobot Roomba 860 Robot Vacuum || 2352:iRobot Roomba 870 Robotic Vacuum Cleaner || 207:iRobot Roomba 880 Robot Vacuum || 678:iRobot Roomba 980 Robot Vacuum with Wi-Fi Connectivity, Works with Alexa, Ideal for Pet Ha"
qcr,2,<a_170><b_133>,6,other,1.0,DEWALT,1.0,other:6,DEWALT:6,"229:DEWALT DBN18063 Heavy Duty 5/8-Inch, 18 Gauge Brad Nails (5000-Pack) || 362:DEWALT DCA16200 2-Inch by 16 Gauge 20-Degree Finish Nail (2,500 per Box) || 1450:DEWALT DCS16125 1-1/4-Inch by 16 Gauge Finish Nail (2,500 per Box) || 446:DEWALT DCS16150 1-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box) || 447:DEWALT DCS16200 2-Inch by 16 Gauge Finish Nail (2,500 per Box) || 1411:DEWALT DCS16250 2-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)"
qcr,2,<a_53><b_100>,6,other,1.0,BuildTak,1.0,other:6,BuildTak:6,"1974:BuildTak 3D Printing Build Surface, 12"" x 12"" Square, Black (Pack of 3) || 1551:BuildTak 3D Printing Build Surface, 4.5"" x 4.5"" Square, Black (Pack of 3) || 3662:BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3) || 3445:BuildTak 3D Printing Build Surface, 6.5"" x 6.5"" Square, Black (Pack of 3) || 2698:BuildTak 3D Printing Build Surface, 8"" x 10"" Rectangle, Black (Pack of 3) || 3370:BuildTak 3D Printing Build Surface, 9"" x 10"" Rectangle, Black (Pack of 3)"
qcr,2,<a_201><b_242>,6,other,1.0,E-Projects,1.0,other:6,E-Projects:6,"2392:E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100) || 3382:E-Projects 100EP514200R 200 Ohm Resistors, 1/4 W, 5% (Pack of 100) || 3545:E-Projects 10EP51410K0 10k Ohm Resistors, 1/4 W, 5% (Pack of 10) || 3125:E-Projects 10EP514470R 470 Ohm Resistors, 1/4 W, 5% (Pack of 10) || 2633:E-Projects 10EP5144K70 4.7k Ohm Resistors, 1/4 W, 5% (Pack of 10) || 3381:E-Projects 25EP514120R 120 Ohm Resistors, 1/4 W, 5% (Pack of 25)"
qcr,2,<a_191><b_101>,6,3d_filament,1.0,Smartbuy,1.0,3d_filament:6,Smartbuy:6,2994:Smartbuy 1.75mm Black PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Acc || 2720:Smartbuy 1.75mm Christmas Red ABS 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensi || 3601:Smartbuy 1.75mm Green PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Acc || 2758:Smartbuy 1.75mm Orange PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Ac || 3663:Smartbuy 1.75mm Red PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Accur || 3537:Smartbuy 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Ac
qcr,2,<a_191><b_140>,6,3d_filament,1.0,3D Solutech,0.8333333333333334,3d_filament:6,3D Solutech:5; 3D:1,"3592:3D Solutech Printer Filament, Real Black PLA, 1.75MM Filament, Dimensional Accuracy +/- 0. || 3493:3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.0 || 3683:3D Solutech Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03  || 3112:3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0 || 3522:3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0. || 2909:3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-"
qcr,2,<a_241><b_122>,5,adhesive_glue,1.0,Gorilla,1.0,adhesive_glue:5,Gorilla:5,"257:Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brow || 529:Gorilla Heavy Duty Construction Adhesive, 9 ounce Cartridge, White || 272:Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown || 273:Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack  || 117:Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown"
qcr,2,<a_41><b_218>,5,other,1.0,GreenHealth,0.4,other:5,GreenHealth:2; mEssentials:1; PREMIUM VIALS CREATIVE PACKAGING SOLUTIONS:1; Soft 'N Style:1,"243:12, Amber,15 ml (1/2 oz) Glass Bottles, with Glass Eye Dropper by Premium Vials || 943:2 fl oz Amber Glass Bottle with Glass Dropper (Single) || 242:5 Ml Amber Glass Bottle W/euro Dropper. Black Cap. 12 Pack || 3320:Amber Glass Bottle 4oz with Dropper(12 pack) || 2255:Amber Glass Bottles with Glass Droppers - 2 Each - 4 Oz Capacity"
qcr,2,<a_114><b_116>,5,pipe_fitting,1.0,Small Parts,1.0,pipe_fitting:5,Small Parts:5,"1148:1018 Carbon Steel Rectangular Bar, Unpolished (Mill) Finish, Cold Finished Temper, ASTM A1 || 1149:1018 Carbon Steel Rectangular Bar, Unpolished (Mill) Finish, Cold Finished, ASTM A108, 1/4 || 1127:304 Stainless Steel Round Rod, Unpolished (Mill) Finish, Annealed, AMS 5639/ASTM A276/AMS  || 1125:304 Stainless Steel Round Rod, Unpolished (Mill) Finish, Annealed, AMS 5639/ASTM A276/AMS  || 246:304 Stainless Steel Sheet, #4 Brushed Finish, Annealed, ASTM A240/ASME SA240, 0.048"" Thick"
qcr,2,<a_1><b_28>,5,other,1.0,VersaPro,0.4,other:5,VersaPro:2; Dynarex:2; Adenna:1,"1043:Adenna DLG675 Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black, Medium) Box of 100 || 780:Dynarex 2513 SafeTouch Nitrile Exam Gloves, Non-Latex, Powder Free, Large, Blue (Pack of 1 || 602:Dynarex Nitrile Exam Gloves, Black, X-Large, 100 Count || 283:Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX || 1282:VersaPro Black Nitrile Exam Gloves, Powder-Free, Medium, Box/100"
qcr,2,<a_191><b_39>,5,3d_filament,1.0,MakerBot,0.4,3d_filament:5,MakerBot:2; XYZprinting:1; Printrbot:1; Polymaker:1,"3452:MakerBot PLA Filament, 1.75 mm Diameter, Large Spool, White || 2327:MakerBot PLA Filament, 1.75 mm Diameter, Small Spool, Army Green || 3101:PolyMax PLA True Black - 1.75mm (0.75kg) || 2665:Printrbot PLA Filament for 3D Printers, 1.75mm Diameter, Metallic Charcoal Gray, 1Kg Spool || 298:XYZprinting PLA Filament Cartridge, 1.75 mm Diameter, 600g, Nature"
qcr,2,<a_251><b_252>,5,blade_tool,0.8,Irwin Tools,1.0,blade_tool:4; pipe_fitting:1,Irwin Tools:5,"1079:IRWIN 10502ZR Unibit Step Drill Bit Set, 3-Piece || 498:Irwin Industrial Tools 10239CB Unibit 2-Steps Cobalt Step Drill Bit for 1/2-Inch and 3/4-I || 1152:Irwin Tools 2629- 3 Piece High Carbon Steel- Tap 5/16"" - 24 NF || 497:Irwin Tools UniBit 3/16-Inch to 1/2-Inch Step-Drill Bit, 1/4-Inch Shank (10232) || 1087:Irwin Tools Unibit #1 1/8-Inch to 1/2-Inch Step-Drill Bit, 1/4-Inch Shank (10231)"
qcr,2,<a_201><b_105>,5,other,1.0,E-Projects,0.6,other:5,E-Projects:3; RioRand:1; VANTAKOOL:1,"2028:E-Projects EPC-101 31 Value Resistor Kit, 10 Ohm - 1M Ohm, 1/4 Watt (Pack of 775) || 735:E-Projects EPC-102 43 Value Resistor Kit, 1 Ohm - 10M Ohm (Pack of 1075) || 1601:E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400) || 2983:E-Projects EPC-105 16 Value Resistor Kit, 10 Ohm - 1M Ohm, 1/2 Watt (Pack of 400) || 2612:RioRand 400 Pcs, 16 Value Resistor Kit (10 Ohm - 1M Ohm)"
qcr,3,<a_211><b_228><c_0>,2,other,1.0,UltraSource,1.0,other:2,UltraSource:2,"7:UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000) || 8:UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)"
qcr,3,<a_5><b_74><c_0>,2,other,1.0,DuPont,1.0,other:2,DuPont:2,139:DuPont Teflon Non-Stick || 774:DuPont Teflon Non-Stick
qcr,3,<a_112><b_223><c_0>,2,other,1.0,AcuRite,1.0,other:2,AcuRite:2,"181:AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga || 182:AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga"
qcr,3,<a_5><b_38><c_0>,2,wire_cable,1.0,UNKNOWN,1.0,wire_cable:2,UNKNOWN:2,216:Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG || 217:Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG
qcr,3,<a_74><b_95><c_0>,2,other,1.0,Osborn International,1.0,other:2,Osborn International:2,"431:Industrial & Scientific"" /> || 1006:Industrial & Scientific"" />"
qcr,3,<a_84><b_168><c_0>,2,fastener_screw,1.0,T-fal,1.0,fastener_screw:2,T-fal:2,1249:T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookw || 1250:T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookw
qcr,3,<a_241><b_14><c_0>,2,adhesive_glue,1.0,Shoegoo,1.0,adhesive_glue:2,Shoegoo:2,"1382:Shoe GOO&reg; Adhesive, 3.7 fl oz || 1788:Shoe GOO&reg; Adhesive, 3.7 fl oz"
qcr,3,<a_65><b_146><c_0>,2,other,1.0,SEOH,1.0,other:2,SEOH:2,1955:SEOH 5 Pack Glass Borosilicate Graduated Beakers 50 100 250 600 and 1000ml || 3038:SEOH 5 Pack Glass Borosilicate Graduated Beakers 50 100 250 600 and 1000ml
qcr,3,<a_196><b_73><c_0>,2,other,1.0,DBPOWER,1.0,other:2,DBPOWER:2,2956:DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver || 2957:DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver
qcr,3,<a_228><b_43><c_0>,2,heat_shrink,1.0,Ancor,1.0,heat_shrink:2,Ancor:2,3209:Ancor Heat Shrink Ring Terminals || 3210:Ancor Heat Shrink Ring Terminals
qcr,3,<a_191><b_159><c_0>,2,3d_filament,1.0,Black Magic 3D,1.0,3d_filament:2,Black Magic 3D:2,"3302:PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm || 3459:PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm"
qcr,3,<a_93><b_24><c_43>,1,battery_electrical,1.0,"Sealed Unit Parts Co., Inc.",1.0,battery_electrical:1,"Sealed Unit Parts Co., Inc.:1",0:SUPCO SPP6 Relay/Capacitor Hard Start Kit with 500% Increase Starting Torque
qcr,3,<a_2><b_225><c_174>,1,pipe_fitting,1.0,Stanley,1.0,pipe_fitting:1,Stanley:1,"1:Stanley TRA708T Sharpshooter 1/2-Inch Leg Length Staples, Steel (1000 Count)"
qcr,3,<a_146><b_54><c_72>,1,pipe_fitting,1.0,Stanley,1.0,pipe_fitting:1,Stanley:1,2:Stanley TRA708SST 1/2-Inch HD Stainless Steel Narrow Crown Staple
qcr,3,<a_170><b_66><c_94>,1,fastener_screw,1.0,Kreg,1.0,fastener_screw:1,Kreg:1,"3:Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack"
qcr,3,<a_161><b_116><c_241>,1,abrasive_sandpaper,1.0,Dico,1.0,abrasive_sandpaper:1,Dico:1,4:Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit
