item_id,item_title,brand,test_count,train_item_events,main_hit10,l3_hit10,main_mean_rank,l3_mean_rank,main_mean_ndcg10,l3_mean_ndcg10,main_same_l12_hist_mean,l3_same_l12_hist_mean,main_l12_bucket_size,l3_l12_bucket_size,main_sid,l3_sid,hit10_delta_l3_minus_main,ndcg10_delta_l3_minus_main
8,"UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)",UltraSource,6,82,6,6,1.0,1.1666666666666667,1.0,0.9384882922619097,1.0,1.0,2,2,<a_161><b_187><c_0>,<a_91><b_212><c_0>,0,-0.06151170773809034
975,"X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Black",X-Treme Tape,4,88,2,2,501.75,503.0,0.2410657717261977,0.17993534609782025,1.25,1.25,10,9,<a_210><b_80><c_222>,<a_42><b_148><c_103>,0,-0.06113042562837745
1554,Inland 1.75mm Peak Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,8,21,3,3,379.75,381.75,0.17174871848925266,0.1146906085142114,1.25,1.25,21,18,<a_186><b_178><c_103>,<a_251><b_78><c_236>,0,-0.057058109975041266
266,"iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy",iGaging,11,203,1,1,821.0,554.5454545454545,0.09090909090909091,0.03516843702132197,0.0,0.0,1,1,<a_31><b_98><c_44>,<a_254><b_75><c_225>,0,-0.05574065388776894
2333,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",eSUN,12,153,2,0,266.25,437.25,0.05555555555555555,0.0,0.0,0.0,1,1,<a_85><b_236><c_157>,<a_184><b_44><c_156>,-2,-0.05555555555555555
54,"Industrial & Scientific"" />",Dykem,7,340,1,0,579.8571428571429,719.7142857142857,0.05526468674779166,0.0,0.0,0.0,1,1,<a_50><b_135><c_14>,<a_134><b_148><c_69>,-1,-0.05526468674779166
119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",Rubbermaid Commercial Products,7,1776,6,5,5.285714285714286,146.28571428571428,0.7695504010335059,0.7142857142857143,1.1428571428571428,1.1428571428571428,2,2,<a_241><b_248><c_233>,<a_20><b_239><c_209>,-1,-0.055264686747791614
2102,"TEMCo 3/8"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED",Temco,1,3,1,1,5.0,7.0,0.38685280723454163,0.3333333333333333,3.0,3.0,7,7,<a_210><b_0><c_129>,<a_115><b_53><c_133>,0,-0.053519473901208314
2152,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold",HATCHBOX,8,152,6,6,13.625,134.375,0.3098149313772047,0.25831488595058,1.875,2.0,24,27,<a_222><b_157><c_18>,<a_184><b_67><c_3>,0,-0.05150004542662473
2807,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,VIVOSUN,8,27,4,7,131.75,127.625,0.5,0.4519369366259931,0.625,0.625,3,3,<a_186><b_201><c_123>,<a_245><b_219><c_39>,3,-0.0480630633740069
202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),Loctite,7,281,1,1,856.5714285714286,579.7142857142857,0.09013282193877965,0.043004285094854454,0.0,0.0,2,3,<a_150><b_99><c_72>,<a_19><b_88><c_5>,0,-0.0471285368439252
3547,3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3D Solutech,8,4,1,0,874.875,878.5,0.04452589838850277,0.0,0.125,0.25,11,14,<a_222><b_161><c_149>,<a_184><b_110><c_10>,-1,-0.04452589838850277
3453,"3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,12,28,6,4,177.83333333333334,425.6666666666667,0.1487266122556129,0.10444399276855655,2.9166666666666665,2.5833333333333335,23,24,<a_222><b_68><c_155>,<a_184><b_137><c_113>,-2,-0.04428261948705635
1035,"Anderson Metals Brass Pipe Fitting, 90 Degree Barstock Street Elbow, 3/8"" Male Pipe x 3/8"" Female Pipe",Anderson Metals,3,152,1,1,339.0,669.3333333333334,0.1289509357448472,0.09635494210596263,0.0,0.0,2,1,<a_78><b_51><c_153>,<a_31><b_80><c_193>,0,-0.032595993638884574
84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,Neiko,18,871,2,0,889.1111111111111,890.0555555555555,0.03211831403532087,0.0,0.0,0.0,2,3,<a_160><b_208><c_142>,<a_88><b_109><c_44>,-2,-0.03211831403532087
2660,"3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,10,64,2,1,308.0,314.6,0.06223981596512211,0.031546487678572877,1.7,1.3,23,24,<a_222><b_68><c_57>,<a_184><b_137><c_144>,-1,-0.030693328286549235
2402,Elegoo EL-CP-003 3pcs MB-102 Breadboard 830 Point Solderless Prototype PCB Board Kit for Arduino Proto Shield Distribution Connecting Blocks,ELEGOO,10,34,1,0,801.4,999.0,0.02890648263178879,0.0,0.0,0.0,3,2,<a_239><b_113><c_76>,<a_175><b_203><c_216>,-1,-0.02890648263178879
1267,Wago 222-412 LEVER-NUTS 2 Conductor Compact Connectors 100 PK,Wago Corp.,1,54,1,1,8.0,10.0,0.31546487678572877,0.2890648263178879,0.0,0.0,1,1,<a_202><b_90><c_203>,<a_191><b_15><c_241>,0,-0.026400050467840885
176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,URBEST,11,180,1,0,466.09090909090907,912.2727272727273,0.026278620574353442,0.0,0.0,0.0,6,3,<a_51><b_106><c_60>,<a_15><b_25><c_98>,-1,-0.026278620574353442
2912,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,31,99,7,8,524.9354838709677,586.6774193548387,0.15722547573916199,0.1348281614805093,0.3225806451612903,0.3225806451612903,21,18,<a_186><b_178><c_46>,<a_251><b_78><c_150>,1,-0.022397314258652684
3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,10,27,8,7,104.4,302.4,0.33577649629094414,0.31737365524159566,3.0,2.4,23,24,<a_222><b_68><c_207>,<a_184><b_137><c_39>,-1,-0.018402841049348473
3114,Inland 1.75mm Purple PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,5,25,3,3,204.2,205.0,0.30355651216119983,0.28639194984708777,2.0,2.0,21,18,<a_186><b_178><c_4>,<a_251><b_78><c_27>,0,-0.017164562314112064
2045,"X-Treme Tape TPE-XR1510ZLB Silicone Rubber Self Fusing Tape, 1.5"" x 10', Rectangular, Black",X-Treme Tape,6,28,1,1,833.3333333333334,833.8333333333334,0.0644754678724236,0.052577479464288125,0.3333333333333333,0.3333333333333333,10,9,<a_210><b_80><c_2>,<a_42><b_148><c_65>,0,-0.011897988408135475
2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3D Solutech,31,155,22,20,166.67741935483872,230.74193548387098,0.5729433212736487,0.5653506257596659,1.5806451612903225,1.1935483870967742,23,24,<a_222><b_68><c_238>,<a_184><b_137><c_8>,-2,-0.007592695513982783
182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,68,1518,68,67,1.0441176470588236,1.5147058823529411,0.9916275964422557,0.9852941176470589,1.9705882352941178,1.9705882352941178,2,2,<a_31><b_221><c_0>,<a_59><b_52><c_0>,-1,-0.006333478795196856
331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",Stanley,4,151,1,1,751.5,504.75,0.0752574989159953,0.07226620657947197,0.0,0.0,1,1,<a_191><b_146><c_198>,<a_255><b_171><c_76>,0,-0.0029912923365233296
338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",Etekcity,19,348,1,2,488.8421052631579,283.7368421052632,0.03320682913533987,0.03244709854998473,0.0,0.0,2,7,<a_31><b_214><c_175>,<a_59><b_178><c_1>,1,-0.0007597305853551395
562,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",HATCHBOX,29,20,0,0,999.0,999.0,0.0,0.0,0.27586206896551724,0.3448275862068966,24,27,<a_222><b_157><c_156>,<a_184><b_67><c_207>,0,0.0
2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",HATCHBOX,25,35,0,0,535.04,570.92,0.0,0.0,0.8,1.24,24,27,<a_222><b_157><c_227>,<a_184><b_67><c_55>,0,0.0
1959,"Gorilla Super Glue Gel, 20 Gram, Clear",Gorilla,22,2,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_150><b_28><c_245>,<a_19><b_215><c_126>,0,0.0
570,Bissell 9595A CleanView Bagless Vacuum with OnePass,Bissell,15,252,0,0,934.4,803.7333333333333,0.0,0.0,0.0,0.0,1,1,<a_83><b_205><c_121>,<a_125><b_134><c_149>,0,0.0
164,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green",HATCHBOX,12,4,0,0,999.0,999.0,0.0,0.0,0.16666666666666666,0.16666666666666666,3,4,<a_222><b_28><c_19>,<a_184><b_219><c_23>,0,0.0
2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,Signstek,12,139,0,0,836.4166666666666,918.8333333333334,0.0,0.0,0.0,0.0,3,2,<a_222><b_43><c_120>,<a_246><b_207><c_2>,0,0.0
2210,"HHIP 8000-0001 2 Flute High Speed Steel End Mill Set, 6 Piece, 3/8"" Shank",HHIP,11,0,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_122><b_138><c_95>,<a_71><b_154><c_237>,0,0.0
3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,11,10,0,0,389.45454545454544,999.0,0.0,0.0,0.0,0.0,2,2,<a_186><b_142><c_191>,<a_251><b_226><c_2>,0,0.0
821,"Apera Instruments AI209 PH20 Value Waterproof pH Pocket Tester, &plusmn;0.1 pH Accuracy, 0-14.0 pH Range, Complete Kit","Apera Instruments, LLC",10,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_62><b_79><c_2>,<a_59><b_43><c_201>,0,0.0
1755,BIQU GT2 20Teeth 5mm Bore Aluminum Timing Belt Idler Pulley for 3D Printer 6mm Width Timing Belt (Pack of 5pcs),BIQU,10,16,0,0,999.0,803.5,0.0,0.0,0.0,0.0,1,2,<a_173><b_175><c_132>,<a_152><b_35><c_18>,0,0.0
2730,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters,AMX3d,10,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_48><b_254><c_155>,<a_118><b_0><c_90>,0,0.0
83,Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip;,Wixey,9,45,0,0,999.0,893.1111111111111,0.0,0.0,0.0,0.0,2,2,<a_186><b_187><c_209>,<a_245><b_120><c_149>,0,0.0
656,Uni-T B4Q094 UT210E True RMS AC/DC Current Mini Clamp M W Capacitance Tester,UNI-T,9,64,0,0,892.4444444444445,891.4444444444445,0.0,0.0,0.0,0.0,1,2,<a_42><b_68><c_234>,<a_229><b_43><c_7>,0,0.0
1163,"AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill Cutter Set of 6",AUTOTOOLHOME,9,16,0,0,999.0,893.3333333333334,0.0,0.0,0.0,0.0,1,1,<a_122><b_111><c_255>,<a_71><b_51><c_42>,0,0.0
1466,Seek Thermal Compact Imager for iOS-Apple,Seek Thermal,9,189,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_31><b_252><c_206>,<a_235><b_114><c_200>,0,0.0
1923,POWERTEC 71007 110/220V Paddle Switch,POWERTEC,9,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_0><b_4><c_19>,<a_67><b_71><c_175>,0,0.0
2044,"Gorilla 100 Percent Silicone Sealant Caulk, 2.8 ounce Squeeze Tube, Clear",Gorilla,9,0,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_150><b_245><c_49>,<a_57><b_27><c_10>,0,0.0
201,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",Legacy Manufacturing,8,247,0,0,878.375,388.25,0.0,0.0,0.0,0.0,3,1,<a_78><b_27><c_76>,<a_56><b_179><c_154>,0,0.0
278,"T-Rex 241309 Shurtech Ferociously Strong Tape, 12 Yd L X 1.88 in W, 1-Roll, 12 Yards, Gunmetal Gray",T-Rex,8,62,0,0,999.0,754.75,0.0,0.0,0.0,0.0,1,1,<a_192><b_122><c_104>,<a_226><b_185><c_218>,0,0.0
415,"Miller Electric 229895 Gage, Wire Metal Sizes",Miller Electric,8,79,0,0,876.625,999.0,0.0,0.0,0.0,0.0,2,1,<a_160><b_192><c_48>,<a_130><b_227><c_37>,0,0.0
469,CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case,CO-Z,8,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,3,<a_51><b_227><c_65>,<a_15><b_68><c_176>,0,0.0
476,Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,Primacare,8,52,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_104><b_247><c_197>,<a_149><b_233><c_114>,0,0.0
2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,8,62,0,0,632.375,877.125,0.0,0.0,0.625,0.625,23,24,<a_222><b_68><c_117>,<a_184><b_137><c_130>,0,0.0
2969,BLTouch : Auto Bed Leveling Sensor / To be a Premium 3D Printer,ANTCLABS,8,22,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_249><b_140><c_233>,<a_29><b_26><c_64>,0,0.0
51,HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack,HATCHBOX,7,172,0,0,721.5714285714286,860.1428571428571,0.0,0.0,0.0,0.0,3,3,<a_85><b_213><c_188>,<a_246><b_51><c_181>,0,0.0
151,"Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)",Monoprice,7,487,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_235><b_23><c_47>,<a_226><b_117><c_150>,0,0.0
220,Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100),Tach-It,7,98,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_51><b_61><c_193>,<a_163><b_120><c_205>,0,0.0
303,"AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)",Ammex,7,183,0,0,861.8571428571429,999.0,0.0,0.0,0.0,0.0,4,9,<a_254><b_121><c_66>,<a_91><b_193><c_84>,0,0.0
680,O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),O-Cedar,7,50,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_247><b_8><c_2>,<a_77><b_167><c_52>,0,0.0
697,Waterpik Sensonic Professional Toothbrush (SR-3000),Waterpik,7,89,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_83><b_165><c_77>,<a_140><b_170><c_6>,0,0.0
803,Koehler Enterprises KE20BX 10 Piece Hose Clamp Box (Size SAE 20),Koehler,7,2,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_34><b_209><c_63>,<a_167><b_252><c_45>,0,0.0
831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",DEWALT,7,147,1,1,856.5714285714286,856.5714285714286,0.09013282193877965,0.09013282193877965,0.14285714285714285,0.14285714285714285,2,3,<a_122><b_3><c_2>,<a_71><b_147><c_122>,0,0.0
1012,"4.5"" x 7/8"" Premium High Density Jumbo Zirconia Type 29 Flap Disc 40 Grit - 10 Pack",Benchmark Abrasives,7,12,0,0,863.4285714285714,999.0,0.0,0.0,0.0,0.0,3,1,<a_51><b_61><c_165>,<a_163><b_28><c_220>,0,0.0
1248,"T-fal C51407 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 12-Inch, Red",T-fal,7,101,0,0,860.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_50><b_26><c_112>,<a_20><b_182><c_37>,0,0.0
1250,"T-fal C51402 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 8-Inch, Red",T-fal,7,58,7,7,1.0,1.0,1.0,1.0,2.0,2.0,3,3,<a_50><b_26><c_0>,<a_20><b_182><c_0>,0,0.0
1305,"RMP .125 3003 H14 Aluminum Sheet 12"" x 12",RMP,7,6,0,0,723.2857142857143,863.1428571428571,0.0,0.0,0.14285714285714285,0.14285714285714285,3,3,<a_175><b_202><c_79>,<a_253><b_80><c_1>,0,0.0
1346,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",Impresa Products,7,2,0,0,999.0,999.0,0.0,0.0,0.0,0.2857142857142857,2,5,<a_192><b_144><c_238>,<a_42><b_206><c_175>,0,0.0
1402,Heat High Temperature Resistant Adhesive Gold Tape for Electric Task 30m 12mm,MS WGO,7,6,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_51><b_176><c_246>,<a_163><b_191><c_93>,0,0.0
1672,"Medline Skin integrity Wound Cleansers, 16 fl oz.",Medline,7,228,5,5,286.14285714285717,286.14285714285717,0.7142857142857143,0.7142857142857143,1.5714285714285714,1.5714285714285714,1,1,<a_254><b_151><c_103>,<a_83><b_189><c_223>,0,0.0
1879,"Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece",Ozark Trail,7,3,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_10><b_67><c_87>,<a_73><b_207><c_113>,0,0.0
1888,"3D Solutech Hot Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,7,1,0,0,999.0,999.0,0.0,0.0,2.4285714285714284,2.4285714285714284,23,24,<a_222><b_68><c_59>,<a_184><b_137><c_5>,0,0.0
2059,"MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood",MG Chemicals,7,58,0,0,725.1428571428571,579.5714285714286,0.0,0.0,0.0,0.0,2,1,<a_222><b_180><c_16>,<a_246><b_113><c_66>,0,0.0
2743,OctagonStar Flexible Couplings 5mm to 8mm NEMA 17 Shaft for RepRap 3D Printer or CNC Machine2PCS,OctagonStar,7,1,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_173><b_234><c_236>,<a_152><b_150><c_103>,0,0.0
3155,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",HATCHBOX,7,7,0,0,860.1428571428571,862.8571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,11,14,<a_222><b_161><c_99>,<a_184><b_110><c_27>,0,0.0
3176,"Philips Sonicare 2 Series plaque control rechargeable electric toothbrush, HX6211/04",Philips Sonicare,7,7,0,0,999.0,999.0,0.0,0.0,0.0,0.0,10,3,<a_83><b_59><c_1>,<a_140><b_153><c_206>,0,0.0
3254,ETA hand2mind Dual-Dial Analog Platform Scale - Simple Enough for Kids and Great with Kitchen Food,ETA hand2mind,7,0,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_91><b_137><c_13>,<a_254><b_197><c_94>,0,0.0
3598,1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,AMZ3D,7,0,0,0,999.0,999.0,0.0,0.0,0.7142857142857143,0.7142857142857143,7,9,<a_186><b_157><c_248>,<a_251><b_181><c_108>,0,0.0
7,"UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)",UltraSource,6,122,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_161><b_187><c_0>,<a_91><b_212><c_0>,0,0.0
23,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",Gardner Bender,6,453,0,0,836.3333333333334,835.5,0.0,0.0,0.0,0.0,4,1,<a_210><b_83><c_207>,<a_42><b_46><c_37>,0,0.0
32,"4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel",Warrior,6,56,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_122><b_205><c_125>,<a_71><b_147><c_196>,0,0.0
43,4 Pack Caster Wheels Swivel Plate Stem Brake Casters On Red Polyurethane Wheels (4 inch with brake),Online Best Service,6,25,0,0,999.0,839.8333333333334,0.0,0.0,0.0,0.0,4,2,<a_41><b_245><c_69>,<a_85><b_51><c_34>,0,0.0
56,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",RhinoGear,6,146,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_41><b_102><c_25>,<a_85><b_223><c_11>,0,0.0
350,"Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue",Mill-Rose,6,46,0,0,840.0,840.5,0.0,0.0,0.16666666666666666,0.16666666666666666,4,4,<a_210><b_86><c_67>,<a_42><b_81><c_70>,0,0.0
560,"Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips",LabRat Supplies,6,121,0,0,999.0,349.8333333333333,0.0,0.0,0.0,0.16666666666666666,2,3,<a_62><b_155><c_147>,<a_59><b_12><c_73>,0,0.0
723,"4"" x 6"" 4 Mil (Heavy Duty) Plymor Brand Zipper Reclosable Storage Bags, DispenserBag Pack of 100",Plymor,6,37,0,0,999.0,835.1666666666666,0.0,0.0,0.0,0.3333333333333333,1,11,<a_161><b_7><c_37>,<a_91><b_30><c_1>,0,0.0
1008,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",,6,96,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_98><b_183><c_62>,<a_62><b_139><c_89>,0,0.0
1128,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),Loctite,6,51,0,0,999.0,837.1666666666666,0.0,0.0,0.0,0.0,3,3,<a_89><b_176><c_5>,<a_19><b_77><c_114>,0,0.0
1151,HFS (R) 1 PAIR 123 BLOCKS 1-2-3 ULTRA PRECISION .0002 HARDENED 23 HOLES 0.0002,HFS,6,20,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_160><b_240><c_149>,<a_167><b_27><c_94>,0,0.0
1232,"Harris Professional Spray Bottle 32oz (3-Pack), All-Purpose with Clear Finish, Pressurized Sprayer, Adjustable Nozzle and Measurements",Harris,6,8,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_51><b_180><c_96>,<a_74><b_93><c_5>,0,0.0
1724,"Keynice Digital Thermometer, Temperature Sensor USB Power Supply, Fahrenheit degree and Degrees Celsius color LCD Display, High Accurate-Black",KEYNICE,6,5,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_186><b_24><c_116>,<a_245><b_222><c_173>,0,0.0
1733,"Bob Smith Industries BSI-151H Insta-Set Super Glue Accelerator, 2 fl. oz.",Bob Smith Industries,6,11,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_89><b_232><c_74>,<a_19><b_60><c_0>,0,0.0
1807,RioRand&trade; Upgraded 6V-90V 15A DC Motor Pump Speed Controller,RioRand,6,70,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_212><b_208><c_167>,<a_67><b_253><c_243>,0,0.0
1830,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",MED PRIDE,6,0,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_254><b_85><c_110>,<a_91><b_73><c_40>,0,0.0
2047,Ginsco 160pcs Nylon Fully Insulated Male / Female Spade Wire Crimp Quick Disconnects Wire Terminals Connector Set,Ginsco,6,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,7,<a_202><b_27><c_50>,<a_191><b_135><c_232>,0,0.0
2145,"ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)",ROBO 3D,6,127,0,0,836.0,192.83333333333334,0.0,0.0,0.0,0.0,4,1,<a_165><b_176><c_157>,<a_196><b_35><c_84>,0,0.0
2156,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",Monoprice,6,35,0,0,678.8333333333334,999.0,0.0,0.0,0.6666666666666666,0.6666666666666666,4,2,<a_222><b_230><c_122>,<a_184><b_0><c_151>,0,0.0
2200,"ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, Red on White",Zing Green Products,6,0,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_180><b_69><c_41>,<a_144><b_161><c_133>,0,0.0
2727,Micro Swiss All Metal Hotend with SLOTTED Cooling Block for Wanhao i3,Micro-Swiss,6,14,0,0,835.1666666666666,354.5,0.0,0.0,0.0,0.0,1,2,<a_48><b_144><c_86>,<a_29><b_224><c_4>,0,0.0
2740,1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,AMZ3D,6,0,0,0,999.0,999.0,0.0,0.0,0.6666666666666666,0.6666666666666666,7,9,<a_186><b_157><c_134>,<a_251><b_181><c_3>,0,0.0
2744,BIQU Heat Bed Power Module Expansion Hot Bed MOS Tube for 3D Printer,BIQU,6,4,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_186><b_216><c_49>,<a_251><b_100><c_190>,0,0.0
3171,Signstek 10 PCS Reprap 12V 40W 620 Ceramic Cartridge Heater for 3D Printer Prusa Mendel,Signstek,6,50,0,0,999.0,514.3333333333334,0.0,0.0,0.16666666666666666,0.0,7,3,<a_186><b_249><c_191>,<a_251><b_180><c_34>,0,0.0
3440,HICTOP 5 Pieces 3D Printer Endstops/ Limit Switch/ Mechanical Switch for Reprap Prusa I3,HICTOP,6,6,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_48><b_63><c_117>,<a_29><b_253><c_150>,0,0.0
