item_id,item_title,family,eval_count,orig_failure_type,orig_l1_in_history,sem_l1_in_history,orig_l2_in_history,sem_l2_in_history,orig_l1_bucket_size,sem_l1_bucket_size,orig_l2_bucket_size,sem_l2_bucket_size,orig_l1_purity,sem_l1_purity,orig_l2_purity,sem_l2_purity,orig_target_l1,sem_target_l1,orig_target_l2,sem_target_l2,delta_l1_hist,delta_l2_hist
1346,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",adhesive_epoxy,7,l2_routing_miss_after_l1_hit,0.42857142857142855,0.2857142857142857,0.0,0.0,117,30,2,1,0.5470085470085471,0.6333333333333333,1.0,1.0,<a_202>,<a_195>,<a_202><b_232>,<a_195><b_52>,-0.14285714285714285,0.0
1879,"Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece",other,7,l1_routing_miss,0.14285714285714285,0.0,0.0,0.0,118,28,1,1,0.6271186440677966,0.6428571428571429,1.0,1.0,<a_71>,<a_65>,<a_71><b_177>,<a_65><b_128>,-0.14285714285714285,0.0
157,Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade,connector_fitting,7,l1_routing_miss,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,119,78,8,6,0.5714285714285714,0.6666666666666666,1.0,1.0,<a_67>,<a_243>,<a_67><b_23>,<a_243><b_111>,-0.14285714285714285,-0.14285714285714285
1888,"3D Solutech Hot Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,7,leaf_or_ranking_miss_after_l2_hit,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,247,128,24,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_80>,<a_235><b_202>,-0.1428571428571429,-0.1428571428571428
3442,"3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,7,leaf_or_ranking_miss_after_l2_hit,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,247,128,24,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_80>,<a_235><b_202>,-0.1428571428571429,-0.1428571428571429
2059,"MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood",3d_filament,7,l2_routing_miss_after_l1_hit,0.8571428571428571,0.2857142857142857,0.0,0.0,247,85,1,2,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_179>,<a_66><b_107>,-0.5714285714285714,0.0
2740,1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,6,l1_routing_miss,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,109,105,9,20,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_206>,<a_223><b_240>,0.16666666666666674,0.0
2145,"ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)",3d_filament,6,l1_routing_miss,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,60,98,1,5,0.4666666666666667,0.336734693877551,1.0,1.0,<a_197>,<a_178>,<a_197><b_62>,<a_178><b_216>,0.16666666666666666,0.16666666666666666
7,"UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)",other,6,l1_routing_miss,0.0,0.16666666666666666,0.0,0.0,95,34,2,3,0.9052631578947369,0.9705882352941176,1.0,1.0,<a_210>,<a_233>,<a_210><b_231>,<a_233><b_23>,0.16666666666666666,0.0
1232,"Harris Professional Spray Bottle 32oz (3-Pack), All-Purpose with Clear Finish, Pressurized Sprayer, Adjustable Nozzle and Measurements",3d_filament,6,l1_routing_miss,0.16666666666666666,0.3333333333333333,0.0,0.0,60,73,1,1,0.5,0.726027397260274,1.0,1.0,<a_206>,<a_17>,<a_206><b_255>,<a_17><b_137>,0.16666666666666666,0.0
1733,"Bob Smith Industries BSI-151H Insta-Set Super Glue Accelerator, 2 fl. oz.",adhesive_epoxy,6,l1_routing_miss,0.0,0.16666666666666666,0.0,0.0,32,62,2,4,0.53125,0.7741935483870968,1.0,1.0,<a_99>,<a_175>,<a_99><b_13>,<a_175><b_230>,0.16666666666666666,0.0
202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),adhesive_epoxy,6,l1_routing_miss,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,72,62,2,3,0.8055555555555556,0.7741935483870968,1.0,1.0,<a_165>,<a_175>,<a_165><b_15>,<a_175><b_162>,0.0,0.16666666666666666
43,4 Pack Caster Wheels Swivel Plate Stem Brake Casters On Red Polyurethane Wheels (4 inch with brake),other,6,l1_routing_miss,0.0,0.0,0.0,0.0,71,74,2,3,0.7746478873239436,0.7297297297297297,0.5,1.0,<a_87>,<a_232>,<a_87><b_0>,<a_232><b_89>,0.0,0.0
56,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",other,6,l1_routing_miss,0.0,0.0,0.0,0.0,71,48,3,1,0.7746478873239436,0.7083333333333334,0.6666666666666666,1.0,<a_87>,<a_34>,<a_87><b_242>,<a_34><b_21>,0.0,0.0
281,SE TL10 10-Piece Test Lead Set with Alligator Clips,other,6,l1_routing_miss,0.0,0.0,0.0,0.0,45,35,1,1,0.4222222222222222,0.5428571428571428,1.0,1.0,<a_211>,<a_71>,<a_211><b_100>,<a_71><b_51>,0.0,0.0
350,"Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue",adhesive_epoxy,6,l1_routing_miss,0.16666666666666666,0.16666666666666666,0.0,0.0,25,36,1,2,0.6,0.5277777777777778,1.0,0.5,<a_170>,<a_151>,<a_170><b_10>,<a_151><b_98>,0.0,0.0
723,"4"" x 6"" 4 Mil (Heavy Duty) Plymor Brand Zipper Reclosable Storage Bags, DispenserBag Pack of 100",other,6,l1_routing_miss,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,95,41,10,5,0.9052631578947369,0.9512195121951219,1.0,1.0,<a_210>,<a_59>,<a_210><b_219>,<a_59><b_25>,0.0,0.0
831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",other,6,l1_routing_miss,0.0,0.0,0.0,0.0,133,39,2,3,0.8045112781954887,0.8974358974358975,1.0,1.0,<a_193>,<a_20>,<a_193><b_42>,<a_20><b_11>,0.0,0.0
1008,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",other,6,l1_routing_miss,0.0,0.0,0.0,0.0,81,12,1,1,0.8888888888888888,1.0,1.0,1.0,<a_180>,<a_213>,<a_180><b_11>,<a_213><b_44>,0.0,0.0
1151,HFS (R) 1 PAIR 123 BLOCKS 1-2-3 ULTRA PRECISION .0002 HARDENED 23 HOLES 0.0002,other,6,l1_routing_miss,0.16666666666666666,0.16666666666666666,0.0,0.0,52,53,1,1,0.5192307692307693,0.6037735849056604,1.0,1.0,<a_159>,<a_121>,<a_159><b_83>,<a_121><b_73>,0.0,0.0
1807,RioRand&trade; Upgraded 6V-90V 15A DC Motor Pump Speed Controller,other,6,l1_routing_miss,0.3333333333333333,0.3333333333333333,0.0,0.0,68,43,1,1,0.75,0.9069767441860465,1.0,1.0,<a_30>,<a_196>,<a_30><b_6>,<a_196><b_203>,0.0,0.0
1830,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",other,6,l1_routing_miss,0.16666666666666666,0.16666666666666666,0.0,0.0,65,34,3,3,0.9230769230769231,0.9705882352941176,1.0,1.0,<a_44>,<a_233>,<a_44><b_218>,<a_233><b_147>,0.0,0.0
2047,Ginsco 160pcs Nylon Fully Insulated Male / Female Spade Wire Crimp Quick Disconnects Wire Terminals Connector Set,connector_fitting,6,l1_routing_miss,0.5,0.5,0.0,0.0,119,78,1,4,0.5714285714285714,0.6666666666666666,1.0,1.0,<a_67>,<a_243>,<a_67><b_204>,<a_243><b_181>,0.0,0.0
2727,Micro Swiss All Metal Hotend with SLOTTED Cooling Block for Wanhao i3,3d_filament,6,l1_routing_miss,0.0,0.0,0.0,0.0,72,28,1,1,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_195>,<a_23><b_112>,0.0,0.0
2744,BIQU Heat Bed Power Module Expansion Hot Bed MOS Tube for 3D Printer,3d_filament,6,l2_routing_miss_after_l1_hit,0.6666666666666666,0.6666666666666666,0.0,0.0,109,105,1,3,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_232>,<a_223><b_113>,0.0,0.0
3171,Signstek 10 PCS Reprap 12V 40W 620 Ceramic Cartridge Heater for 3D Printer Prusa Mendel,3d_filament,6,l1_routing_miss,0.5,0.5,0.0,0.0,109,105,2,3,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_172>,<a_223><b_113>,0.0,0.0
3441,TOPINSTOCK 2020 Drop in Post Assembly M4 T-nut for 20 x 20 Aluminum Extrusion Pack of 100,fastener,6,l1_routing_miss,0.16666666666666666,0.16666666666666666,0.0,0.0,191,28,1,1,0.7329842931937173,0.5714285714285714,1.0,1.0,<a_224>,<a_96>,<a_224><b_190>,<a_96><b_163>,0.0,0.0
3454,Wangdd22 3D Printer J-head Hotend with Fan for 1.75mm 12v V6 Direct Filament Wade Extruder 0.4mm Nozzle+Volcano kit,3d_filament,6,l2_routing_miss_after_l1_hit,0.16666666666666666,0.16666666666666666,0.0,0.0,72,28,1,1,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_54>,<a_23><b_38>,0.0,0.0
3470,SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC,3d_filament,6,l1_routing_miss,0.0,0.0,0.0,0.0,50,28,1,1,0.46,0.6428571428571429,1.0,1.0,<a_23>,<a_65>,<a_23><b_192>,<a_65><b_14>,0.0,0.0
2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,6,l2_routing_miss_after_l1_hit,0.6666666666666666,0.5,0.0,0.0,247,128,1,1,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_86>,<a_235><b_14>,-0.16666666666666663,0.0
2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,6,l2_routing_miss_after_l1_hit,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,247,128,24,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_80>,<a_235><b_202>,-0.16666666666666663,0.0
32,"4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel",other,6,l1_routing_miss,0.3333333333333333,0.16666666666666666,0.0,0.0,133,39,1,1,0.8045112781954887,0.8974358974358975,1.0,1.0,<a_193>,<a_20>,<a_193><b_36>,<a_20><b_99>,-0.16666666666666666,0.0
1724,"Keynice Digital Thermometer, Temperature Sensor USB Power Supply, Fahrenheit degree and Degrees Celsius color LCD Display, High Accurate-Black",gauge_meter,6,l1_routing_miss,0.16666666666666666,0.0,0.0,0.0,31,105,1,2,0.7741935483870968,0.5428571428571428,1.0,1.0,<a_15>,<a_223>,<a_15><b_97>,<a_223><b_248>,-0.16666666666666666,0.0
2736,Signswise 2 Pack 5mm 40T Extruder Driver Feeder Gear Bore for Makerbot Mk7 Mk8 3D Printer,3d_filament,6,l1_routing_miss,0.16666666666666666,0.0,0.0,0.0,52,16,1,1,0.5192307692307693,1.0,1.0,1.0,<a_159>,<a_154>,<a_159><b_19>,<a_154><b_202>,-0.16666666666666666,0.0
3440,HICTOP 5 Pieces 3D Printer Endstops/ Limit Switch/ Mechanical Switch for Reprap Prusa I3,3d_filament,6,l1_routing_miss,0.3333333333333333,0.16666666666666666,0.0,0.0,72,31,2,1,0.9305555555555556,0.9032258064516129,1.0,1.0,<a_91>,<a_123>,<a_91><b_89>,<a_123><b_195>,-0.16666666666666666,0.0
3532,Mercurry 10 Meters GT2 timing belt width 6mm Fit for RepRap Mendel Rostock Prusa GT2-6mm Belt,3d_filament,6,l1_routing_miss,0.16666666666666666,0.0,0.0,0.0,50,17,1,1,0.46,0.7058823529411765,1.0,1.0,<a_23>,<a_246>,<a_23><b_101>,<a_246><b_127>,-0.16666666666666666,0.0
1128,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),adhesive_epoxy,6,l1_routing_miss,0.5,0.3333333333333333,0.0,0.0,72,62,3,2,0.8055555555555556,0.7741935483870968,0.6666666666666666,1.0,<a_165>,<a_175>,<a_165><b_35>,<a_175><b_75>,-0.16666666666666669,0.0
175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",tape,6,l1_routing_miss,0.5,0.3333333333333333,0.16666666666666666,0.0,117,85,8,3,0.5470085470085471,0.5294117647058824,0.75,0.6666666666666666,<a_202>,<a_18>,<a_202><b_52>,<a_18><b_76>,-0.16666666666666669,-0.16666666666666666
1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",3d_filament,6,l2_routing_miss_after_l1_hit,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,247,128,47,26,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_198>,<a_235><b_198>,-0.16666666666666674,-0.16666666666666663
51,HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack,3d_filament,6,l1_routing_miss,0.5,0.0,0.0,0.0,247,14,3,3,0.9676113360323887,0.9285714285714286,1.0,1.0,<a_223>,<a_141>,<a_223><b_29>,<a_141><b_172>,-0.5,0.0
2200,"ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, Red on White",adhesive_epoxy,6,l1_routing_miss,1.0,0.0,0.0,0.0,67,6,2,1,0.4925373134328358,0.3333333333333333,1.0,1.0,<a_68>,<a_157>,<a_68><b_12>,<a_157><b_18>,-1.0,0.0
1568,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape",tape,5,l1_routing_miss,0.2,0.6,0.0,0.0,35,85,1,1,0.4,0.5294117647058824,1.0,1.0,<a_122>,<a_18>,<a_122><b_126>,<a_18><b_143>,0.39999999999999997,0.0
745,"Rockler Cyanoacrylate Quick-Set Medium Adhesive, 4.5 oz Bottle",adhesive_epoxy,5,l1_routing_miss,0.0,0.2,0.0,0.0,72,62,1,1,0.8055555555555556,0.7741935483870968,1.0,1.0,<a_165>,<a_175>,<a_165><b_187>,<a_175><b_138>,0.2,0.0
793,"Yost MU360 Universal Jaw Cover, 6",other,5,l1_routing_miss,0.2,0.4,0.0,0.0,133,19,1,1,0.8045112781954887,0.631578947368421,1.0,1.0,<a_193>,<a_149>,<a_193><b_60>,<a_149><b_69>,0.2,0.0
2077,"Flex Shot 30804 Rubber Adhesive Sealant Caulk, 8-oz, Almond (Mildew Resistant), 1 Pack",adhesive_epoxy,5,l1_routing_miss,0.0,0.2,0.0,0.0,72,65,1,1,0.8333333333333334,0.9384615384615385,1.0,1.0,<a_244>,<a_254>,<a_244><b_107>,<a_254><b_147>,0.2,0.0
2096,Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined),adhesive_epoxy,5,l1_routing_miss,0.0,0.2,0.0,0.0,32,62,2,2,0.53125,0.7741935483870968,1.0,1.0,<a_99>,<a_175>,<a_99><b_13>,<a_175><b_228>,0.2,0.0
2651,"Red White Honeycombo reflective tape 2""X25'-Waterproof self-adhesive trailer reflector tape-reflective tape for trucks,trailers,car,Warning Caution Conspicuity Tape Cinta reflectante",adhesive_epoxy,5,l1_routing_miss,0.0,0.2,0.0,0.0,67,24,4,1,0.4925373134328358,0.5416666666666666,0.75,1.0,<a_68>,<a_165>,<a_68><b_25>,<a_165><b_90>,0.2,0.0
2741,1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,5,leaf_or_ranking_miss_after_l2_hit,0.8,0.8,0.6,0.8,109,105,9,20,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_206>,<a_223><b_240>,0.0,0.20000000000000007
1744,270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set,connector_fitting,5,l1_routing_miss,0.2,0.2,0.0,0.2,99,105,3,4,0.6363636363636364,0.5428571428571428,1.0,0.75,<a_17>,<a_223>,<a_17><b_96>,<a_223><b_102>,0.0,0.2
23,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",adhesive_epoxy,5,l1_routing_miss,0.0,0.0,0.0,0.0,117,30,1,2,0.5470085470085471,0.6333333333333333,1.0,0.5,<a_202>,<a_195>,<a_202><b_100>,<a_195><b_24>,0.0,0.0
77,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)",tape,5,l1_routing_miss,0.2,0.2,0.0,0.0,117,85,1,2,0.5470085470085471,0.5294117647058824,1.0,1.0,<a_202>,<a_18>,<a_202><b_162>,<a_18><b_101>,0.0,0.0
98,"Industrial & Scientific"" />",metadata_placeholder,5,l1_routing_miss,0.0,0.0,0.0,0.0,31,29,1,1,0.7741935483870968,0.8275862068965517,1.0,1.0,<a_15>,<a_190>,<a_15><b_155>,<a_190><b_183>,0.0,0.0
123,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads",adhesive_epoxy,5,l1_routing_miss,0.0,0.0,0.0,0.0,64,29,2,1,0.75,0.6896551724137931,1.0,1.0,<a_173>,<a_1>,<a_173><b_194>,<a_1><b_41>,0.0,0.0
153,"Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack",other,5,l1_routing_miss,0.2,0.2,0.0,0.0,71,48,1,1,0.7746478873239436,0.7083333333333334,1.0,1.0,<a_87>,<a_34>,<a_87><b_245>,<a_34><b_46>,0.0,0.0
160,"LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White",adhesive_epoxy,5,l1_routing_miss,0.0,0.0,0.0,0.0,60,36,2,1,0.4,0.5277777777777778,0.5,1.0,<a_79>,<a_151>,<a_79><b_87>,<a_151><b_56>,0.0,0.0
509,GemRed 82413 Digital Protractor Angle Finder Gauge Inclinometer with Backlight and Magnetic Base IP65,other,5,l1_routing_miss,0.0,0.0,0.0,0.0,99,73,1,1,0.6363636363636364,0.726027397260274,1.0,1.0,<a_17>,<a_17>,<a_17><b_203>,<a_17><b_49>,0.0,0.0
513,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",other,5,l1_routing_miss,0.0,0.0,0.0,0.0,95,12,4,2,0.9052631578947369,0.8333333333333334,1.0,1.0,<a_210>,<a_146>,<a_210><b_12>,<a_146><b_213>,0.0,0.0
529,"Gorilla Heavy Duty Construction Adhesive, 9 ounce Cartridge, White",3d_filament,5,l1_routing_miss,0.0,0.0,0.0,0.0,72,62,5,1,0.8055555555555556,0.7741935483870968,1.0,1.0,<a_165>,<a_175>,<a_165><b_107>,<a_175><b_147>,0.0,0.0
798,PRO 1 Fuel Line Hose 5/16 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,connector_fitting,5,l1_routing_miss,0.0,0.0,0.0,0.0,96,23,2,1,0.5625,0.5217391304347826,1.0,1.0,<a_228>,<a_125>,<a_228><b_75>,<a_125><b_57>,0.0,0.0
850,"HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 3/8"" x 25' Length, 0.375"" ID, Black",connector_fitting,5,l1_routing_miss,0.0,0.0,0.0,0.0,60,19,2,2,0.4,0.8421052631578947,1.0,1.0,<a_79>,<a_189>,<a_79><b_169>,<a_189><b_54>,0.0,0.0
1043,"Adenna DLG675 Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black, Medium) Box of 100",other,5,l1_routing_miss,0.0,0.0,0.0,0.0,65,34,1,1,0.9230769230769231,0.9705882352941176,1.0,1.0,<a_44>,<a_233>,<a_44><b_71>,<a_233><b_228>,0.0,0.0
1281,Barge All Purpose Cement,adhesive_epoxy,5,l1_routing_miss,0.0,0.0,0.0,0.0,60,73,2,2,0.5,0.726027397260274,0.5,0.5,<a_206>,<a_17>,<a_206><b_20>,<a_17><b_114>,0.0,0.0
1324,RiteBrew Rubber Stopper - Size 10 - Drilled,other,5,l1_routing_miss,0.0,0.0,0.0,0.0,39,44,1,2,0.7692307692307693,0.75,1.0,1.0,<a_14>,<a_13>,<a_14><b_216>,<a_13><b_243>,0.0,0.0
1374,HHIP 4401-0811 Mini Universal Magnetic Base with Fine,other,5,l1_routing_miss,0.0,0.0,0.0,0.0,60,19,1,2,0.5,0.631578947368421,1.0,1.0,<a_104>,<a_149>,<a_104><b_85>,<a_149><b_14>,0.0,0.0
1435,"Rigol DS1054Z Digital Oscilloscopes - Bandwidth: 50 Mhz, Channels: 4",other,5,l1_routing_miss,0.0,0.0,0.0,0.0,54,66,3,3,0.5555555555555556,0.696969696969697,1.0,0.6666666666666666,<a_36>,<a_142>,<a_36><b_186>,<a_142><b_137>,0.0,0.0
1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,5,l2_routing_miss_after_l1_hit,0.8,0.8,0.6,0.6,247,128,47,26,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_198>,<a_235><b_198>,0.0,0.0
2075,"ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)",other,5,l1_routing_miss,0.0,0.0,0.0,0.0,39,22,2,2,0.7692307692307693,0.4090909090909091,1.0,1.0,<a_14>,<a_214>,<a_14><b_175>,<a_214><b_159>,0.0,0.0
2076,"ETA hand2mind 42188 Rainbow Fraction and Decimal Tiles, Plastic (Set of 51)",other,5,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,1.0,39,22,2,2,0.7692307692307693,0.4090909090909091,1.0,1.0,<a_14>,<a_214>,<a_14><b_175>,<a_214><b_159>,0.0,0.0
2088,"ELEGOO Stepstick Stepper Motor Driver Module A4988 + Heat Sink for 3D Printer Reprap, CNC Machine or Robotics(Pack of 5)",3d_filament,5,l2_routing_miss_after_l1_hit,0.4,0.4,0.0,0.0,109,105,4,5,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_89>,<a_223><b_70>,0.0,0.0
2152,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold",3d_filament,5,l2_routing_miss_after_l1_hit,1.0,1.0,1.0,1.0,247,128,47,26,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_198>,<a_235><b_198>,0.0,0.0
2325,"SPACECARE 4 Pack of 2"" Swivel Caster Blue Polyurethane Wheels Base with Brake Top Plate Double Ball",fastener,5,l1_routing_miss,0.0,0.0,0.0,0.0,71,74,1,2,0.7746478873239436,0.7297297297297297,1.0,1.0,<a_87>,<a_232>,<a_87><b_47>,<a_232><b_166>,0.0,0.0
2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",3d_filament,5,l2_routing_miss_after_l1_hit,1.0,1.0,0.4,0.4,247,128,47,26,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_198>,<a_235><b_198>,0.0,0.0
2797,"WD-40&nbsp;Multi-Use Product Non-Aerosol Trigger Pro, 20 OZ [12 Pack]",adhesive_epoxy,5,l1_routing_miss,0.2,0.2,0.0,0.0,64,61,3,1,0.75,0.7049180327868853,0.3333333333333333,1.0,<a_173>,<a_112>,<a_173><b_94>,<a_112><b_123>,0.0,0.0
2887,"Triton 1"" Dial Indicator 0.001"" Graduation Travel Lug Back White Face",other,5,l1_routing_miss,0.0,0.0,0.0,0.0,60,27,1,2,0.5,0.6296296296296297,1.0,1.0,<a_104>,<a_255>,<a_104><b_119>,<a_255><b_231>,0.0,0.0
2913,"Madison Supply, Premium Quality Fluoride Coated Medical Scissors, EMT and Trauma Shears 2 pack",tape,5,l1_routing_miss,0.0,0.0,0.0,0.0,81,6,1,1,0.8888888888888888,0.3333333333333333,1.0,1.0,<a_180>,<a_157>,<a_180><b_248>,<a_157><b_105>,0.0,0.0
2933,"FlashForge Finder 3D Printers with Cloud, Wi-Fi, USB cable and Flash drive connectivity",3d_filament,5,l1_routing_miss,0.0,0.0,0.0,0.0,60,98,1,5,0.4666666666666667,0.336734693877551,1.0,1.0,<a_197>,<a_178>,<a_197><b_170>,<a_178><b_216>,0.0,0.0
3367,Mercurry GT2 Timing Belt Torsion Spring For 3D Printer 6mm Width Belt Pack of 10,3d_filament,5,l1_routing_miss,0.0,0.0,0.0,0.0,50,28,1,1,0.46,0.6428571428571429,1.0,1.0,<a_23>,<a_65>,<a_23><b_158>,<a_65><b_24>,0.0,0.0
3405,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,5,l2_routing_miss_after_l1_hit,1.0,1.0,0.2,0.2,247,128,10,10,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_72>,<a_235><b_154>,0.0,0.0
3432,"3D Solutech PETG175YLW 3D Printer Filament, Yellow, 1.75mm, 2.2 LBS (1.0KG)",3d_filament,5,l2_routing_miss_after_l1_hit,0.8,0.8,0.4,0.4,247,128,4,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_187>,<a_235><b_202>,0.0,0.0
3453,"3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,5,leaf_or_ranking_miss_after_l2_hit,0.6,0.6,0.6,0.6,247,128,24,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_80>,<a_235><b_202>,0.0,0.0
3113,Inland 1.75mm Silver PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,5,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.8,109,105,19,20,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_72>,<a_223><b_240>,0.0,-0.19999999999999996
2156,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",3d_filament,5,leaf_or_ranking_miss_after_l2_hit,0.6,0.4,0.4,0.4,247,128,4,4,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_78>,<a_235><b_186>,-0.19999999999999996,0.0
