user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A5369,"['Ullman C-2 Circular Telescopic Inspection Mirror, Mirror diameter 2 1/4"", Length 10 inches']","Ullman C-2 Circular Telescopic Inspection Mirror, Mirror diameter 2 1/4"", Length 10 inches",[440],440,['<a_209><b_85><c_158>'],<a_209><b_85><c_158>
A47,"['Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown']",Uranium Ore,"[257, 117]",271,"['<a_110><b_12><c_138>', '<a_110><b_49><c_101>']",<a_135><b_77><c_178>
A869,"['Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Gorilla Tape, Black Duct Tape, 1.88"" x 12 yd, Black, (Pack of 1)']","Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown","[130, 130, 622]",257,"['<a_91><b_103><c_64>', '<a_91><b_103><c_64>', '<a_91><b_103><c_16>']",<a_110><b_12><c_138>
A1430,['Milwaukee 0490-22 4-Volt Lithium-Ion Screwdriver Kit'],Milwaukee 0490-22 4-Volt Lithium-Ion Screwdriver Kit,[1858],1858,['<a_200><b_55><c_220>'],<a_200><b_55><c_220>
A1136,['Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes'],FREUD 10 In. Calibration &,[359],425,['<a_251><b_130><c_186>'],<a_121><b_151><c_88>
A4726,['Rescue Tape RT1000201202USCO'],Rescue Tape RT1000201202USCO,[116],116,['<a_91><b_113><c_169>'],<a_91><b_113><c_169>
A2271,['Fein 63901025060 Mini Cut and File Set'],Fein 63901025060 Mini Cut and File Set,[1088],1088,['<a_153><b_142><c_106>'],<a_153><b_142><c_106>
A5299,['Philips Sonicare HX6911/02 FlexCare Rechargeable Electric Toothbrush'],Philips Sonicare HX6911/02 FlexCare Rechargeable Electric Toothbrush,[1089],1089,['<a_200><b_90><c_249>'],<a_200><b_90><c_249>
A2686,['Stanley 83-069M Maxsteel Multi-Angle Base Vise'],"BOSTITCH BT1309B 1-Inch 18-Gauge Brads, 3000 per Box",[1413],91,['<a_20><b_55><c_254>'],<a_214><b_154><c_127>
A923,"['Uranium Ore', '3M Vinyl Duct Tape, Red, 2-Inch by 50-Yard']","3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds","[271, 1673]",200,"['<a_135><b_77><c_178>', '<a_91><b_162><c_156>']",<a_200><b_114><c_52>
A923,"['Uranium Ore', '3M Vinyl Duct Tape, Red, 2-Inch by 50-Yard', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds']","3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds","[271, 1673, 200]",200,"['<a_135><b_77><c_178>', '<a_91><b_162><c_156>', '<a_200><b_114><c_52>']",<a_200><b_114><c_52>
A923,"['Uranium Ore', '3M Vinyl Duct Tape, Red, 2-Inch by 50-Yard', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds']","3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds","[271, 1673, 200, 200]",200,"['<a_135><b_77><c_178>', '<a_91><b_162><c_156>', '<a_200><b_114><c_52>', '<a_200><b_114><c_52>']",<a_200><b_114><c_52>
A923,"['Uranium Ore', '3M Vinyl Duct Tape, Red, 2-Inch by 50-Yard', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds']","3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds","[271, 1673, 200, 200, 200]",200,"['<a_135><b_77><c_178>', '<a_91><b_162><c_156>', '<a_200><b_114><c_52>', '<a_200><b_114><c_52>', '<a_200><b_114><c_52>']",<a_200><b_114><c_52>
A923,"['Uranium Ore', '3M Vinyl Duct Tape, Red, 2-Inch by 50-Yard', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds']","3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds","[271, 1673, 200, 200, 200, 200]",200,"['<a_135><b_77><c_178>', '<a_91><b_162><c_156>', '<a_200><b_114><c_52>', '<a_200><b_114><c_52>', '<a_200><b_114><c_52>', '<a_200><b_114><c_52>']",<a_200><b_114><c_52>
A2264,['Rescue Tape RT1000201202USCO'],Rescue Tape RT1000201202USCO,[116],116,['<a_91><b_113><c_169>'],<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2686,"['Stanley 83-069M Maxsteel Multi-Angle Base Vise', 'BOSTITCH BT1309B 1-Inch 18-Gauge Brads, 3000 per Box']","BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated","[1413, 91]",363,"['<a_20><b_55><c_254>', '<a_214><b_154><c_127>']",<a_214><b_205><c_181>
A4725,['Rescue Tape RT1000201202USCO'],Rescue Tape RT1000201202USCO,[116],116,['<a_91><b_113><c_169>'],<a_91><b_113><c_169>
A2401,"['M-D Building Products 2758 High Density Foam Tape, White']","HM Digital 716160 COM-100 Waterproof Professional Series Combo Meter, 7"", White/Purple",[374],3283,['<a_175><b_100><c_185>'],<a_120><b_24><c_213>
A2401,"['M-D Building Products 2758 High Density Foam Tape, White', 'HM Digital 716160 COM-100 Waterproof Professional Series Combo Meter, 7"", White/Purple']","HM Digital 716160 COM-100 Waterproof Professional Series Combo Meter, 7"", White/Purple","[374, 3283]",3283,"['<a_175><b_100><c_185>', '<a_120><b_24><c_213>']",<a_120><b_24><c_213>
A1136,"['Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'FREUD 10 In. Calibration &']","Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count","[359, 425]",2508,"['<a_251><b_130><c_186>', '<a_121><b_151><c_88>']",<a_251><b_68><c_76>
A1136,"['Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'FREUD 10 In. Calibration &', 'Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count']","SE DT220R 180 Grit Diamond Burr Set with 1/8"" Shank, 20-Piece","[359, 425, 2508]",1030,"['<a_251><b_130><c_186>', '<a_121><b_151><c_88>', '<a_251><b_68><c_76>']",<a_86><b_27><c_152>
A1136,"['Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'FREUD 10 In. Calibration &', 'Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count', 'SE DT220R 180 Grit Diamond Burr Set with 1/8"" Shank, 20-Piece']","Neiko 01412A Electronic Digital Caliper with Extra Large LCD Screen, 6 x 7.9","[359, 425, 2508, 1030]",2509,"['<a_251><b_130><c_186>', '<a_121><b_151><c_88>', '<a_251><b_68><c_76>', '<a_86><b_27><c_152>']",<a_14><b_190><c_235>
A1136,"['Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'FREUD 10 In. Calibration &', 'Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count', 'SE DT220R 180 Grit Diamond Burr Set with 1/8"" Shank, 20-Piece', 'Neiko 01412A Electronic Digital Caliper with Extra Large LCD Screen, 6 x 7.9']",Stanley 83-069M Maxsteel Multi-Angle Base Vise,"[359, 425, 2508, 1030, 2509]",1413,"['<a_251><b_130><c_186>', '<a_121><b_151><c_88>', '<a_251><b_68><c_76>', '<a_86><b_27><c_152>', '<a_14><b_190><c_235>']",<a_20><b_55><c_254>
A1137,"['Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count']",Super Siphon w/ 6' Siphon Hose,[2508],2510,['<a_251><b_68><c_76>'],<a_202><b_140><c_146>
A1137,"['Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count', ""Super Siphon w/ 6' Siphon Hose""]",Super Siphon w/ 6' Siphon Hose,"[2508, 2510]",2510,"['<a_251><b_68><c_76>', '<a_202><b_140><c_146>']",<a_202><b_140><c_146>
A22,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', ""Grizzly G9849 Magnetic Base/Dial Indicator Combo - President's Special"", 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Vintage Shop PW-COIA-QACH Hydrometer 12"" Test Jar with Removable Base']",1 X Hydrometer - Triple Scale,"[117, 118, 119, 119, 119, 119, 120]",96,"['<a_110><b_49><c_101>', '<a_14><b_35><c_85>', '<a_72><b_135><c_74>', '<a_72><b_135><c_74>', '<a_72><b_135><c_74>', '<a_72><b_135><c_74>', '<a_106><b_72><c_25>']",<a_114><b_186><c_167>
A1817,['Gorilla Gripper 44010 Panel Carrier'],Oshlun MTDC-06 6-Inch Stainless Steel Decimal Dial Caliper,[89],1368,['<a_200><b_214><c_62>'],<a_14><b_55><c_146>
A1817,"['Gorilla Gripper 44010 Panel Carrier', 'Oshlun MTDC-06 6-Inch Stainless Steel Decimal Dial Caliper']",Oshlun MTDC-06 6-Inch Stainless Steel Decimal Dial Caliper,"[89, 1368]",1368,"['<a_200><b_214><c_62>', '<a_14><b_55><c_146>']",<a_14><b_55><c_146>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[116, 116, 116, 116, 116, 116, 116, 116, 116, 116]",116,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A49,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Gorilla Glue Adhesive, 2-Ounces #50001', 'Oreck Commercial PKBB12DW Super Compact Canister Advanced Filtration Disposable Bags (Pack of 12)']",KR Tools 72018 Pro Series 6-Inch Digital Caliper,"[117, 257, 205, 308]",309,"['<a_110><b_49><c_101>', '<a_110><b_12><c_138>', '<a_200><b_37><c_78>', '<a_163><b_24><c_58>']",<a_14><b_26><c_70>
A3424,"['Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle']",Rescue Tape RT1000201202USCO,[23],116,['<a_175><b_218><c_212>'],<a_91><b_113><c_169>
A3424,"['Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[23, 116]",116,"['<a_175><b_218><c_212>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A3424,"['Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[23, 116, 116]",116,"['<a_175><b_218><c_212>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A3424,"['Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[23, 116, 116, 116]",116,"['<a_175><b_218><c_212>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_91><b_113><c_169>
A3342,['GUM Flosbrush Mint [861] 100 Feet'],GUM Flosbrush Mint [861] 100 Feet,[3504],3504,['<a_149><b_158><c_164>'],<a_149><b_158><c_164>
A4147,"['Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count']","Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count",[994],994,['<a_189><b_134><c_87>'],<a_189><b_134><c_87>
A4874,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",[181],181,['<a_120><b_67><c_0>'],<a_120><b_67><c_0>
A4874,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[181, 181]",182,"['<a_120><b_67><c_0>', '<a_120><b_67><c_0>']",<a_120><b_67><c_0>
A46,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown']","Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown",[117],257,['<a_110><b_49><c_101>'],<a_110><b_12><c_138>
A387,"['Fastcap 3HANDCPACK 3rd Hand Contractor Poles, 4-Pack', 'Stanley 93-301 14-Inch Yellow Panel Carry Handle']","Dynarex 2513 SafeTouch Nitrile Exam Gloves, Non-Latex, Powder Free, Large, Blue (Pack of 100)","[1242, 986]",780,"['<a_200><b_177><c_11>', '<a_38><b_40><c_235>']",<a_65><b_49><c_185>
A46,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown']",Wixey WR300 Digital Angle Gauge,"[117, 257]",25,"['<a_110><b_49><c_101>', '<a_110><b_12><c_138>']",<a_14><b_124><c_125>
A4147,"['Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count', 'Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count']","Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)","[994, 994]",677,"['<a_189><b_134><c_87>', '<a_189><b_134><c_87>']",<a_65><b_156><c_196>
A4147,"['Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count', 'Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count', 'Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)']","Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe","[994, 994, 677]",1992,"['<a_189><b_134><c_87>', '<a_189><b_134><c_87>', '<a_65><b_156><c_196>']",<a_38><b_122><c_57>
A4147,"['Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count', 'Dynarex Tongue Depressor, Senior, 6 Inches, Non-Sterile, 500 Count', 'Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)', 'Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe']","Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe","[994, 994, 677, 1992]",1992,"['<a_189><b_134><c_87>', '<a_189><b_134><c_87>', '<a_65><b_156><c_196>', '<a_38><b_122><c_57>']",<a_38><b_122><c_57>
A2997,"['3M Littmann Lightweight II S.E. Stethoscope, Burgundy Tube, 28 inch, 2451']","ADC Adscope Lite 609 Ultra Lightweight Clinician Stethoscope, 31 inch Length, Frosted Seafoam",[1472],1578,['<a_209><b_191><c_193>'],<a_209><b_37><c_96>
A1629,"['Fluke 561 HVAC Pro Infrared Thermometer, -40 to +1022 Degree F Range']","Fluke 561 HVAC Pro Infrared Thermometer, -40 to +1022 Degree F Range",[2941],2941,['<a_215><b_59><c_99>'],<a_215><b_59><c_99>
A2444,"['Crawford 1843B Pegboard Organizer, 43-Piece']",ADC 351P Adlite Disposable Penlight w/Pupil Gauge,[1789],2795,['<a_173><b_186><c_220>'],<a_60><b_53><c_193>
A2264,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO']","E-Z Lok Threaded Insert, Brass, Knife Thread, 5/16""-18 Internal Threads, 0.625"" Length (Pack of 10)","[116, 116, 116, 116, 116, 116, 116, 116, 116, 116]",3230,"['<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>', '<a_91><b_113><c_169>']",<a_227><b_247><c_109>
